date,n_bars,close_mid,rv_5m,r3_5m,dr_5m,rs_plus_5m,rs_minus_5m,avg_spread_5m,max_spread_5m
2019-01-01,276,1284.04650000,0.000006127794677205945,8.615244917709252e-10,0.000002507707367090028,0.000003620087310115916,0.000002507707367090028,0.625192028986,0.730000000000
2019-01-02,276,1288.46650000,0.00004753678684870239,1.654597416801496e-8,0.00002051385685346910,0.00002702292999523330,0.00002051385685346910,0.307094202899,0.730000000000
2019-01-03,276,1294.56350000,0.00005218181230464065,4.432239836806635e-9,0.00002361580494705215,0.00002856600735758852,0.00002361580494705215,0.304278985507,0.730000000000
2019-01-04,276,1285.31000000,0.00004444798672378259,-2.565472363541874e-9,0.00002472083343473630,0.00001972715328904630,0.00002472083343473630,0.415358695652,0.730000000000
2019-01-07,276,1283.08000000,0.00002887285974090555,-1.584342589804228e-9,0.00001546579057595365,0.00001340706916495192,0.00001546579057595365,0.299688405797,0.730000000000
2019-01-08,276,1282.21650000,0.00002542513878136063,2.774829799847854e-9,0.00001206786841129357,0.00001335727037006705,0.00001206786841129357,0.292789855072,0.730000000000
2019-01-09,276,1295.81150000,0.00003216300082356470,7.980779149129204e-9,0.00001224396245951180,0.00001991903836405292,0.00001224396245951180,0.292771739130,0.730000000000
2019-01-10,276,1292.87000000,0.00002369345300031731,-2.326206614059637e-9,0.00001289658555624089,0.00001079686744407642,0.00001289658555624089,0.294474637681,0.394000000000
2019-01-11,276,1287.54000000,0.00001981809732701004,-5.961346597997713e-9,0.00001193145113161374,0.000007886646195396302,0.00001193145113161374,0.407586956522,0.730000000000
2019-01-14,276,1291.33850000,0.00002606016749975966,-1.279489239090846e-8,0.00001486865854530018,0.00001119150895445947,0.00001486865854530018,0.292340579710,0.404000000000
2019-01-15,276,1289.68850000,0.00002398644679124703,-7.727205849968514e-10,0.00001261484051792568,0.00001137160627332136,0.00001261484051792568,0.298365942029,0.730000000000
2019-01-16,276,1291.56000000,0.00001836477895786730,7.518914870463942e-10,0.000008857971025992717,0.000009506807931874592,0.000008857971025992717,0.297471014493,0.730000000000
2019-01-17,276,1292.02000000,0.00002242514846442203,-1.417600089631706e-8,0.00001380443374761498,0.000008620714716807068,0.00001380443374761498,0.298358695652,0.760000000000
2019-01-18,276,1281.63000000,0.00002265734413878415,-1.244395472888475e-8,0.00001534841082702444,0.000007308933311759715,0.00001534841082702444,0.406413043478,0.730000000000
2019-01-21,276,1277.66000000,0.00001221260838284286,-2.078353843313943e-9,0.000007261130567504878,0.000004951477815337983,0.000007261130567504878,0.285568840580,0.374000000000
2019-01-22,276,1283.47650000,0.00002251507886481415,6.251490957114516e-9,0.000009136032806580713,0.00001337904605823344,0.000009136032806580713,0.295427536232,0.730000000000
2019-01-23,276,1281.75000000,0.00002237789035078064,-2.089101071149868e-8,0.00001426050463359630,0.000008117385717184343,0.00001426050463359630,0.298344202899,0.740000000000
2019-01-24,276,1282.06500000,0.00001767296648787665,-9.799265887567863e-10,0.000008904307267111607,0.000008768659220765052,0.000008904307267111607,0.301115942029,0.730000000000
2019-01-25,276,1303.37000000,0.00004078448440583976,4.007694339410258e-8,0.000009620252844243856,0.00003116423156159589,0.000009620252844243856,0.449402173913,0.870000000000
2019-01-28,276,1303.87150000,0.00001972107165041831,-2.140467744587662e-9,0.00001038435875217866,0.000009336712898239681,0.00001038435875217866,0.290050724638,0.750000000000
2019-01-29,276,1313.90500000,0.00002475591630465455,6.252562836863701e-9,0.000009291050359501330,0.00001546486594515321,0.000009291050359501330,0.287369565217,0.780000000000
2019-01-30,276,1319.69650000,0.00005821379824066608,1.151990621584507e-7,0.00001769775778425785,0.00004051604045640820,0.00001769775778425785,0.301275362319,1.19000000000
2019-01-31,276,1318.44150000,0.00002389606418041322,3.968402684305763e-10,0.00001190594159883308,0.00001199012258158014,0.00001190594159883308,0.300181159420,1.18000000000
2019-02-01,276,1317.64000000,0.00003014151839219405,-3.041098363321703e-8,0.00001962721139610268,0.00001051430699609136,0.00001962721139610268,0.413463768116,0.750000000000
2019-02-04,276,1314.63350000,0.00002185897378601543,-4.011923637273491e-9,0.00001169103058584972,0.00001016794320016572,0.00001169103058584972,0.297474637681,0.750000000000
2019-02-05,276,1314.07500000,0.00001969208512273569,5.085997183005726e-9,0.000008096319324925883,0.00001159576579780980,0.000008096319324925883,0.306260869565,0.890000000000
2019-02-06,276,1303.24850000,0.00002050325640019255,-3.436662523062079e-9,0.00001237879654398994,0.000008124459856202622,0.00001237879654398994,0.302300724638,0.750000000000
2019-02-07,276,1309.38000000,0.00002370661494548916,6.975024011434122e-9,0.000009188477795170930,0.00001451813715031822,0.000009188477795170930,0.300992753623,0.750000000000
2019-02-08,276,1314.32000000,0.00001107530121173531,3.471344161396814e-9,0.000003748915346206859,0.000007326385865528460,0.000003748915346206859,0.419565217391,0.750000000000
2019-02-11,276,1308.35500000,0.00002094783982887118,-1.143002610942289e-9,0.00001128058222450785,0.000009667257604363301,0.00001128058222450785,0.295778985507,0.750000000000
2019-02-12,276,1313.24000000,0.00001972294961118753,1.447680744911908e-9,0.000009000469090492514,0.00001072248052069501,0.000009000469090492514,0.288971014493,0.750000000000
2019-02-13,276,1308.82500000,0.00003376051801117464,1.847243825983686e-8,0.00001433058048326262,0.00001942993752791201,0.00001433058048326262,0.295630434783,0.750000000000
2019-02-14,276,1312.76650000,0.00004354753546025514,6.910890336758677e-8,0.00001384409071996553,0.00002970344474028961,0.00001384409071996553,0.294739130435,0.610000000000
2019-02-15,276,1321.41000000,0.00001976717515324649,-1.862092328572208e-9,0.000009489974327533105,0.00001027720082571339,0.000009489974327533105,0.404289855072,0.750000000000
2019-02-18,276,1324.01650000,0.00001010188865640932,1.396715876003498e-10,0.000004990809387985197,0.000005111079268424117,0.000004990809387985197,0.296597826087,0.430000000000
2019-02-19,276,1343.28000000,0.00002804038326877578,8.705689724862879e-9,0.000009148615889343356,0.00001889176737943244,0.000009148615889343356,0.292804347826,1.06000000000
2019-02-20,276,1340.20500000,0.00003413318947373707,-9.859990314560480e-9,0.00001922751839252762,0.00001490567108120947,0.00001922751839252762,0.289608695652,0.750000000000
2019-02-21,276,1324.68000000,0.00002837179594056724,-5.534827456232043e-9,0.00001790528341932856,0.00001046651252123869,0.00001790528341932856,0.295239130435,0.750000000000
2019-02-22,276,1328.26000000,0.00002768850493896547,2.022381181417432e-8,0.000008869005884746367,0.00001881949905421908,0.000008869005884746367,0.414202898551,0.750000000000
2019-02-25,276,1329.08350000,0.00002762034049074102,-1.485340078876611e-8,0.00001615680494928410,0.00001146353554145694,0.00001615680494928410,0.292420289855,0.750000000000
2019-02-26,276,1328.08500000,0.00002547105714312887,1.128599250458124e-9,0.00001297957191753635,0.00001249148522559252,0.00001297957191753635,0.496663043478,2.90000000000
2019-02-27,276,1318.89350000,0.00002695536732930845,-1.969880062843050e-9,0.00001558572586210143,0.00001136964146720704,0.00001558572586210143,0.291818840580,0.750000000000
2019-02-28,276,1313.25500000,0.00002928108036204069,-2.563636324908195e-9,0.00001630736902929831,0.00001297371133274238,0.00001630736902929831,0.291192028986,0.770000000000
2019-03-01,276,1293.43000000,0.00004649045290971303,3.694511432692314e-9,0.00002613665059210134,0.00002035380231761170,0.00002613665059210134,0.407460144928,0.750000000000
2019-03-04,276,1288.93500000,0.00004540154787686464,-8.257408715923462e-10,0.00002411170861245798,0.00002128983926440665,0.00002411170861245798,0.291561594203,0.427000000000
2019-03-05,276,1287.34500000,0.00003732940244085020,-2.012055967878310e-8,0.00002090761189557497,0.00001642179054527524,0.00002090761189557497,0.294648550725,0.750000000000
2019-03-06,276,1286.21000000,0.00002179353808240527,1.977178423624375e-10,0.00001081888957490339,0.00001097464850750188,0.00001081888957490339,0.294463768116,1.47000000000
2019-03-07,276,1288.10000000,0.00003109661527481437,9.642270853679068e-10,0.00001468874424239245,0.00001640787103242193,0.00001468874424239245,0.298695652174,0.750000000000
2019-03-08,276,1298.43000000,0.00002974093228976388,9.255669611853221e-9,0.00001121006034155243,0.00001853087194821145,0.00001121006034155243,0.417304347826,0.750000000000
2019-03-11,276,1296.28650000,0.00001761919376166639,-2.064372297006382e-9,0.000009787726993955378,0.000007831466767711032,0.000009787726993955378,0.297134057971,0.610000000000
2019-03-12,276,1305.00000000,0.00001722202330262760,2.940928005321716e-9,0.000006522233938031544,0.00001069978936459606,0.000006522233938031544,0.294536231884,1.04300000000
2019-03-13,276,1304.30150000,0.00001649402711899473,-1.511946935462602e-9,0.000009186899550248558,0.000007307127568746168,0.000009186899550248558,0.297086956522,3.00000000000
2019-03-14,276,1298.21000000,0.00003166133975366996,4.480035786588645e-9,0.00001659968776571735,0.00001506165198795257,0.00001659968776571735,0.301097826087,2.61000000000
2019-03-15,276,1302.35000000,0.00002158545010054682,1.071828366511008e-9,0.00001025370422252782,0.00001133174587801900,0.00001025370422252782,0.469210144928,0.950000000000
2019-03-18,276,1307.59500000,0.00001855552607028120,4.371509920032337e-9,0.000007299855513978067,0.00001125567055630314,0.000007299855513978067,0.291746376812,0.610000000000
2019-03-19,276,1304.92500000,0.00001951421109796213,5.469132740984786e-10,0.000009975900251229990,0.000009538310846732139,0.000009975900251229990,0.297271739130,0.620000000000
2019-03-20,276,1318.76850000,0.0001080792524097128,5.560285388482038e-7,0.00002049130563955838,0.00008758794677015445,0.00002049130563955838,0.293873188406,0.770000000000
2019-03-21,276,1309.18650000,0.00003669826856854479,-1.194338141811144e-8,0.00002203322819432478,0.00001466504037422005,0.00002203322819432478,0.294115942029,0.650000000000
2019-03-22,276,1313.41000000,0.00003330401915341332,1.178779708299127e-9,0.00001615157447952663,0.00001715244467388670,0.00001615157447952663,0.387989130435,0.670000000000
2019-03-25,276,1320.55350000,0.00001982867427794497,-1.611784911229657e-9,0.00001024893731200306,0.000009579736965941908,0.00001024893731200306,0.288510869565,0.404000000000
2019-03-26,276,1316.43150000,0.00002709311120160333,2.217128732486771e-9,0.00001374216159865459,0.00001335094960294876,0.00001374216159865459,0.292891304348,0.425000000000
2019-03-27,276,1309.93000000,0.00004030801079344087,-5.049310754330197e-8,0.00002707240163976616,0.00001323560915367472,0.00002707240163976616,0.300112318841,2.99000000000
2019-03-28,276,1289.41850000,0.00005054264218631767,-2.979380374341169e-8,0.00003503081026726441,0.00001551183191905328,0.00003503081026726441,0.295717391304,0.620000000000
2019-03-29,276,1292.19000000,0.00002977020223333791,-2.285620211866675e-9,0.00001470579203094856,0.00001506441020238933,0.00001470579203094856,0.371025362319,0.610000000000
2019-04-01,276,1287.42150000,0.00003389630807532735,-8.295014000393325e-9,0.00001972526653910437,0.00001417104153622297,0.00001972526653910437,0.286833333333,0.610000000000
2019-04-02,276,1292.69850000,0.00002522792919216269,1.712263077116158e-9,0.00001166104624564424,0.00001356688294651843,0.00001166104624564424,0.289557971014,0.653000000000
2019-04-03,276,1292.49150000,0.00001975565108061986,-3.676750347398803e-9,0.00001090250574356171,0.000008853145337058143,0.00001090250574356171,0.292579710145,0.610000000000
2019-04-04,276,1288.00350000,0.00003294414439453696,-1.304909311303981e-9,0.00001724233856258631,0.00001570180583195067,0.00001724233856258631,0.291985507246,0.610000000000
2019-04-05,276,1291.49000000,0.00004254077295410277,-1.703461460966976e-8,0.00002096696299278841,0.00002157380996131437,0.00002096696299278841,0.390597826087,0.610000000000
2019-04-08,276,1299.55000000,0.00002035140293565342,-3.259913721158315e-9,0.00001017423948543300,0.00001017716345022043,0.00001017423948543300,0.287442028986,0.380000000000
