date,open,high,low,close,VIXCLS,DTWEXBGS,DFII10,GVZCLS,month,ret,ret5,sma20,sma50,fast_raw,fast,slow,prior,mom1,origin_gold,mom3_forecast,vw_forecast,patch_forecast,idma_forecast,vw_dir,patch_dir,idma_dir,level_median,level_gap_pct,mtd_peak,mtd_trough,mtd_dd,mtd_up,vix5,usd5,ry5,gvz5,gvz_q90_252,gvz_stress,down_emg,up_emg,pos,action,reason,evidence_state,turn,strat_ret,equity,signal_day
2023-09-06,1925.8,1929.2,1915.26,1916.37,,,,,2023-09,-0.004886331772061214,-0.01335523165715058,1915.1875,1931.8211999999999,1.0,1,0,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,-0.0041200475061506925,1940.11,1916.37,-0.012236419584456537,0.0,,,,,,False,False,False,0,TUT,HOLD,EARLY_REVERSAL_FAST,0.0,-0.0,1.0651133857231374,False
2023-09-07,1916.4,1923.58,1916.17,1919.54,,,,,2023-09,0.001654169080083756,-0.010571892476997968,1915.5399999999997,1932.0538000000001,1.0,1,0,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,-0.0024726936812601297,1940.11,1916.37,-0.010602491611300335,0.001654169080083756,,,,,,False,False,False,0,TUT,HOLD,EARLY_REVERSAL_FAST,0.0,0.0,1.0651133857231374,False
2023-09-08,1919.26,1929.71,1917.31,1918.91,,,,,2023-09,-0.0003282036321201609,-0.01092721546716413,1915.8075000000001,1932.0436000000002,1.0,1,0,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,-0.0028000857663329493,1940.11,1916.37,-0.01092721546716413,0.0013254225436634126,,,,,,False,False,False,0,TUT,HOLD,EARLY_REVERSAL_FAST,0.0,-0.0,1.0651133857231374,False
2023-09-11,1919.67,1930.58,1916.68,1922.2,,,,,2023-09,0.001714515011126183,-0.008326712547850113,1916.5645,1932.0620000000001,1.0,1,1,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,-0.0010903715442857065,1940.11,1916.37,-0.00923143533098636,0.0030422100116367368,,,,,,False,False,False,0,TUT,HOLD,REVERSAL_CONFIRMED_FAST_SLOW,0.0,0.0,1.0651133857231374,True
2023-09-12,1922.59,1924.44,1907.53,1913.4,,,,,2023-09,-0.0045780876079491994,-0.006428564010426907,1917.1490000000001,1931.816,-1.0,0,1,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,-0.005663467335779937,1940.11,1913.4,-0.01376726061924316,0.0,,,,,,False,False,False,0,TUT,HOLD,REVERSAL_CONFLICT_SLOW,0.0,-0.0,1.0651133857231374,True
2023-09-13,1912.66,1915.74,1905.56,1908.01,,,,,2023-09,-0.002816975018292145,-0.004362414356309019,1917.9765,1931.6740000000002,-1.0,-1,1,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,-0.008464488508070245,1940.11,1908.01,-0.01654545360830051,0.0,,,,,,False,False,False,0,TUT,HOLD,REVERSAL_CONFLICT_SLOW,0.0,-0.0,1.0651133857231374,False
2023-09-14,1908.49,1912.84,1900.96,1910.53,,,,,2023-09,0.0013207477948229407,-0.004693832897465056,1919.0400000000002,1931.6692,-1.0,-1,1,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,-0.007154920167778633,1940.11,1908.01,-0.015246558184845105,0.0013207477948229407,,,,,,False,False,False,0,TUT,HOLD,REVERSAL_CONFLICT_SLOW,0.0,0.0,1.0651133857231374,False
2023-09-15,1910.64,1930.43,1909.75,1923.55,,,,,2023-09,0.006814862891449058,0.002418039407788841,1920.7549999999999,1931.6331999999998,1.0,0,1,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,-0.00038881707627236306,1940.11,1908.01,-0.00853559849699237,0.008144611401407653,,,,,,False,False,False,0,TUT,HOLD,REVERSAL_CONFLICT_SLOW,0.0,0.0,1.0651133857231374,False
2023-09-18,1923.71,1934.2,1922.46,1933.67,,,,,2023-09,0.005261105767981222,0.005967121007179221,1922.6970000000001,1931.8032,1.0,1,0,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,0.004870243083946013,1940.11,1908.01,-0.003319399415496971,0.013448566831410824,,,,,,False,False,False,0,TUT,HOLD,EARLY_REVERSAL_FAST,0.0,0.0,1.0651133857231374,True
2023-09-19,1933.29,1937.38,1929.7,1931.11,,,,,2023-09,-0.0013239073885410457,0.009255775060102334,1924.384,1931.7864000000002,1.0,1,0,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,0.003539887944602249,1940.11,1908.01,-0.004638912226626379,0.012106854785876253,,,,,,False,False,False,0,TUT,HOLD,EARLY_REVERSAL_FAST,0.0,-0.0,1.0651133857231374,False
2023-09-20,1931.53,1947.4,1927.86,1930.13,,,,,2023-09,-0.0005074801539010076,0.011593230643445418,1925.1299999999999,1931.2486,1.0,1,0,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,0.0030306113678222335,1940.11,1908.01,-0.0051440382246366045,0.011593230643445418,,,,,,False,False,False,0,TUT,HOLD,EARLY_REVERSAL_FAST,0.0,-0.0,1.0651133857231374,False
2023-09-21,1930.65,1931.55,1913.88,1919.78,,,,,2023-09,-0.00536233310709644,0.004841588459746804,1925.2869999999998,1930.4394,-1.0,0,0,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,-0.0023479728869466587,1940.11,1908.01,-0.010478787285256974,0.006168730771851205,,,,,,False,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,-0.0,1.0651133857231374,True
2023-09-22,1919.69,1929.01,1919.39,1925.21,,,,,2023-09,0.002828449093125185,0.000862987705024576,1925.825,1929.8388,-1.0,-1,0,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,0.0004738350843958017,1940.11,1908.01,-0.007679976908525732,0.009014627805933983,,,,,,False,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,0.0,1.0651133857231374,False
2023-09-25,1924.5,1927.22,1914.7,1915.08,,,,,2023-09,-0.005261763651757567,-0.009613843106631492,1925.5724999999998,1929.0428,-1.0,-1,-1,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,-0.00479042177558564,1940.11,1908.01,-0.012901330336939631,0.0037054313132529604,,,,,,False,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0651133857231374,True
2023-09-26,1915.6,1916.77,1899.14,1900.25,,,,,2023-09,-0.007743801825511154,-0.015980446478968013,1923.7165,1927.4764000000002,-1.0,-1,-1,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,-0.012497127524206064,1940.11,1900.25,-0.020545226817036077,0.0,,,,,,False,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0651133857231374,False
2023-09-27,1900.08,1904.09,1872.52,1874.64,,,,,2023-09,-0.013477174056045205,-0.028749358851476337,1920.3329999999999,1925.4374000000003,-1.0,-1,-1,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,-0.025805875617406993,1940.11,1874.64,-0.03374550927524722,0.0,,,,,,False,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0651133857231374,False
2023-09-28,1875.61,1879.61,1857.63,1864.14,,,,,2023-09,-0.005601075406478029,-0.02898248757670141,1916.5375,1923.3332,-1.0,-1,-1,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,-0.03126241036862165,1940.11,1864.14,-0.03915757353964455,0.0,,,,,,False,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0651133857231374,False
2023-09-29,1864.86,1879.81,1846.3,1848.37,,,,,2023-09,-0.008459665046616771,-0.03991252902280795,1911.9505000000001,1921.066,-1.0,-1,-1,-1,-1,1919.0,1895.4072,1925.236,1923.3604,1927.9201,1.0,1.0,1.0,1924.2982000000002,-0.03945760589497005,1940.11,1848.37,-0.04728597863007766,0.0,,,,,,False,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0651133857231374,False
2023-10-02,1847.66,1848.86,1827.14,1827.61,,,,,2023-10,-0.011231517499202037,-0.0456743321427826,1906.414,1918.5279999999998,-1.0,-1,-1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,-0.04580908418091323,1827.61,1827.61,0.0,0.0,,,,,,False,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0651133857231374,False
2023-10-03,1828.36,1833.32,1815.17,1822.59,,,,,2023-10,-0.0027467566931675957,-0.0408683068017367,1901.2544999999998,1915.6858,-1.0,-1,-1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,-0.048430014465498994,1827.61,1822.59,-0.0027467566931675957,0.0,,,,,,False,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0651133857231374,False
2023-10-04,1821.95,1830.54,1816.58,1820.82,,,,,2023-10,-0.0009711454578374967,-0.028709512226347544,1896.477,1912.671,-1.0,-1,-1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,-0.049354127334765296,1827.61,1820.82,-0.0037152346507186573,0.0,,,,,,False,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0651133857231374,False
2023-10-05,1821.34,1829.18,1813.01,1819.78,,,,,2023-10,-0.0005711712305445094,-0.02379649597133271,1891.489,1910.158,-1.0,-1,-1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,-0.04989710890766752,1827.61,1819.78,-0.004284283846115899,0.0,,,,,,False,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0651133857231374,False
2023-10-06,1819.75,1834.84,1810.41,1832.76,,,,,2023-10,0.007132730330039916,-0.008445278813224544,1887.1815,1907.6303999999998,-1.0,-1,-1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,-0.04312028119971456,1832.76,1819.78,0.0,0.007132730330039916,,,,,,False,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.0,1.0651133857231374,False
2023-10-09,1845.8,1863.41,1844.11,1860.84,,,,,2023-10,0.015321154979375251,0.018182216118318495,1884.1135000000002,1905.5454,-1.0,-1,-1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,-0.0284597787313543,1860.84,1819.78,0.0,0.022563166976227844,,,,,,False,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.0,1.0651133857231374,False
2023-10-10,1861.07,1865.4,1852.93,1859.85,,,,,2023-10,-0.0005320177984136087,0.020443434892104095,1881.4360000000001,1903.8582000000001,-1.0,-1,-1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,-0.028976655420943964,1860.84,1819.78,-0.0005320177984136087,0.02201914517139425,,,,,,False,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0651133857231374,False
2023-10-11,1859.23,1877.18,1858.57,1873.74,,,,,2023-10,0.007468344221308154,0.029063828385013313,1879.7224999999999,1902.6426000000001,-1.0,-1,-1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,-0.021724718836701573,1873.74,1819.78,0.0,0.0296519359483014,,,,,,False,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.0,1.0651133857231374,False
2023-10-12,1874.43,1885.04,1867.87,1868.49,,,,,2023-10,-0.0028018828652854877,0.0267669718317598,1877.6204999999998,1901.3357999999998,-1.0,-1,-1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,-0.024465731584525363,1873.74,1819.78,-0.0028018828652854877,0.0267669718317598,,,,,,False,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0651133857231374,False
2023-10-13,1867.71,1932.82,1867.71,1932.61,,,,,2023-10,0.0343164801524225,0.05448067395621892,1878.0735,1901.135,1.0,0,-1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,0.009011170775562238,1932.61,1819.78,0.0,0.06200200024178737,,,,,,False,False,True,1,AL,FROZEN_EMERGENCY_UP,MIXED_NEUTRAL,1.0,-0.001,1.0640482723374143,True
2023-10-16,1926.92,1928.74,1908.12,1919.78,,,,,2023-10,-0.006638690682548409,0.03167386771565539,1877.3789999999997,1900.8036,1.0,1,0,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,0.002312657717547184,1932.61,1819.78,-0.006638690682548409,0.05495169745793449,,,,,,False,False,True,1,TUT,FROZEN_EMERGENCY_UP,EARLY_REVERSAL_FAST,0.0,-0.006638690682548409,1.056984384986066,True
2023-10-17,1919.6,1931.51,1912.32,1922.83,,,,,2023-10,0.001588723707924844,0.0338629459365003,1876.9649999999997,1900.7619999999997,1.0,1,0,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,0.0039050555996162917,1932.61,1819.78,-0.005060514019900486,0.05662772423040141,,,,,,False,False,True,1,TUT,FROZEN_EMERGENCY_UP,EARLY_REVERSAL_FAST,0.0,0.001588723707924844,1.0586636411373997,True
2023-10-18,1923.12,1962.55,1922.99,1947.35,,,,,2023-10,0.012752037361597246,0.03928506623117389,1877.8259999999998,1901.4264,1.0,1,0,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,0.016706890376118944,1947.35,1819.78,0.0,0.07010188044708698,,,,,,False,False,True,1,TUT,FROZEN_EMERGENCY_UP,EARLY_REVERSAL_FAST,0.0,0.012752037361597246,1.0721637594425484,True
2023-10-19,1946.75,1977.68,1945.18,1974.13,,,,,2023-10,0.013752021978586493,0.05653763199160822,1880.5435000000002,1902.6592,1.0,1,0,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,0.030688665878351395,1974.13,1819.78,0.0,0.084817945026322,,,,,,False,False,True,1,TUT,FROZEN_EMERGENCY_UP,EARLY_REVERSAL_FAST,0.0,0.013752021978586493,1.0869081790270463,True
2023-10-20,1973.96,1997.11,1971.95,1981.38,,,,,2023-10,0.0036725038371332452,0.025235303553226007,1883.352,1904.0156,1.0,1,0,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,0.034473873958679624,1981.38,1819.78,0.0,0.08880194309202216,,,,,,False,False,True,1,TUT,FROZEN_EMERGENCY_UP,EARLY_REVERSAL_FAST,0.0,0.0036725038371332452,1.0908998534851346,True
2023-10-23,1965.36,1982.78,1964.29,1972.63,,,,,2023-10,-0.004416114021540518,0.02752919605371451,1886.2295,1905.3270000000002,1.0,1,1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,0.029905519378973233,1981.38,1819.78,-0.004416114021540518,0.08399366956445298,,,,,,False,False,True,1,TUT,FROZEN_EMERGENCY_UP,REVERSAL_CONFIRMED_FAST_SLOW,0.0,-0.004416114021540518,1.0860823153460624,True
2023-10-24,1972.55,1980.79,1953.4,1970.57,,,,,2023-10,-0.0010442911240324815,0.024827987913648153,1889.7454999999998,1906.7042,1.0,1,1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,0.028829998186493677,1981.38,1819.78,-0.005455793436897616,0.08286166459681943,,,,,,False,False,True,1,TUT,FROZEN_EMERGENCY_UP,REVERSAL_CONFIRMED_FAST_SLOW,0.0,-0.0010442911240324815,1.0849481292241778,True
2023-10-25,1970.91,1987.19,1962.94,1979.15,,,,,2023-10,0.0043540701421416195,0.016329884201607303,1894.971,1908.4579999999999,1.0,1,1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,0.03330959616293727,1981.38,1819.78,-0.0011254782020612142,0.08757652023871021,,,,,,False,False,False,1,TUT,HOLD,REVERSAL_CONFIRMED_FAST_SLOW,0.0,0.0043540701421416195,1.0896720694794053,False
2023-10-26,1980.37,1993.41,1971.79,1984.24,,,,,2023-10,0.002571811131041102,0.005121243281850596,1900.976,1910.3576,1.0,1,1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,0.0359670732841606,1984.24,1819.78,0.0,0.09037356163931909,,,,,,False,False,False,1,TUT,HOLD,REVERSAL_CONFIRMED_FAST_SLOW,0.0,0.002571811131041102,1.092474500236877,False
2023-10-27,1983.92,2009.33,1976.79,2005.76,,,,,2023-10,0.010845462242470738,0.012304555410875162,1908.8455,1912.6878,1.0,1,1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,0.04720261506190693,2005.76,1819.78,0.0,0.1021991669322666,,,,,,False,False,False,1,TUT,HOLD,REVERSAL_CONFIRMED_FAST_SLOW,0.0,0.010845462242470738,1.1043228911800582,False
2023-10-30,2002.63,2006.71,1990.93,1993.61,,,,,2023-10,-0.006057554243777963,0.010635547467086948,1917.1454999999999,1914.6634,1.0,1,1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,0.04085912841694328,2005.76,1819.78,-0.006057554243777963,0.09552253569112756,,,,,,False,False,False,1,TUT,HOLD,REVERSAL_CONFIRMED_FAST_SLOW,0.0,-0.006057554243777963,1.0976333953640893,False
2023-10-31,1995.16,2007.86,1978.83,1983.29,,,,,2023-10,-0.005176539042239914,0.006454985105832423,1925.1805,1916.3817999999999,1.0,1,1,-1,-1,1916.0,1907.1559,1886.9077,1923.545,1924.8099,-1.0,1.0,1.0,1915.35045,0.03547108050122105,2005.76,1819.78,-0.011202736119974466,0.08985152051346867,,,,,,False,False,False,1,TUT,HOLD,REVERSAL_CONFIRMED_FAST_SLOW,0.0,-0.005176539042239914,1.0919514532389207,False
2023-11-01,1983.09,1992.01,1969.76,1981.69,,,,,2023-11,-0.0008067403153345643,0.0012833792284565604,1933.2240000000002,1917.7114,1.0,1,1,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.03227849083738166,1981.69,1981.69,0.0,0.0,,,,,,False,False,False,1,TUT,HOLD,REVERSAL_CONFIRMED_FAST_SLOW,0.0,-0.0008067403153345643,1.0910705319792047,False
2023-11-02,1981.26,1990.95,1978.75,1985.08,,,,,2023-11,0.0017106611023922635,0.000423335886787779,1941.489,1919.0801999999999,1.0,1,1,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.03404436949849354,1985.08,1981.69,0.0,0.0017106611023922635,,,,,,False,False,False,1,TUT,HOLD,REVERSAL_CONFIRMED_FAST_SLOW,0.0,0.0017106611023922635,1.092936983898228,False
2023-11-03,1985.09,2004.04,1983.2,1992.15,,,,,2023-11,0.0035615693070305543,-0.006785457881301804,1949.4585,1920.6341999999997,1.0,1,1,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.0377271901870071,1992.15,1981.69,0.0,0.005278323047499978,,,,,,False,False,False,1,TUT,HOLD,REVERSAL_CONFIRMED_FAST_SLOW,0.0,0.0035615693070305543,1.0968295547145983,False
2023-11-06,1991.04,1993.07,1977.24,1977.31,,,,,2023-11,-0.007449238260171298,-0.008176122712065026,1955.282,1921.7778,1.0,1,1,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.029996913098246036,1992.15,1977.31,-0.007449238260171298,0.0,,,,,,False,False,False,1,TUT,HOLD,REVERSAL_CONFIRMED_FAST_SLOW,0.0,-0.007449238260171298,1.0886590100307316,False
2023-11-07,1977.28,1978.27,1956.64,1968.58,,,,,2023-11,-0.004415089186824539,-0.007416968774107691,1960.7184999999997,1922.4019999999998,1.0,1,1,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.025449384864763225,1992.15,1968.58,-0.01183143839570322,0.0,,,,,,False,False,False,1,TUT,HOLD,REVERSAL_CONFIRMED_FAST_SLOW,0.0,-0.004415089186824539,1.083852483407406,False
2023-11-08,1968.08,1970.96,1947.41,1949.6,,,,,2023-11,-0.00964146745369765,-0.01619324919639309,1964.5115,1922.5478,-1.0,0,1,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.015562547995175535,1992.15,1949.6,-0.02135883342117817,0.0,,,,,,False,False,False,1,TUT,HOLD,REVERSAL_CONFLICT_SLOW,0.0,-0.00964146745369765,1.073402554964024,True
2023-11-09,1949.54,1965.53,1944.69,1956.89,,,,,2023-11,0.003739228559704655,-0.014200939004977098,1968.9315000000001,1922.8845999999999,-1.0,-1,1,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.0193599684788055,1992.15,1949.6,-0.017699470421403962,0.003739228559704655,,,,,,False,False,False,1,TUT,HOLD,REVERSAL_CONFLICT_SLOW,0.0,0.003739228559704655,1.0774162524536055,False
2023-11-10,1958.07,1960.71,1932.98,1937.69,,,,,2023-11,-0.009811486593523377,-0.027337298898175377,1969.1855,1922.8362,-1.0,-1,1,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.009358531814101179,1992.15,1937.69,-0.027337298898175377,0.0,,,,,,False,False,False,1,TUT,HOLD,REVERSAL_CONFLICT_SLOW,0.0,-0.009811486593523377,1.0668451973370128,False
2023-11-13,1938.27,1949.15,1931.67,1945.6,,,,,2023-11,0.0040821803281225755,-0.016036939073792222,1970.4765,1922.9814000000001,-1.0,-1,0,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.013478915356695431,1992.15,1937.69,-0.023366714353838858,0.0040821803281225755,,,,,,False,False,False,1,TUT,HOLD,MIXED_NEUTRAL,0.0,0.0040821803281225755,1.0712002518147339,True
2023-11-14,1946.01,1970.84,1943.69,1961.47,,,,,2023-11,0.008156866776315885,-0.0036117404423492427,1972.4085,1923.6951999999999,-1.0,-1,0,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.02174572784986495,1992.15,1937.69,-0.015400446753507602,0.012272344905531751,,,,,,False,False,False,1,TUT,HOLD,MIXED_NEUTRAL,0.0,0.008156866776315885,1.0799378895595426,False
2023-11-15,1962.38,1975.29,1955.4,1957.24,,,,,2023-11,-0.0021565458559141826,0.0039187525646287025,1972.9030000000002,1924.5126,-1.0,-1,0,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.019542286334672365,1992.15,1937.69,-0.01752378083979622,0.010089333175069326,,,,,,False,False,False,1,TUT,HOLD,MIXED_NEUTRAL,0.0,-0.0021565458559141826,1.0776089539791682,False
2023-11-16,1957.57,1987.92,1956.42,1979.6,,,,,2023-11,0.011424250475158937,0.011605148986401748,1973.1765,1925.7138,1.0,0,0,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.03118979278377587,1992.15,1937.69,-0.006299726426223007,0.021628846719547346,,,,,,False,False,False,1,TUT,HOLD,MIXED_NEUTRAL,0.0,0.011424250475158937,1.0899198285837002,False
2023-11-17,1980.46,1993.41,1978.55,1980.36,,,,,2023-11,0.00038391594261466544,0.022021066321238125,1973.1255,1926.9428,1.0,1,0,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.03158568298508713,1992.15,1937.69,-0.005918229049017509,0.022021066321238125,,,,,,False,False,False,1,TUT,HOLD,EARLY_REVERSAL_FAST,0.0,0.00038391594261466544,1.0903382661820653,True
2023-11-20,1978.12,1985.14,1965.41,1977.56,,,,,2023-11,-0.0014138843442605964,0.016426809210526416,1973.372,1928.05,1.0,1,0,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.0301271401381511,1992.15,1937.69,-0.007323745701879991,0.02057604673606206,,,,,,False,False,False,1,TUT,HOLD,EARLY_REVERSAL_FAST,0.0,-0.0014138843442605964,1.0887966539775622,False
2023-11-21,1977.05,2007.47,1977.05,1997.97,,,,,2023-11,0.010320799368919387,0.018608492610134197,1974.7420000000002,1929.7414,1.0,1,0,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.040758875675995565,1997.97,1937.69,0.0,0.03110920735514977,,,,,,False,False,False,1,TUT,HOLD,EARLY_REVERSAL_FAST,0.0,0.010320799368919387,1.1000339057968154,False
2023-11-22,1997.86,2006.4,1986.87,1989.12,,,,,2023-11,-0.004429495938377492,0.016288242627373162,1975.2404999999999,1931.3636,1.0,1,0,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.03614883846335837,1997.97,1937.69,-0.004429495938377492,0.02654191330914646,,,,,,False,False,False,1,TUT,HOLD,EARLY_REVERSAL_FAST,0.0,-0.004429495938377492,1.0951613100790107,False
2023-11-23,1989.03,1998.46,1988.6,1992.33,,,,,2023-11,0.0016137789575290107,0.006430592038795702,1975.6449999999998,1932.9995999999999,1.0,1,0,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.037820953655738565,1997.97,1937.69,-0.0028228652081863093,0.02819852504786624,,,,,,False,False,False,1,TUT,HOLD,EARLY_REVERSAL_FAST,0.0,0.0016137789575290107,1.0969286583563163,False
2023-11-24,1992.71,2003.57,1991.4,2002.12,,,,,2023-11,0.004913844594018002,0.010987901189682736,1975.4630000000002,1934.5710000000001,1.0,1,0,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.042920644538418484,2002.12,1937.69,0.0,0.03325093281175007,,,,,,False,False,False,1,TUT,HOLD,EARLY_REVERSAL_FAST,0.0,0.004913844594018002,1.102318795314204,False
2023-11-27,2001.91,2018.05,2000.44,2013.63,,,,,2023-11,0.005748906159471101,0.018239648860211677,1976.464,1936.1701999999998,1.0,1,1,-1,0,1916.0,1904.5263,1955.5484,1914.7089,1924.7395,1.0,-1.0,1.0,1919.7242,0.048916297455644964,2013.63,1937.69,0.0,0.039190995463670664,,,,,,False,False,False,1,TUT,HOLD,REVERSAL_CONFIRMED_FAST_SLOW,0.0,0.005748906159471101,1.1086559226262866,True
