origin_index,origin_date,target_date,y,p_cal,p_raw,p_50,p_frequency,p_fast_only,p_static_logistic,p_equal_candidates,config_id,ridge_lambda,state_discount,dma_alpha,calibration_n,calibration_intercept,calibration_slope,direction,candidate_weights
203,2025-12-31,2026-01-01,0,0.5922402353994918,0.564900023381699,0.5,0.5759803921568627,0.6044734269153226,0.5875590474951479,0.56454259175656,L4_D0.99_A1,4.0,0.99,1.0,143,0.7856118141220693,-1.579549621121664,UNCERTAIN,"[0.448004945454734,0.2718523252851297,0.28014272926013634]"
204,2026-01-01,2026-01-02,1,0.626289781499008,0.5389626523924872,0.5,0.573170731707317,0.5925887288480488,0.5715414830414023,0.538148194390304,L4_D0.99_A1,4.0,0.99,1.0,144,0.7574438239274227,-1.5439304381981558,UP,"[0.4462237554198788,0.2726070104251231,0.281169234154998]"
205,2026-01-02,2026-01-04,1,0.5951093540236456,0.5623531329544129,0.5,0.5752427184466019,0.6004470897461459,0.599377299041292,0.5625244772807675,L4_D0.99_A1,4.0,0.99,1.0,145,0.7891716721452492,-1.6115479062625355,UNCERTAIN,"[0.4495395746506383,0.2710730579826181,0.27938736736674363]"
206,2026-01-04,2026-01-05,1,0.507516045042701,0.6252735050018937,0.5,0.5772946859903382,0.6079985047722387,0.6328469995418805,0.6254996450968534,L4_D1_A0.95,4.0,1.0,0.95,146,0.6897747934876913,-1.2885111167249506,UNCERTAIN,"[0.34215576499244466,0.3308690122964239,0.32697522271113155]"
207,2026-01-05,2026-01-06,1,0.564098457324074,0.5864984688022749,0.5,0.5793269230769231,0.582617406471879,0.5858987133283754,0.5864820311476516,L4_D1_A0.95,4.0,1.0,0.95,147,0.6740856405422504,-1.1910234745389379,UNCERTAIN,"[0.33273458154677354,0.3362099418521559,0.33105547660107054]"
208,2026-01-06,2026-01-07,0,0.5748900838495663,0.5800823655168766,0.5,0.5813397129186603,0.5700262105783224,0.5825798086679601,0.5800238348014616,L4_D1_A0.95,4.0,1.0,0.95,148,0.680544979603769,-1.1720841093744163,UNCERTAIN,"[0.33067326483010684,0.33847843137356154,0.33084830379633157]"
209,2026-01-07,2026-01-08,1,0.5797814408658476,0.5726007207798024,0.5,0.5785714285714286,0.5664493013999241,0.5732700317663698,0.5726385584938929,L4_D1_A0.95,4.0,1.0,0.95,149,0.6677608110161917,-1.1826326301008994,UNCERTAIN,"[0.3383284582783582,0.33256860003928024,0.32910294168236154]"
210,2026-01-08,2026-01-09,1,0.5762734837837042,0.5779598554291147,0.5,0.580568720379147,0.5691529010468066,0.5799842085960044,0.577962604860084,L4_D1_A0.95,4.0,1.0,0.95,150,0.6807170435936919,-1.187080849499369,UNCERTAIN,"[0.33462620276220323,0.33569440415551843,0.3296793930822783]"
211,2026-01-09,2026-01-10,0,0.5728938452654374,0.5832124883265429,0.5,0.5825471698113207,0.571822759666953,0.5864795942603797,0.5831318668587095,L4_D1_A0.95,4.0,1.0,0.95,151,0.6910814892260814,-1.182866465673615,UNCERTAIN,"[0.329717856120292,0.33932208454810797,0.33096005933159994]"
212,2026-01-10,2026-01-11,1,0.5937873853998316,0.5623857248864369,0.5,0.57981220657277,0.5683010820923962,0.5569980600079334,0.5623297026708459,L4_D1_A0.95,4.0,1.0,0.95,152,0.6807068804304266,-1.2001680809129671,UNCERTAIN,"[0.3384576908491256,0.3329286980705228,0.32861361108035153]"
213,2026-01-11,2026-01-12,1,0.5929740358141846,0.5655013264074397,0.5,0.5817757009345794,0.570943544574503,0.5603629579384936,0.5654175963640699,L4_D1_A0.95,4.0,1.0,0.95,153,0.6979122783539277,-1.2205485293767175,UNCERTAIN,"[0.34158151056084207,0.3325608575515016,0.3258576318876564]"
214,2026-01-12,2026-01-13,0,0.5797924351974978,0.5784371821671455,0.5,0.5837209302325581,0.5735536311842161,0.5800911663228681,0.5794108979838749,L4_D1_A1,4.0,1.0,1.0,154,0.7166387796469862,-1.2476797417338523,UNCERTAIN,"[0.4473361183806668,0.28253673282633807,0.27012714879299515]"
215,2026-01-13,2026-01-14,1,0.5839598865470188,0.5720566642018544,0.5,0.5810185185185185,0.5700855707776481,0.5713816147410312,0.5724599778795185,L4_D1_A1,4.0,1.0,1.0,155,0.7032582602638785,-1.2548185794740678,UNCERTAIN,"[0.4525182375055178,0.27841444631772905,0.26906731617675317]"
216,2026-01-14,2026-01-15,0,0.5808816478803474,0.5766755277297374,0.5,0.5829493087557603,0.57266951319564,0.5777234642833109,0.5775029917401467,L4_D1_A1,4.0,1.0,1.0,156,0.7159274224539673,-1.2600527867896774,UNCERTAIN,"[0.45095902881502026,0.28029116506986296,0.26874980611511673]"
217,2026-01-15,2026-01-16,0,0.5848965053181967,0.570499352517068,0.5,0.5802752293577982,0.5692480788627226,0.5692982147271213,0.5707560359018985,L4_D1_A1,4.0,1.0,1.0,157,0.7015267256690305,-1.263240044755971,UNCERTAIN,"[0.45522655536274637,0.27668892664990197,0.2680845179873517]"
218,2026-01-16,2026-01-17,1,0.5891860241011245,0.5639857551772741,0.5,0.5776255707762558,0.5658669290794885,0.5600753414646802,0.563542880189892,L4_D1_A1,4.0,1.0,1.0,158,0.6829519132517502,-1.252556197108781,UNCERTAIN,"[0.45655277686863227,0.27461298230345377,0.268834240827914]"
219,2026-01-17,2026-01-18,1,0.5883020699302043,0.5669178170790643,0.5,0.5795454545454546,0.5684303451212342,0.563352292546407,0.5665475213589327,L4_D1_A1,4.0,1.0,1.0,159,0.6990357295357643,-1.2703371951543818,UNCERTAIN,"[0.45807560818297793,0.27495412200628,0.2669702698107421]"
220,2026-01-18,2026-01-19,1,0.5873332198667538,0.569807097872736,0.5,0.581447963800905,0.5709634720812854,0.566580190355435,0.5695102111959155,L4_D1_A1,4.0,1.0,1.0,160,0.7136952712014379,-1.2834912310390596,UNCERTAIN,"[0.45929774688093,0.2754110433375308,0.2652912097815393]"
221,2026-01-19,2026-01-20,1,0.5863192854115317,0.5726550884470034,0.5,0.5833333333333334,0.5734668388570674,0.5697600977035235,0.5724318112688597,L4_D1_A1,4.0,1.0,1.0,161,0.726949635822446,-1.2920728845656724,UNCERTAIN,"[0.4602298519223041,0.2759813242831228,0.263788823794573]"
222,2026-01-20,2026-01-21,1,0.55014854490033,0.5990913285446026,0.5,0.5852017937219731,0.5759409623416154,0.5728930487933647,0.6000184027607501,L4_D0.99_A1,4.0,0.99,1.0,162,0.8701207625180407,-1.6651294375202914,UNCERTAIN,"[0.45153899972401196,0.27046223134785746,0.2779987689281307]"
223,2026-01-21,2026-01-22,1,0.5442978237289433,0.6048545219006696,0.5,0.5870535714285714,0.5783863477507372,0.5759800500586602,0.6058401280774214,L4_D0.99_A1,4.0,0.99,1.0,163,0.8675080248337483,-1.6203802721335194,UNCERTAIN,"[0.4483005063658106,0.2721105141296864,0.2795889795045031]"
224,2026-01-22,2026-01-23,1,0.5395434965777935,0.6105042421752984,0.5,0.5888888888888889,0.580803488940176,0.5790220809833907,0.6115359833560938,L4_D0.99_A1,4.0,0.99,1.0,164,0.8608938103431074,-1.5628357167258637,UNCERTAIN,"[0.4447983811842523,0.27388577192143,0.2813158468943177]"
225,2026-01-23,2026-01-24,0,0.5360714819491839,0.6160438258951256,0.5,0.5907079646017699,0.583192868713084,0.582020094900046,0.6171097511069124,L4_D0.99_A1,4.0,0.99,1.0,165,0.8503299473923513,-1.4928263698205733,UNCERTAIN,"[0.44105738694557445,0.2757760396013554,0.2831665734530702]"
226,2026-01-24,2026-01-25,0,0.5436724051078258,0.6072604957204749,0.5,0.5881057268722467,0.5798875115024787,0.5779043476057932,0.6082256687035374,L4_D0.99_A1,4.0,0.99,1.0,166,0.8670269247752549,-1.5875931151763187,UNCERTAIN,"[0.4474057676667855,0.27257662280124556,0.2800176095319689]"
227,2026-01-25,2026-01-26,1,0.584886061380617,0.5762455881579033,0.5,0.5855263157894737,0.5766190379851229,0.5738451969611464,0.5761192410173755,L4_D1_A1,4.0,1.0,1.0,167,0.7458760132399289,-1.3111203013789199,UNCERTAIN,"[0.4618243803516053,0.2765027871395711,0.2616728325088236]"
228,2026-01-26,2026-01-27,1,0.5471362667373133,0.6042891484330694,0.5,0.5873362445414847,0.578992040114765,0.5768177066728299,0.6051913052973626,L4_D0.99_A1,4.0,0.99,1.0,168,0.8746202932023704,-1.619187093374844,UNCERTAIN,"[0.44979655252399026,0.27137489146001953,0.2788285560159902]"
229,2026-01-27,2026-01-28,1,0.5422841918243789,0.6098037031721879,0.5,0.5891304347826087,0.5813384023318146,0.5797484294948904,0.6107511117576117,L4_D0.99_A1,4.0,0.99,1.0,169,0.8688585261659251,-1.566264062996008,UNCERTAIN,"[0.44662713214238936,0.27298083326676925,0.2803920345908414]"
230,2026-01-28,2026-01-29,0,0.5385969700251974,0.615214333550965,0.5,0.5909090909090909,0.5836585674411585,0.5826382213534045,0.6161968510520243,L4_D0.99_A1,4.0,0.99,1.0,170,0.8592806346164534,-1.501403456993803,UNCERTAIN,"[0.44324069211563555,0.2746913388864947,0.28206796899786973]"
231,2026-01-29,2026-01-30,0,0.5462740284230482,0.6066649348339184,0.5,0.5883620689655172,0.5804417881441892,0.578659005707114,0.6075498756276057,L4_D0.99_A1,4.0,0.99,1.0,171,0.8748580487866314,-1.5906004974522876,UNCERTAIN,"[0.4489696925561364,0.2718049917972888,0.2792253156465749]"
232,2026-01-30,2026-01-31,0,0.5845095227313138,0.5769787986237949,0.5,0.5858369098712446,0.5772599262302727,0.5747326723469763,0.5768738754979986,L4_D1_A1,4.0,1.0,1.0,172,0.7526730436917249,-1.325328292215026,UNCERTAIN,"[0.4626906277825878,0.27635814332354175,0.2609512288938705]"
233,2026-01-31,2026-02-01,0,0.5857479073491713,0.5734490174169282,0.5,0.5833333333333334,0.5741124374107351,0.5708582698580731,0.5732581080654066,L4_D1_A1,4.0,1.0,1.0,173,0.7396419932574703,-1.3287524455573767,UNCERTAIN,"[0.4623831370272662,0.27528005479754186,0.26233680817519206]"
234,2026-02-01,2026-02-02,0,0.559138007822553,0.5908473992825528,0.5,0.5808510638297872,0.592515613151556,0.587195693808638,0.5904214599539429,L4_D1_A1,4.0,1.0,1.0,174,0.7242787802900013,-1.324230249724595,UNCERTAIN,"[0.46166398684257903,0.27440584692392145,0.2639301662334995]"
235,2026-02-02,2026-02-03,1,0.5278942275133867,0.6103770020025482,0.5,0.5783898305084746,0.614356095399195,0.6049235446431432,0.6094263878824232,L4_D1_A1,4.0,1.0,1.0,175,0.7213153117677774,-1.3580446171060276,UNCERTAIN,"[0.45978167138296905,0.2739325737081177,0.2662857549089133]"
236,2026-02-03,2026-02-04,1,0.5734056248575252,0.5799021760486274,0.5,0.580168776371308,0.5817103075419506,0.5761753485489222,0.5794416098013976,L4_D1_A1,4.0,1.0,1.0,176,0.7127399140418204,-1.2934758378325857,UNCERTAIN,"[0.4627790225388888,0.27331437184034,0.2639066056207711]"
237,2026-02-04,2026-02-05,0,0.5883274772991719,0.5701814808805103,0.5,0.5819327731092437,0.5708504119120995,0.5675977677658088,0.5699903303871511,L4_D1_A1,4.0,1.0,1.0,177,0.7206086083517133,-1.2864962459171143,UNCERTAIN,"[0.4642219647447684,0.27356746464830206,0.26221057060692965]"
238,2026-02-05,2026-02-06,1,0.5619073741263421,0.5881938466404938,0.5,0.5794979079497908,0.5897528888389398,0.5847477458241167,0.5877926856994488,L4_D1_A1,4.0,1.0,1.0,178,0.7030913647119243,-1.2739967161953831,UNCERTAIN,"[0.463499491272943,0.27271374523881947,0.2637867634882376]"
239,2026-02-06,2026-02-07,0,0.5525125860290211,0.5976952107826864,0.5,0.58125,0.5984579036234605,0.5950158484238735,0.5974814193384753,L4_D1_A1,4.0,1.0,1.0,179,0.706728477169722,-1.2526826330960292,UNCERTAIN,"[0.46472802378816747,0.27303068244620143,0.26224129376563116]"
240,2026-02-07,2026-02-08,1,0.5895040153604976,0.5662532073869145,0.5,0.578838174273859,0.567452468397162,0.5632063791529077,0.5659411523990204,L4_D1_A1,4.0,1.0,1.0,180,0.7084250243610948,-1.2998316248461275,UNCERTAIN,"[0.4638469884484194,0.2721651826457415,0.26398782890583916]"
241,2026-02-08,2026-02-09,1,0.5885641577738638,0.5688423556522495,0.5,0.5805785123966942,0.5697672758637078,0.5660626202187784,0.5685908413704456,L4_D1_A1,4.0,1.0,1.0,181,0.7224550280260814,-1.314988530837722,UNCERTAIN,"[0.46482936453161006,0.2726032410255293,0.2625673944428607]"
242,2026-02-09,2026-02-10,0,0.5875630389955122,0.5713988295785432,0.5,0.5823045267489712,0.5720572822536972,0.5688812837527665,0.5712077785168145,L4_D1_A1,4.0,1.0,1.0,182,0.7352323011935973,-1.3260929911095842,UNCERTAIN,"[0.46558516281185874,0.27313051859706045,0.26128431859108076]"
243,2026-02-10,2026-02-11,1,0.5886705836739968,0.5680324255990228,0.5,0.5799180327868853,0.5690284719269793,0.565209840457117,0.5677648523637743,L4_D1_A1,4.0,1.0,1.0,183,0.7188633548538481,-1.3161219087332883,UNCERTAIN,"[0.46486989225936814,0.27231104008443996,0.26281906765619195]"
244,2026-02-11,2026-02-12,0,0.5876882692014804,0.570563785670356,0.5,0.5816326530612245,0.5712982988285492,0.5679979663565358,0.5703552825314192,L4_D1_A1,4.0,1.0,1.0,184,0.7318770571191375,-1.3283750484207488,UNCERTAIN,"[0.46568504281820144,0.2728018522874922,0.2615131048943063]"
245,2026-02-12,2026-02-13,1,0.5658183815994723,0.5846799215235453,0.5,0.5792682926829268,0.5862951646081096,0.5813089532688981,0.5842612161034796,L4_D1_A1,4.0,1.0,1.0,185,0.7151422612038438,-1.3167023677094396,UNCERTAIN,"[0.4648885292031176,0.2720358628975551,0.2630756078993274]"
246,2026-02-13,2026-02-14,1,0.556214104403276,0.593833824354247,0.5,0.5809716599190283,0.5947222781035818,0.5911626454556137,0.5935878879084707,L4_D1_A1,4.0,1.0,1.0,186,0.7202050656329682,-1.3015946374932035,UNCERTAIN,"[0.46617283528965436,0.2722683175037572,0.26155884720658834]"
247,2026-02-14,2026-02-15,1,0.5903489180741299,0.5694297433617512,0.5,0.5826612903225806,0.5696991785639628,0.5672979572733997,0.5693336064438613,L4_D1_A1,4.0,1.0,1.0,187,0.7205452182250378,-1.270503076316787,UNCERTAIN,"[0.46687029135625935,0.2727474035012034,0.26038230514253724]"
248,2026-02-15,2026-02-16,0,0.5894610332754123,0.5719146905065776,0.5,0.5843373493975904,0.5719396928702373,0.5700275893547473,0.5718763767217274,L4_D1_A1,4.0,1.0,1.0,188,0.7327012618663009,-1.2806535032729747,UNCERTAIN,"[0.46709119883927125,0.2735012947220294,0.25940750643869936]"
249,2026-02-16,2026-02-17,0,0.5472826663261877,0.6022016708574346,0.5,0.582,0.6025582628144135,0.6000699509910692,0.602085844976371,L4_D1_A1,4.0,1.0,1.0,189,0.7170329427914115,-1.2717689363913827,UNCERTAIN,"[0.46706391833289407,0.2723850456717086,0.26055103599539725]"
250,2026-02-17,2026-02-18,1,0.5155761037083721,0.6217546293594849,0.5,0.5796812749003984,0.6237836703428071,0.6181592051154722,0.6212263230459955,L4_D1_A1,4.0,1.0,1.0,190,0.7222363665363448,-1.3277838615427677,UNCERTAIN,"[0.4666452357380437,0.27140748856683317,0.26194727569512316]"
251,2026-02-18,2026-02-19,1,0.5602507767445483,0.5923723166082464,0.5,0.5813492063492064,0.5928206712436015,0.5901940177538342,0.5922346212513881,L4_D1_A1,4.0,1.0,1.0,191,0.7063526943075581,-1.2418305021820062,UNCERTAIN,"[0.4681680909984219,0.2713993973970055,0.2604325116045726]"
252,2026-02-19,2026-02-20,1,0.59176988022263,0.5687597028608465,0.5,0.5830039525691699,0.5688130002217296,0.5668563760313845,0.5687176461167894,L4_D1_A1,4.0,1.0,1.0,192,0.707482433629231,-1.214612209715121,UNCERTAIN,"[0.4685224379654212,0.272002724895498,0.25947483713908076]"
253,2026-02-20,2026-02-21,0,0.5910139358842792,0.5712114697109599,0.5,0.5846456692913385,0.5710327013316134,0.5695422714282209,0.5712252207129856,L4_D1_A1,4.0,1.0,1.0,193,0.7198414858246748,-1.2262494066132632,UNCERTAIN,"[0.46856634228798916,0.27282714056222085,0.25860651714979005]"
254,2026-02-21,2026-02-22,0,0.5917698383820224,0.5679825048585061,0.5,0.5823529411764706,0.5681081156430973,0.5660322551094707,0.5679233686941328,L4_D1_A1,4.0,1.0,1.0,194,0.7037388872692955,-1.2149943195198634,UNCERTAIN,"[0.46876169463468237,0.271625078558344,0.25961322680697363]"
255,2026-02-22,2026-02-23,1,0.5923456965891346,0.5647894052753252,0.5,0.580078125,0.5652130931700872,0.5625645387863104,0.5646591728876474,L4_D1_A1,4.0,1.0,1.0,195,0.6855604717699574,-1.1967083266464469,UNCERTAIN,"[0.4686254003296796,0.2705894049775075,0.2607851946928129]"
256,2026-02-23,2026-02-24,0,0.5917136810474795,0.5672228312085796,0.5,0.5817120622568094,0.5674175118606798,0.5652281666690389,0.5671473284370553,L4_D1_A1,4.0,1.0,1.0,196,0.6995104883524605,-1.2141249200408677,UNCERTAIN,"[0.46897694890237435,0.2712651636366478,0.2597578874609777]"
257,2026-02-24,2026-02-25,1,0.5922432283303632,0.5640696436221485,0.5,0.5794573643410853,0.564555127913465,0.5618071461181463,0.5639247840875803,L4_D1_A1,4.0,1.0,1.0,197,0.6810436016844506,-1.1944227439376025,UNCERTAIN,"[0.4687659841269284,0.27027890756878686,0.2609551083042847]"
258,2026-02-25,2026-02-26,1,0.5916420841925626,0.5664800844470647,0.5,0.581081081081081,0.5667407597960652,0.5644433910040383,0.5663889023026877,L4_D1_A1,4.0,1.0,1.0,198,0.6951723895621753,-1.212745721800012,UNCERTAIN,"[0.469169442324281,0.2709221468632613,0.2599084108124577]"
259,2026-02-26,2026-02-27,1,0.5909532450404018,0.5688631150970036,0.5,0.5826923076923077,0.5689044316536648,0.5670477341264879,0.5688248720239276,L4_D1_A1,4.0,1.0,1.0,199,0.708154372303691,-1.2273791862634562,UNCERTAIN,"[0.46938533854283493,0.2716407120152352,0.25897394944192986]"
260,2026-02-27,2026-02-28,0,0.5902035549948574,0.571219424122126,0.5,0.5842911877394636,0.5710464699711417,0.5696207365883239,0.5712331662709398,L4_D1_A1,4.0,1.0,1.0,200,0.7200031727175806,-1.2383592815260076,UNCERTAIN,"[0.4694194300235816,0.27243306958207003,0.2581475003943483]"
261,2026-02-28,2026-03-01,0,0.5909694782139776,0.5681146766173967,0.5,0.5820610687022901,0.5682230418442523,0.5662554461637126,0.5680604635625367,L4_D1_A1,4.0,1.0,1.0,201,0.7046108167423395,-1.227868031283339,UNCERTAIN,"[0.4696087763782038,0.27128123282097905,0.25910999080081715]"
262,2026-03-01,2026-03-02,1,0.5915710111953919,0.565043117799395,0.5,0.5798479087452472,0.5654271786304035,0.5629290669492666,0.5649225392324179,L4_D1_A1,4.0,1.0,1.0,202,0.6872308351834286,-1.21062851535667,UNCERTAIN,"[0.4694909458828607,0.2702836163222507,0.2602254377948886]"
263,2026-03-02,2026-03-03,0,0.5909334749891928,0.567382461552405,0.5,0.5814393939393939,0.5675549840609229,0.5654816305877088,0.5673129210369814,L4_D1_A1,4.0,1.0,1.0,203,0.7006131229428793,-1.22718494940286,UNCERTAIN,"[0.46981005972948003,0.2709381092512308,0.25925183101928917]"
264,2026-03-03,2026-03-04,1,0.5494807583711496,0.5988758646012667,0.5,0.5792452830188679,0.599388505848238,0.5967400858043381,0.5987242081143348,L4_D1_A1,4.0,1.0,1.0,204,0.6829476664815419,-1.2085697757241955,UNCERTAIN,"[0.4696227053047789,0.26998636536331155,0.2603909293319096]"
265,2026-03-04,2026-03-05,0,0.5429710822133441,0.6068904352653098,0.5,0.5808270676691729,0.6068760166175293,0.6052770041953943,0.6068720099455556,L4_D1_A1,4.0,1.0,1.0,205,0.6799095861677956,-1.168885681124293,UNCERTAIN,"[0.4700247050905171,0.27051300114072113,0.2594622937687618]"
266,2026-03-05,2026-03-06,1,0.5533884052762883,0.5949945580608651,0.5,0.5786516853932584,0.5957332766546274,0.5927179807821337,0.5947861372356458,L4_D1_A1,4.0,1.0,1.0,206,0.688633419359566,-1.232966179252359,UNCERTAIN,"[0.47004194486608813,0.2694308558940237,0.26052719923988815]"
267,2026-03-06,2026-03-07,0,0.546572918314919,0.6027881050297088,0.5,0.5802238805970149,0.6030277563391282,0.6010047366093039,0.6027059455812539,L4_D1_A1,4.0,1.0,1.0,207,0.6877135288273789,-1.2008756809356187,UNCERTAIN,"[0.47062552789187645,0.2698441060228345,0.2595303660852891]"
268,2026-03-07,2026-03-08,0,0.5952631416396873,0.5610044411795906,0.5,0.5780669144981413,0.5642322022334698,0.5559833932577793,0.5601474296532881,L4_D1_A1,4.0,1.0,1.0,208,0.6938004979745145,-1.2560538848352434,UNCERTAIN,"[0.4703415836660522,0.26896283272905924,0.2606955836048884]"
269,2026-03-08,2026-03-09,0,0.5983781509749266,0.5556056999029066,0.5,0.575925925925926,0.5615008866194894,0.5482883654598205,0.5541135495966678,L4_D1_A1,4.0,1.0,1.0,209,0.6717515394592181,-1.2224925340219224,UNCERTAIN,"[0.4668833476650858,0.2694393414847618,0.26367731085015245]"
270,2026-03-09,2026-03-10,1,0.551438963030866,0.5922997399287576,0.5,0.5738007380073801,0.5907979990265506,0.5919707668861419,0.5926478913312523,L4_D1_A1,4.0,1.0,1.0,210,0.6461776655898416,-1.1772801553126244,UNCERTAIN,"[0.4606898287366308,0.2712911866605998,0.26801898460276946]"
271,2026-03-10,2026-03-11,0,0.5451150532943528,0.5998635369714169,0.5,0.5753676470588235,0.5979355471614376,0.5999388187110389,0.600304615019413,L4_D1_A1,4.0,1.0,1.0,211,0.6465224546521173,-1.1498495214617415,UNCERTAIN,"[0.459521776967559,0.27260810059336954,0.26787012243907155]"
272,2026-03-11,2026-03-12,0,0.5903212171216874,0.55928855848993,0.5,0.5732600732600732,0.5585528432439893,0.558146187835428,0.5594583257288757,L4_D1_A1,4.0,1.0,1.0,212,0.6508534638001257,-1.1984462593822036,UNCERTAIN,"[0.461735904859707,0.27044436982988446,0.2678197253104086]"
273,2026-03-12,2026-03-13,0,0.5537749861993992,0.5877996123457485,0.5,0.5711678832116789,0.586949613924119,0.5869653708997365,0.58800298572562,L4_D1_A1,4.0,1.0,1.0,213,0.6282910763854724,-1.1619704067243386,UNCERTAIN,"[0.46250671794238873,0.2689793397015933,0.268513942356018]"
274,2026-03-13,2026-03-14,0,0.5106183522287295,0.6203794755344687,0.5,0.5690909090909091,0.6261903064222318,0.6132548402113456,0.618974305400548,L4_D1_A1,4.0,1.0,1.0,214,0.6251168753233073,-1.186248904064094,UNCERTAIN,"[0.4634604530479796,0.2674821663405941,0.26905738061142626]"
275,2026-03-14,2026-03-15,0,0.4877786877897317,0.6325543841772253,0.5,0.5670289855072463,0.6155066252065375,0.6455855656444528,0.636419813663364,L4_D1_A1,4.0,1.0,1.0,215,0.6413337291041711,-1.2706927656251004,UNCERTAIN,"[0.45636628889650366,0.26952672017252777,0.27410699093096846]"
276,2026-03-15,2026-03-16,0,0.5100019262332967,0.6116465791612928,0.5,0.5649819494584838,0.6051596446688216,0.6163143267243305,0.6134473450614301,L4_D1_A1,4.0,1.0,1.0,216,0.6635423396688971,-1.3726904432303313,UNCERTAIN,"[0.4775395514432186,0.2580744552005395,0.264385993356242]"
277,2026-03-16,2026-03-17,0,0.6236535818329246,0.3756723063005723,0.5,0.5629496402877698,0.5951368604598248,0.5829511351903001,0.37835449303886887,L4_D0.97_A0.95,4.0,0.97,0.95,217,0.33891345959064445,-0.3271363111702017,UP,"[0.2792413472870264,0.36037934819884393,0.3603793045141296]"
278,2026-03-17,2026-03-18,0,0.5857799121671468,0.34471221149812314,0.5,0.5609318996415771,0.585425937812676,0.5714329594118301,0.3481762320740068,L4_D0.97_A0.95,4.0,0.97,0.95,218,0.26316168443608073,-0.1298094740844946,UNCERTAIN,"[0.2665273208191938,0.3667363583552751,0.3667363208255309]"
279,2026-03-18,2026-03-19,0,0.5347655546757065,0.3190185452030572,0.5,0.5589285714285714,0.576014799278636,0.5603418644241406,0.3231388400218573,L4_D0.97_A0.95,4.0,0.97,0.95,219,0.18962913124757697,0.06638942141033766,UNCERTAIN,"[0.2548360725169253,0.3725819798669654,0.37258194761610935]"
280,2026-03-19,2026-03-20,0,0.47753050462165647,0.2973585723778653,0.5,0.5569395017793595,0.5668916871980672,0.5496597107269596,0.3019973031193857,L4_D0.97_A0.95,4.0,0.97,0.95,220,0.12296531449784265,0.24758913571680108,UNCERTAIN,"[0.24440733224845523,0.3777963477090133,0.3777963200425315]"
281,2026-03-20,2026-03-21,1,0.4143506749578212,0.26707715247966274,0.5,0.5549645390070922,0.558045206680837,0.5599164600856624,0.2736144350297222,L4_D0.97_A0.95,4.0,0.97,0.95,221,0.0651134624519406,0.40725193574225993,UNCERTAIN,"[0.23526505256455346,0.3823674855442477,0.3823674618911988]"
282,2026-03-21,2026-03-22,0,0.49739039420138853,0.33458712015256015,0.5,0.5565371024734982,0.5648366822262343,0.5784292523809644,0.33629276515175127,L4_D0.97_A0.95,4.0,0.97,0.95,222,0.13488626606595414,0.21137829867599495,UNCERTAIN,"[0.2827032314182398,0.3586483978970691,0.35864837068469113]"
283,2026-03-22,2026-03-23,0,0.4564883033517175,0.30846085579536714,0.5,0.5545774647887324,0.5562876205587093,0.5550638317346365,0.3109588182978698,L4_D0.97_A0.95,4.0,0.97,0.95,223,0.0909533187870164,0.328791418739697,UNCERTAIN,"[0.2753119001866809,0.3623440618696266,0.3623440379436926]"
284,2026-03-23,2026-03-24,1,0.41257507185007203,0.28652156771131526,0.5,0.5526315789473685,0.5479880191528288,0.533405896918157,0.289820689779438,L4_D0.97_A0.95,4.0,0.97,0.95,224,0.049695701783622794,0.4417505372343031,UNCERTAIN,"[0.2661773915583134,0.3669113147988254,0.36691129364286107]"
285,2026-03-24,2026-03-25,1,0.47674743128620817,0.34024365891627634,0.5,0.5541958041958042,0.5546331269501736,0.5509344503141583,0.34110512648915775,L4_D0.97_A0.95,4.0,0.97,0.95,225,0.10233905288096692,0.29509805852805493,UNCERTAIN,"[0.301304391385317,0.3493478158860134,0.34934779272866956]"
286,2026-03-25,2026-03-26,0,0.5121524799943278,0.3871371034054467,0.5,0.5557491289198606,0.5610825857342089,0.5671434366593837,0.3872595264432667,L4_D0.97_A0.95,4.0,0.97,0.95,226,0.13931753605317632,0.19744334983334105,UNCERTAIN,"[0.31870651297338826,0.340646755739256,0.3406467312873558]"
287,2026-03-26,2026-03-27,1,0.48919025412994593,0.36199421401504767,0.5,0.5538194444444444,0.5530729373702366,0.5473787592738906,0.36228079513063394,L4_D0.97_A0.95,4.0,0.97,0.95,227,0.10986650646184376,0.27017303993258857,UNCERTAIN,"[0.3166088807587222,0.341695570535837,0.34169554870544083]"
288,2026-03-27,2026-03-28,1,0.5165628939235227,0.4030605694934394,0.5,0.5553633217993079,0.5593635911527176,0.5626281773330416,0.40307820840291697,L4_D0.97_A0.95,4.0,0.97,0.95,228,0.14097668962027007,0.19020979379125064,UNCERTAIN,"[0.32717350084025665,0.33641326092769314,0.33641323823205027]"
289,2026-03-28,2026-03-29,0,0.5333599669189023,0.4397988305514088,0.5,0.5568965517241379,0.5654766994156242,0.5768399923378713,0.43976111554283087,L4_D0.97_A0.95,4.0,0.97,0.95,229,0.16549938999936323,0.1316686520854433,UNCERTAIN,"[0.3289664458460156,0.335516788739316,0.3355167654146684]"
290,2026-03-29,2026-03-30,1,0.5199619368359726,0.41387720495126024,0.5,0.5549828178694158,0.5577384941813963,0.5586785464818746,0.4138771834951605,L4_D0.97_A0.95,4.0,0.97,0.95,230,0.1428102243209849,0.18082542323654702,UNCERTAIN,"[0.3324178458664933,0.3337910875018708,0.3337910666316359]"
