origin_date,target_date,origin_close,target_close,target_log_return,actual_up,momentum_20d_log_return,tsm_signal,rs_plus_5d,rs_minus_5d,q80_plus_250d,q80_minus_250d,region,ttsm_s1_signal,ttsm_s2_signal
2024-02-05,2024-02-06,2026.39001,2035.31006,0.004392281156575914,1,-0.021326566211579977,-1,0.00012333311176078234,0.00013712992323789216,0.00019547145414087173,0.00017427185416495392,3,-1,-1
2024-02-06,2024-02-07,2035.31006,2032.31006,-0.0014750642663030867,0,-0.014448122709133935,-1,0.00011896696791003367,0.00012808444783589802,0.0001946901203123018,0.00017427185416495392,3,-1,-1
2024-02-07,2024-02-08,2032.31006,2032.81006,0.00024599519215269305,1,-0.005339175976379881,-1,0.00012286786088037523,0.0001228148905034467,0.00019303789144896113,0.00017427185416495392,3,-1,-1
2024-02-08,2024-02-12,2032.81006,2019.02002,-0.00680684676917145,0,-0.005822220636103396,-1,0.0001122280882754737,9.254107409217905e-05,0.00019115798779223165,0.00017363149237311433,3,-1,-1
2024-02-12,2024-02-13,2019.02002,1992.43005,-0.013257230665397187,0,-0.0068756604717564685,-1,8.159260106285358e-05,7.281431400703297e-05,0.0001900222413407069,0.00017212440970854179,3,-1,-1
2024-02-13,2024-02-14,1992.43005,1992.099976,-0.00016567775802974095,0,-0.01862165358990049,-1,7.548274944711943e-05,0.00012262343754243477,0.00018744675012400647,0.00017206735863806483,3,-1,-1
2024-02-14,2024-02-15,1992.099976,2003.71997,0.005816091271744602,1,-0.019939430152050228,-1,7.463929683634362e-05,0.00012866621351542815,0.00018315724075429598,0.00017199776265937908,3,-1,-1
2024-02-15,2024-02-19,2003.71997,2019.56995,0.007879154778173011,1,-0.015372442806438234,-1,7.891122258703033e-05,0.00012631799102512002,0.00018161495120457808,0.00017199776265937908,3,-1,-1
2024-02-19,2024-02-20,2019.56995,2030.91003,0.005599390533930464,1,-0.014706384124319622,-1,6.740223116579903e-05,0.00011895867427563645,0.00018161495120457808,0.00017199776265937908,3,-1,-1
2024-02-20,2024-02-21,2030.91003,2028.89001,-0.0009951328374785476,0,0.002662457603832277,1,6.608510307582752e-05,0.00011375583051782247,0.00018161495120457808,0.00017199776265937908,3,1,1
2024-02-21,2024-02-22,2028.89001,2026.16003,-0.0013464595432928104,0,0.010259986260023788,1,6.436423697045107e-05,5.599225327741247e-05,0.00018161495120457808,0.00017199776265937908,3,1,1
2024-02-22,2024-02-26,2026.16003,2033.81995,0.0037733826898126563,1,0.002470772001970361,1,6.228822906708001e-05,5.468907135078454e-05,0.00018161495120457808,0.00017199776265937908,3,1,1
2024-02-26,2024-02-27,2033.81995,2030.31006,-0.001727253244350952,0,0.003023466540562418,1,4.880457438737076e-05,5.079623466021451e-05,0.00018161495120457808,0.00017199776265937908,3,1,1
2024-02-27,2024-02-28,2030.31006,2035.26001,0.0024350594680069555,1,0.002845986289154807,1,5.064946929202365e-05,5.252641592757995e-05,0.00018161495120457808,0.0001719680569646731,3,1,1
2024-02-28,2024-02-29,2035.26001,2045.58997,0.00506266200137751,1,0.009637211097482206,1,4.877163496277767e-05,4.962151891136755e-05,0.00018161495120457808,0.0001710229282959366,3,1,1
2024-02-29,2024-03-04,2045.58997,2115.98999,0.03383654158510907,1,0.011935503168110729,1,6.226322486990648e-05,4.7236759321140185e-05,0.00018161495120457808,0.00017015482622619583,3,1,1
2024-03-04,2024-03-05,2115.98999,2126.27002,0.004846496960422573,1,0.04056131050674184,1,9.503574847709287e-05,5.387893995231293e-05,0.00018161495120457808,0.00017015482622619583,3,1,1
2024-03-05,2024-03-06,2126.27002,2158.3501,0.014974806905618972,1,0.04405529613965686,1,0.0001377705475860221,9.10704536178887e-05,0.00018161495120457808,0.00017015482622619583,3,1,1
2024-03-06,2024-03-07,2158.3501,2157.80005,-0.00025487992023542666,0,0.05354542454748238,1,0.00017775724289964797,0.00011178161515816598,0.00017971929061098382,0.00017015482622619583,3,1,1
2024-03-07,2024-03-11,2157.80005,2177.55005,0.009111207248143382,1,0.04873554730093207,1,0.00019291453134469343,0.00012718678237730034,0.00017971929061098382,0.00017015482622619583,4,1,0
2024-03-11,2024-03-12,2177.55005,2159.19995,-0.008462654990061883,0,0.07194452478680867,1,0.00018540866214891556,0.00013876370683369346,0.00017971929061098382,0.00016941483883276868,4,1,0
2024-03-12,2024-03-13,2159.19995,2172.31006,0.006053385541320251,1,0.059089588640171,1,0.00018341037531503427,0.0001755935395672059,0.00017971929061098382,0.00016941483883276868,1,0,0
2024-03-13,2024-03-14,2172.31006,2164.6499,-0.00353250573503974,0,0.06661803844779433,1,0.00014835228537852477,0.00014179379422863487,0.00017954931604184426,0.00016859284489923864,3,1,1
2024-03-14,2024-03-18,2164.6499,2161.62012,-0.0014006432706753474,0,0.06283953752060205,1,0.00011834541939687258,0.00013545554780911237,0.00017954931604184426,0.00016859284489923864,3,1,1
2024-03-18,2024-03-19,2161.62012,2159.92993,-0.0007822147454616069,0,0.06824574101909804,1,0.00011133623445031958,0.00012911655030570826,0.00017954931604184426,0.00016859284489923864,3,1,1
2024-03-19,2024-03-20,2159.92993,2202.8501,0.01967624057311986,1,0.08072075693903372,1,0.00011014622877666714,0.00012258547509930967,0.00017954931604184426,0.00016859284489923864,3,1,1
2024-03-20,2024-03-21,2202.8501,2173.86011,-0.01324758212565139,0,0.10056267527018323,1,0.00023646498612261166,0.0001282498290635172,0.00017971929061098382,0.00016859284489923864,4,1,0
2024-03-21,2024-03-25,2173.86011,2170.3999,-0.0015930035144174346,0,0.08149900187278718,1,0.000247629100536413,0.00017232345832002087,0.00018161495120457808,0.00016941483883276868,1,0,0
2024-03-25,2024-03-26,2170.3999,2177.81006,0.0034083759716458015,1,0.07202684358019679,1,0.0002506203477323087,0.000168223735918114,0.00018315724075429598,0.00016941483883276868,4,1,0
2024-03-26,2024-03-27,2177.81006,2194.87988,0.007807508396351846,1,0.06983582901791228,1,0.0002677633825675189,0.00018456808686291337,0.00018341037531503427,0.00017015482622619583,1,0,0
2024-03-27,2024-04-01,2194.87988,2251.6499,0.025535915724155697,1,0.07863847025174261,1,0.0002857040450926032,0.00019384901536805048,0.00018540866214891556,0.0001710229282959366,1,0,0
2024-04-01,2024-04-02,2251.6499,2285.15991,0.01477276801175607,1,0.10552084551919132,1,0.0001537308424276877,0.00020268610668212151,0.00018540866214891556,0.0001719680569646731,2,-1,-1
2024-04-02,2024-04-03,2285.15991,2299.21997,0.0061339175426509225,1,0.1165202308411346,1,0.00019634262203951447,0.00019476025584377784,0.00018744675012400647,0.00017199776265937908,1,0,0
2024-04-03,2024-04-04,2299.21997,2276.86011,-0.00977257284049148,0,0.12438140162813631,1,0.00021508828080940857,0.0002069123251822714,0.00019115798779223165,0.00017212440970854179,1,0,0
2024-04-04,2024-04-08,2276.86011,2344.060059,0.02908714473259366,1,0.11217376931963784,1,0.00022650233455782327,0.00024489924376919106,0.00019291453134469343,0.00017232345832002087,1,0,0
2024-04-08,2024-04-09,2344.060059,2351.51001,0.003173185424440286,1,0.13619825205085415,1,0.00025071540159393534,0.0002940721769420268,0.00019303789144896113,0.00017363149237311433,1,0,0
2024-04-09,2024-04-10,2351.51001,2343.98999,-0.003203078023398376,0,0.10553489589018532,1,0.0002727708405751999,0.0002876330778957281,0.0001946901203123018,0.00017427185416495392,1,0,0
2024-04-10,2024-04-11,2343.98999,2384.28003,0.017042603325443696,1,0.09748532090636437,1,0.00033743265956463536,0.00041352550436423244,0.00019547145414087173,0.00017452909329703328,1,0,0
2024-04-11,2024-04-15,2384.28003,2388.1499,0.0016217612012929998,1,0.09955311732618899,1,0.0003730695395126214,0.0004290542264802087,0.00019548987785466355,0.0001755935395672059,1,0,0
2024-04-15,2024-04-16,2388.1499,2381.77002,-0.002675048601014471,0,0.10142975844771732,1,0.00043858829831930666,0.00047048799116737215,0.00019559164377194721,0.00017562553239087666,1,0,0
2024-04-16,2024-04-17,2381.77002,2374.8999,-0.002888627923596108,0,0.08964350259855951,1,0.0004558408662583268,0.0004808972015924789,0.00019634262203951447,0.00017611895471000155,1,0,0
2024-04-17,2024-04-18,2374.8999,2391.46997,0.00695293785680566,1,0.09521752966502524,1,0.0004487267690815365,0.0004851116787150602,0.00019854765955723742,0.00017719466798167958,1,0,0
2024-04-18,2024-04-22,2391.46997,2302.6499,-0.037847636909805686,0,0.09611708198051055,1,0.0003995613727284045,0.00039698246641427535,0.00019974416092729283,0.00017862800975900598,1,0,0
2024-04-22,2024-04-23,2302.6499,2327.97998,0.010940339998898728,1,0.061801950805744625,1,0.00038789415803799053,0.0004895253031847739,0.0002001960999223725,0.0001806938255909687,1,0,0
2024-04-23,2024-04-24,2327.97998,2313.30005,-0.006325832036825193,0,0.07414293407531869,1,0.0003402455503386373,0.00042193439880637654,0.0002011072597978979,0.00018163564478831246,1,0,0
2024-04-24,2024-04-25,2313.30005,2334.73999,0.009225433462530247,1,0.06859931678395503,1,0.0003127228941065256,0.0004049307079067221,0.0002011072597978979,0.00018173008620610121,1,0,0
2024-04-25,2024-04-29,2334.73999,2329.26001,-0.002349906741737631,0,0.05814850967336542,1,0.00033263391768390644,0.0003864128360978128,0.0002011072597978979,0.00018173008620610121,1,0,0
2024-04-29,2024-04-30,2329.26001,2284.22998,-0.019521646366309493,0,0.06904618505727925,1,0.0002835970579653636,0.00033822482416190217,0.0002011072597978979,0.00018173008620610121,1,0,0
2024-04-30,2024-05-01,2284.22998,2319.6001,0.015365821637514173,1,0.051117542205387126,1,0.00025137806457758467,0.0002516551987972395,0.0002011072597978979,0.00018173008620610121,1,0,0
2024-05-01,2024-05-02,2319.6001,2302.52002,-0.007390616124653137,0,0.06307498787125555,1,0.0002542099091724843,0.00025701440006745433,0.0002011072597978979,0.00018173008620610121,1,0,0
2024-05-02,2024-05-06,2302.52002,2325.02002,0.00972446574855971,1,0.04787686335025054,1,0.0002515243510069602,0.00024141462049248562,0.00020265298678647347,0.00018173008620610121,1,0,0
2024-05-06,2024-05-07,2325.02002,2317.12012,-0.0034035627481909,0,0.03206541337465449,1,0.00021625083834029863,0.00022445245365899444,0.0002029512375151655,0.00018173008620610121,1,0,0
2024-05-07,2024-05-08,2317.12012,2312.40991,-0.0020348551990155804,0,0.013889082614707502,1,0.00020126274932897852,0.00021366324131231936,0.00020265298678647347,0.00018173008620610121,2,-1,-1
2024-05-08,2024-05-09,2312.40991,2353.52002,0.017621856494862018,1,0.005720309873041059,1,0.00019315718120528473,0.0001862168390345649,0.00020265298678647347,0.00018173008620610121,2,-1,-1
2024-05-09,2024-05-13,2353.52002,2343.22998,-0.004381777383950818,0,0.033114739208394736,1,0.00017426787089729065,0.00017095888414196746,0.00020265298678647347,0.00018163564478831246,3,1,1
2024-05-13,2024-05-14,2343.22998,2360.42993,0.007313465256073139,1,-0.0003541829081497789,-1,0.000149419366685804,0.00015303728343825975,0.00020265298678647347,0.0001806938255909687,3,-1,-1
2024-05-14,2024-05-15,2360.42993,2388.78003,0.011939011747183894,1,0.003786096923483214,1,0.00013936344346894688,0.00014168364953559345,0.00020265298678647347,0.00017862800975900598,3,1,1
2024-05-15,2024-05-16,2388.78003,2377.92993,-0.004552456025199511,0,0.01892818669406538,1,0.0001789268344079923,0.00015335228402820617,0.00020265298678647347,0.00017862800975900598,3,1,1
2024-05-16,2024-05-20,2377.92993,2413.94995,0.015034057340839012,1,-0.002666872656577781,-1,0.0001801596995694092,0.00016549975260808937,0.00020265298678647347,0.00017862800975900598,3,-1,-1
2024-05-20,2024-05-21,2413.94995,2414.27002,0.0001325830233325996,1,0.010745423482968275,1,0.0001870214703877571,0.00022034285365932796,0.00020265298678647347,0.0001806938255909687,2,-1,-1
2024-05-21,2024-05-22,2414.27002,2372.56006,-0.01742740601085159,0,0.013553055107315276,1,0.00019630734540974232,0.00022300771811336096,0.00020265298678647347,0.00018163564478831246,2,-1,-1
2024-05-22,2024-05-23,2372.56006,2330.68994,-0.017805230916809474,0,-0.0009857229799401794,-1,0.00020537321004807335,0.0002741432851738142,0.0002029512375151655,0.00018173008620610121,1,0,0
2024-05-23,2024-05-27,2330.68994,2351.01001,0.008680691978313807,1,-0.025743891753555303,-1,0.00019489887578626492,0.0003282326728709595,0.0002029512375151655,0.00018456808686291337,2,-1,0
2024-05-27,2024-05-28,2351.01001,2358.19995,0.003053567646301138,1,0.020784437134564272,1,0.00018817360364025538,0.00030224500138991035,0.0002029512375151655,0.00018604938248414292,2,-1,-1
2024-05-28,2024-05-29,2358.19995,2334.42993,-0.010130874971931622,0,0.012897664781966741,1,0.0001635404107046015,0.00024045940460262346,0.0002029512375151655,0.0001862168390345649,2,-1,-1
2024-05-29,2024-05-30,2334.42993,2343.77002,0.003993032580877077,1,0.009092621846860388,1,0.00015732316740026356,0.0002393250516396525,0.0002029512375151655,0.00019182009493748972,2,-1,-1
2024-05-30,2024-06-03,2343.77002,2345.77002,0.000852962168655346,1,0.0038602209652073565,1,0.00015576111529387048,0.00019719555515206527,0.0002029512375151655,0.00019345896606836168,2,-1,-1
2024-06-03,2024-06-04,2345.77002,2337.28003,-0.0036258417956893502,0,0.007063089875600287,1,0.0001456437564364471,0.00012963508665514428,0.0002029512375151655,0.00019345896606836168,3,1,1
2024-06-04,2024-06-05,2337.28003,2368.44995,0.01324783870082258,1,0.02295889444622043,1,0.00016059192887811139,0.00015692696090229452,0.0002029512375151655,0.00019182009493748972,3,1,1
2024-06-05,2024-06-06,2368.44995,2380.21997,0.004957196141704722,1,0.020840911509528652,1,0.000173487595457663,0.00015905489753567978,0.00020265298678647347,0.0001862168390345649,3,1,1
2024-06-06,2024-06-10,2380.21997,2303.81006,-0.03262860758302937,0,0.03318872377588661,1,0.00018392747226692613,0.0001523013884328599,0.00020126274932897852,0.00018604938248414292,3,1,1
2024-06-10,2024-06-11,2303.81006,2314.1001,0.004456586063599283,1,-0.0091643495557025,-1,0.00018147800434727794,0.00015116336419495008,0.0002011072597978979,0.00018456808686291337,3,-1,-1
2024-06-11,2024-06-12,2314.1001,2314.36011,0.00011235269980781835,1,-0.0013042007439121688,-1,0.00016460882213410218,0.0001439626037219826,0.0002001960999223725,0.00018173008620610121,3,-1,-1
2024-06-12,2024-06-13,2314.36011,2305.6001,-0.0037922493268627714,0,0.000843007154911201,1,0.00019598688517964577,0.00017127598550122314,0.00019974416092729283,0.00018163564478831246,3,1,1
2024-06-13,2024-06-17,2305.6001,2324.52002,0.008172585080497664,1,-0.02057109866681355,-1,0.000211122464272565,0.0001877868448528298,0.00019974416092729283,0.00018163564478831246,1,0,0
2024-06-17,2024-06-18,2324.52002,2328.32007,0.0016334328158313133,1,-0.008016736202364927,-1,0.00020055832988793976,0.0001891648061879924,0.00019974416092729283,0.00018163564478831246,1,0,0
2024-06-18,2024-06-19,2328.32007,2333.97998,0.0024279487461987305,1,-0.013696768642606832,-1,0.00019896734475780939,0.00017921297478239065,0.00019974416092729283,0.0001806938255909687,3,-1,-1
2024-06-19,2024-06-20,2333.97998,2362.19995,0.012018410750595274,1,-0.02320783164359217,-1,0.00019061890447046853,0.00017295431211579944,0.00019974416092729283,0.0001806938255909687,3,-1,-1
2024-06-20,2024-06-24,2362.19995,2324.12012,-0.016251842627961727,0,-0.006636964867797212,-1,0.00015591579826920336,0.00013336755631098904,0.00019974416092729283,0.0001806938255909687,3,-1,-1
2024-06-24,2024-06-25,2324.12012,2317.26001,-0.0029560668608680342,0,-0.03792286483659811,-1,0.00011807582251898783,0.00010811481920147055,0.00019896734475780939,0.0001806938255909687,3,-1,-1
2024-06-25,2024-06-26,2317.26001,2299.12012,-0.00785896432011982,0,-0.04101151472079872,-1,0.00012120511420438243,0.00010651232085002854,0.00019634262203951447,0.0001806938255909687,3,-1,-1
2024-06-26,2024-06-27,2299.12012,2321.84009,0.009833520328555823,1,-0.031443073030066965,-1,0.00011517528633846067,0.00011528382509721723,0.00019630734540974232,0.0001806938255909687,3,-1,-1
2024-06-27,2024-07-01,2321.84009,2326.070068,0.0018201639119657,1,-0.003804321784701656,-1,0.0001285284867557331,0.00012087628926575004,0.00019598688517964577,0.0001806938255909687,3,-1,-1
2024-07-01,2024-07-02,2326.070068,2331.8501,0.002481809373416149,1,-0.010664849851050031,-1,0.00012581730623851823,0.0001233524023441544,0.00019548987785466355,0.0001806938255909687,3,-1,-1
2024-07-02,2024-07-03,2331.8501,2358.1499,0.011215384083482691,1,-0.01123660812393506,-1,0.00012671336317797197,0.0001283383549220633,0.00019547145414087173,0.0001806938255909687,3,-1,-1
2024-07-03,2024-07-04,2358.1499,2361.8999,0.0015889666202270484,1,0.010109650931479327,1,0.00013651580800282343,0.0001211191045644385,0.00019489887578626492,0.0001806938255909687,3,1,1
2024-07-04,2024-07-08,2361.8999,2367.80005,0.002494937574448774,1,0.007705584970829207,1,0.00012208757457408164,0.00010048031028119874,0.0001946901203123018,0.0001806938255909687,3,1,1
2024-07-08,2024-07-09,2367.80005,2368.26001,0.000194237402236904,1,0.009347560376622523,1,0.00011336342778474939,0.00012536486597749597,0.00019315718120528473,0.0001806938255909687,3,1,1
2024-07-09,2024-07-10,2368.26001,2378.78003,0.004432251311709475,1,0.013167639574548693,1,0.00010758750922317087,0.0001256145028373635,0.00019303789144896113,0.0001806938255909687,3,1,1
2024-07-10,2024-07-11,2378.78003,2408.86011,0.012565888382147837,1,0.004352052185435797,1,0.00010439936748385274,0.00011479946992934684,0.00019291453134469343,0.0001806938255909687,3,1,1
2024-07-11,2024-07-15,2408.86011,2428.69995,0.008202461980752205,1,0.01196074442587872,1,0.0001867346731131238,0.00012438431757820398,0.00019061890447046853,0.0001806938255909687,3,1,1
2024-07-15,2024-07-16,2428.69995,2471.82007,0.01759863554060482,1,0.052791813989660125,1,0.00020475049098062553,0.00013701081917790793,0.00019061890447046853,0.00017921297478239065,4,1,0
2024-07-16,2024-07-17,2471.82007,2468.11011,-0.0015020296086457135,0,0.06593386346666542,1,0.00023271067276223398,0.00013354888499907282,0.00019291453134469343,0.00017862800975900598,4,1,0
2024-07-17,2024-07-18,2468.11011,2428.8501,-0.01603478464406607,0,0.06431948115821197,1,0.000249793984760927,0.00015564155597748642,0.00019291453134469343,0.0001755935395672059,4,1,0
2024-07-18,2024-07-22,2428.8501,2398.42993,-0.012603608035685554,0,0.05207694584100861,1,0.00026710880848352937,0.00020172894368288843,0.00019291453134469343,0.0001755935395672059,1,0,0
2024-07-22,2024-07-23,2398.42993,2416.6001,0.007547307550421073,1,0.031300752724825236,1,0.00017938219166734048,0.00021007656453003254,0.00019061890447046853,0.0001755935395672059,2,-1,-1
2024-07-23,2024-07-24,2416.6001,2374.84009,-0.017431530298034622,0,0.03721462745941534,1,0.00018355371609989166,0.00021396089061657934,0.00018817360364025538,0.0001755935395672059,2,-1,-1
2024-07-24,2024-07-25,2374.84009,2371.77002,-0.0012935844137033537,0,0.017355148415182008,1,0.00017488342327069296,0.0002380283756399267,0.00018744675012400647,0.0001755935395672059,2,-1,-1
2024-07-25,2024-07-29,2371.77002,2385.86011,0.005923172171715543,1,0.004043153250883129,1,0.00020558464127923607,0.0002569766909482697,0.00018744675012400647,0.0001755935395672059,1,0,0
2024-07-29,2024-07-30,2385.86011,2416.37988,0.012710810360264396,1,0.02621816805056035,1,0.0001967124116349145,0.00023672797616189838,0.00018817360364025538,0.00017862800975900598,1,0,0
2024-07-30,2024-07-31,2416.37988,2442.76001,0.010858048862704235,1,0.04188504527169286,1,0.00020979179825117493,0.00022716024468427752,0.00019061890447046853,0.00017921297478239065,1,0,0
2024-07-31,2024-08-01,2442.76001,2454.6001,0.004835304246637501,1,0.0606020584545169,1,0.0002247862577448764,0.00023452739704553366,0.00019291453134469343,0.00018173008620610121,1,0,0
2024-08-01,2024-08-05,2454.6001,2409.11011,-0.018706425570382035,0,0.05560384237259862,1,0.00024751280031563833,0.0002505560953032644,0.00019303789144896113,0.00018456808686291337,1,0,0
2024-08-05,2024-08-06,2409.11011,2385.96997,-0.00965169267205657,0,0.035077252890251064,1,0.000298506584957536,0.0003399089979038846,0.00019315718120528473,0.0001862168390345649,1,0,0
2024-08-06,2024-08-07,2385.96997,2394.36011,0.003510280032930067,1,0.022943750844778475,1,0.0003278624411171346,0.00037222336158507355,0.00019489887578626492,0.0001877868448528298,1,0,0
2024-08-07,2024-08-08,2394.36011,2421.12012,0.011114274874712497,1,0.015238646794225878,1,0.0003187486774430927,0.0003743956757365055,0.00019548987785466355,0.0001891648061879924,1,0,0
2024-08-08,2024-08-12,2421.12012,2463.52002,0.017360937031626517,1,0.0247639550487116,1,0.0003175315183692049,0.00037500680623363903,0.00019598688517964577,0.00019182009493748972,1,0,0
2024-08-12,2024-08-13,2463.52002,2460.96997,-0.0010356606402322037,0,0.03962995450588921,1,0.000287478203298043,0.00031835189303341347,0.00019630734540974232,0.00019345896606836168,1,0,0
2024-08-13,2024-08-14,2460.96997,2453.71997,-0.002950340854656178,0,0.03840005646342023,1,0.00019540581961050046,0.000189636539311218,0.00019630734540974232,0.00019345896606836168,3,1,1
2024-08-14,2024-08-15,2453.71997,2452.55005,-0.0004769081267053545,0,0.03101746429705458,1,0.00017270849094649772,0.00017227098930956578,0.00019630734540974232,0.00019345896606836168,3,1,1
2024-08-15,2024-08-19,2452.55005,2501.8501,0.01990217818323338,1,0.01797466778820138,1,0.00018169597617046586,0.00020100032810071037,0.00019630734540974232,0.00019384901536805048,2,-1,-1
2024-08-19,2024-08-20,2501.8501,2517.43994,0.006211990145428531,1,0.029674383990682663,1,0.0001644626913939252,0.00019756378856993794,0.00019630734540974232,0.00019476025584377784,2,-1,-1
2024-08-20,2024-08-21,2517.43994,2502.44995,-0.005972256317768535,0,0.018287738595506572,1,0.0001748499307617199,0.00022193656705025907,0.00019630734540974232,0.00019719555515206527,2,-1,-1
2024-08-21,2024-08-22,2502.44995,2493.22998,-0.0036911814197701145,0,0.013817511886383764,1,0.00018317342521419395,0.00022758084251000855,0.00019630734540974232,0.00019756378856993794,2,-1,-1
2024-08-22,2024-08-26,2493.22998,2509.1001,0.006345112374037276,1,0.02616111511067967,1,0.00017865641696330158,0.00021366974838874075,0.00019630734540974232,0.00020100032810071037,2,-1,-1
2024-08-26,2024-08-27,2509.1001,2516.030029,0.0027581110200932046,1,0.045109835520402444,1,0.00015443019659750425,0.000174196549766569,0.00019630734540974232,0.00020100032810071037,3,1,1
2024-08-27,2024-08-28,2516.030029,2516.69995,0.0002662256893385183,1,0.04032063899007462,1,0.0001517552369437033,0.00016670824052822435,0.00019630734540974232,0.00020100032810071037,3,1,1
2024-08-28,2024-08-29,2516.69995,2513.65991,-0.0012086770945647254,0,0.058018394977447624,1,0.00013917469492280153,0.00014920992515861937,0.00019630734540974232,0.00020100032810071037,3,1,1
2024-08-29,2024-09-02,2513.65991,2494.86011,-0.007507163081037384,0,0.05810330229658625,1,0.00012957443283222915,0.00014445840389892966,0.00019630734540974232,0.00020100032810071037,3,1,1
2024-09-02,2024-09-03,2494.86011,2495.11011,0.00010020099887861625,1,0.0446729670438335,1,0.00011399194843226602,0.00011666561447106299,0.00019630734540974232,0.00020100032810071037,3,1,1
2024-09-03,2024-09-04,2495.11011,2494.92993,-7.221585343373813e-05,0,0.03206235768244763,1,0.00012494101999860292,0.00013454382845908968,0.00019630734540974232,0.00020100032810071037,3,1,1
2024-09-04,2024-09-05,2494.92993,2518.37988,0.009355145368763883,1,0.021132092966309617,1,0.00013131643578688352,0.00013513777695244592,0.00019630734540974232,0.00020100032810071037,3,1,1
2024-09-05,2024-09-09,2518.37988,2502.68994,-0.006249660582669485,0,0.02565193408843606,1,0.0001292921252744597,0.00012578281170094914,0.00019630734540974232,0.00020100032810071037,3,1,1
