origin_date,target_date,horizon,actual_return,previous_sign_return,AR1_QBOOST_q0.10,AR1_QBOOST_m0.10,AR1_QBOOST_q0.15,AR1_QBOOST_m0.15,AR1_QBOOST_q0.20,AR1_QBOOST_m0.20,AR1_QBOOST_q0.25,AR1_QBOOST_m0.25,AR1_QBOOST_q0.30,AR1_QBOOST_m0.30,AR1_QBOOST_q0.35,AR1_QBOOST_m0.35,AR1_QBOOST_q0.40,AR1_QBOOST_m0.40,AR1_QBOOST_q0.45,AR1_QBOOST_m0.45,AR1_QBOOST_q0.50,AR1_QBOOST_m0.50,AR1_QBOOST_q0.55,AR1_QBOOST_m0.55,AR1_QBOOST_q0.60,AR1_QBOOST_m0.60,AR1_QBOOST_q0.65,AR1_QBOOST_m0.65,AR1_QBOOST_q0.70,AR1_QBOOST_m0.70,AR1_QBOOST_q0.75,AR1_QBOOST_m0.75,AR1_QBOOST_q0.80,AR1_QBOOST_m0.80,AR1_QBOOST_q0.85,AR1_QBOOST_m0.85,AR1_QBOOST_q0.90,AR1_QBOOST_m0.90,AR1_RM_QBOOST_q0.10,AR1_RM_QBOOST_m0.10,AR1_RM_QBOOST_q0.15,AR1_RM_QBOOST_m0.15,AR1_RM_QBOOST_q0.20,AR1_RM_QBOOST_m0.20,AR1_RM_QBOOST_q0.25,AR1_RM_QBOOST_m0.25,AR1_RM_QBOOST_q0.30,AR1_RM_QBOOST_m0.30,AR1_RM_QBOOST_q0.35,AR1_RM_QBOOST_m0.35,AR1_RM_QBOOST_q0.40,AR1_RM_QBOOST_m0.40,AR1_RM_QBOOST_q0.45,AR1_RM_QBOOST_m0.45,AR1_RM_QBOOST_q0.50,AR1_RM_QBOOST_m0.50,AR1_RM_QBOOST_q0.55,AR1_RM_QBOOST_m0.55,AR1_RM_QBOOST_q0.60,AR1_RM_QBOOST_m0.60,AR1_RM_QBOOST_q0.65,AR1_RM_QBOOST_m0.65,AR1_RM_QBOOST_q0.70,AR1_RM_QBOOST_m0.70,AR1_RM_QBOOST_q0.75,AR1_RM_QBOOST_m0.75,AR1_RM_QBOOST_q0.80,AR1_RM_QBOOST_m0.80,AR1_RM_QBOOST_q0.85,AR1_RM_QBOOST_m0.85,AR1_RM_QBOOST_q0.90,AR1_RM_QBOOST_m0.90
2023-12-28,2024-01-02,1,-0.0024861623458702848,-0.007958336262949877,-0.0007162349536147261,1,-0.0007162349536147248,1,-0.0007162349536147248,1,-0.0007162349536147261,1,-0.0007162349536147259,1,-0.0007162349536147257,1,-0.0007162349536147257,1,-0.0007162349536147261,1,-0.0007162349536147257,1,-0.0007162349536147261,1,-0.0007162349536147261,1,-0.0007162349536147263,1,-0.0007162349536147257,1,-0.0007162349536147261,1,-0.0007162349536147261,1,-0.0007162349536147261,1,-0.000716234953614727,1,-0.0008588622486681494,1,-0.0008588622486681496,1,-0.0008588622486681496,1,-0.0008588622486681496,1,-0.00085886224866815,1,-0.0008588622486681503,1,-0.00085886224866815,1,-0.00085886224866815,1,-0.0008588622486681505,1,-0.0008588622486681511,1,-0.0008588622486681516,1,-0.0008588622486681516,1,-0.0008588622486681524,1,-0.0008588622486681526,1,-0.0008588622486681526,1,-0.0008588622486681526,1,-0.0008588622486681526,1
2024-01-02,2024-01-03,1,-0.010584010999057068,-0.0024861623458702848,-6.038899501039621e-05,1,-6.0388995010395995e-05,1,-6.038899501039632e-05,1,-6.038899501039648e-05,1,-6.038899501039621e-05,1,-6.038899501039632e-05,1,-6.0388995010396374e-05,1,-6.038899501039632e-05,1,-6.038899501039632e-05,1,-6.038899501039632e-05,1,-6.038899501039632e-05,1,-6.038899501039648e-05,1,-6.038899501039616e-05,1,-6.038899501039648e-05,1,-6.038899501039659e-05,1,-6.038899501039648e-05,1,-6.038899501039632e-05,1,-0.0011071898825558315,1,-0.0011071898825558315,1,-0.0011071898825558324,1,-0.0011071898825558324,1,-0.001107189882555832,1,-0.001107189882555832,1,-0.0011071898825558346,1,-0.0011071898825558337,1,-0.0011071898825558341,1,-0.0011071898825558341,1,-0.001107189882555835,1,-0.001107189882555835,1,-0.0011071898825558359,1,-0.0011071898825558359,1,-0.0011071898825558359,1,-0.0011071898825558359,1,-0.0011071898825558367,1
2024-01-03,2024-01-04,1,0.0007290398518761071,-0.010584010999057068,-0.0011707660343088992,1,-0.0011707660343088977,1,-0.0011707660343088968,1,-0.0011707660343088981,1,-0.0011707660343088975,1,-0.0011707660343088975,1,-0.0011707660343088973,1,-0.0011707660343088975,1,-0.0011707660343088966,1,-0.0011707660343088968,1,-0.0011707660343088968,1,-0.0011707660343088968,1,-0.0011707660343088968,1,-0.0011707660343088968,1,-0.0011707660343088968,1,-0.0011707660343088968,1,-0.0011707660343088977,1,0.0040681093195128115,1,0.004068109319512809,1,0.004068109319512811,1,0.004068109319512815,1,0.004068109319512813,1,0.004068109319512817,1,0.004068109319512815,1,0.004068109319512817,1,0.004068109319512817,1,0.0040681093195128176,1,0.0040681093195128176,1,0.004068109319512821,1,0.004068109319512821,1,0.004068109319512822,1,0.004068109319512822,1,0.004068109319512824,1,0.004068109319512823,1
2024-01-04,2024-01-08,1,-0.005753406933518417,0.0007290398518761071,0.00035314493694739527,1,0.00035314493694739527,1,0.00035314493694739527,1,0.00035314493694739527,1,0.00035314493694739527,1,0.00035314493694739527,1,0.00035314493694739527,1,0.00035314493694739527,1,0.00035314493694739527,1,0.00035314493694739527,1,0.0003531449369473952,1,0.00035314493694739527,1,0.00035314493694739527,1,0.00035314493694739527,1,0.0003531449369473952,1,0.00035314493694739527,1,0.00035314493694739527,1,0.0008954955337054735,1,0.0008954955337054735,1,0.000895495533705474,1,0.0008954955337054736,1,0.0008954955337054739,1,0.0008954955337054741,1,0.0008954955337054742,1,0.0008954955337054743,1,0.0008954955337054744,1,0.0008954955337054741,1,0.0008954955337054748,1,0.0008954955337054748,1,0.000895495533705475,1,0.0008954955337054751,1,0.0008954955337054754,1,0.0008954955337054754,1,0.0008954955337054754,1
2024-01-08,2024-01-09,1,-0.0015112375472532513,-0.005753406933518417,-0.00047520407134692133,1,-0.0004752040713469209,1,-0.00047520407134692133,1,-0.00047520407134692133,1,-0.0004752040713469209,1,-0.00047520407134692133,1,-0.0004752040713469208,1,-0.0004752040713469209,1,-0.00047520407134692133,1,-0.0004752040713469208,1,-0.0004752040713469208,1,-0.00047520407134692057,1,-0.00047520407134692046,1,-0.00047520407134692057,1,-0.00047520407134692057,1,-0.00047520407134692057,1,-0.00047520407134692025,1,-0.00028488727642997586,1,-0.00028488727642997586,1,-0.0002848872764299761,1,-0.00028488727642997586,1,-0.00028488727642997575,1,-0.0002848872764299761,1,-0.0002848872764299763,1,-0.0002848872764299767,1,-0.0002848872764299767,1,-0.0002848872764299763,1,-0.00028488727642997683,1,-0.00028488727642997705,1,-0.00028488727642997727,1,-0.0002848872764299774,1,-0.00028488727642997727,1,-0.00028488727642997727,1,-0.0002848872764299777,1
2024-01-09,2024-01-10,1,0.001152098804119989,-0.0015112375472532513,5.43726860032511e-05,1,5.4372686003251153e-05,1,5.4372686003251153e-05,1,5.4372686003251316e-05,1,5.4372686003251153e-05,1,5.4372686003251153e-05,1,5.437268600325121e-05,1,5.4372686003251153e-05,1,5.437268600325121e-05,1,5.437268600325126e-05,1,5.4372686003251316e-05,1,5.4372686003251316e-05,1,5.437268600325137e-05,1,5.437268600325137e-05,1,5.437268600325145e-05,1,5.437268600325137e-05,1,5.437268600325137e-05,1,-5.949573966179114e-05,1,-5.9495739661791247e-05,1,-5.949573966179119e-05,1,-5.94957396617913e-05,1,-5.9495739661791247e-05,1,-5.9495739661791734e-05,1,-5.949573966179152e-05,1,-5.949573966179152e-05,1,-5.949573966179184e-05,1,-5.9495739661791734e-05,1,-5.949573966179184e-05,1,-5.9495739661792005e-05,1,-5.9495739661792005e-05,1,-5.949573966179233e-05,1,-5.9495739661792114e-05,1,-5.9495739661792385e-05,1,-5.949573966179244e-05,1
2024-01-10,2024-01-11,1,0.0012491039261325425,0.001152098804119989,0.00040522070157629524,1,0.00040522070157629524,1,0.0004052207015762953,1,0.00040522070157629524,1,0.0004052207015762952,1,0.0004052207015762952,1,0.00040522070157629513,1,0.00040522070157629524,1,0.00040522070157629524,1,0.0004052207015762952,1,0.0004052207015762952,1,0.00040522070157629513,1,0.00040522070157629524,1,0.00040522070157629513,1,0.0004052207015762952,1,0.0004052207015762952,1,0.00040522070157629513,1,0.0006224839995754095,1,0.0006224839995754095,1,0.0006224839995754097,1,0.0006224839995754095,1,0.0006224839995754095,1,0.0006224839995754097,1,0.0006224839995754099,1,0.0006224839995754101,1,0.0006224839995754101,1,0.0006224839995754099,1,0.0006224839995754101,1,0.0006224839995754104,1,0.0006224839995754104,1,0.0006224839995754105,1,0.0006224839995754104,1,0.0006224839995754105,1,0.0006224839995754108,1
2024-01-11,2024-01-15,1,0.007213096096054488,0.0012491039261325425,0.0004211720094443942,1,0.00042117200944439415,1,0.0004211720094443942,1,0.0004211720094443942,1,0.0004211720094443942,1,0.0004211720094443942,1,0.0004211720094443942,1,0.0004211720094443942,1,0.00042117200944439415,1,0.00042117200944439425,1,0.0004211720094443942,1,0.0004211720094443942,1,0.00042117200944439425,1,0.0004211720094443942,1,0.0004211720094443943,1,0.0004211720094443942,1,0.0004211720094443942,1,-0.0001758671468756196,1,-0.00017586714687561894,1,-0.00017586714687561943,1,-0.0001758671468756197,1,-0.00017586714687561932,1,-0.0001758671468756196,1,-0.00017586714687561954,1,-0.00017586714687561997,1,-0.00017586714687562008,1,-0.00017586714687562008,1,-0.00017586714687562046,1,-0.00017586714687562046,1,-0.00017586714687562057,1,-0.00017586714687562057,1,-0.0001758671468756211,1,-0.00017586714687562084,1,-0.0001758671468756211,1
2024-01-15,2024-01-16,1,-0.01176945119422155,0.007213096096054488,0.0011848367851229485,1,0.0011848367851229477,1,0.0011848367851229483,1,0.0011848367851229479,1,0.0011848367851229487,1,0.0011848367851229485,1,0.001184836785122949,1,0.0011848367851229485,1,0.0011848367851229483,1,0.0011848367851229485,1,0.0011848367851229487,1,0.0011848367851229483,1,0.0011848367851229485,1,0.0011848367851229483,1,0.001184836785122949,1,0.0011848367851229485,1,0.0011848367851229492,1,0.00022685110011262687,1,0.00022685110011262693,1,0.00022685110011262677,1,0.00022685110011262685,1,0.00022685110011262682,1,0.00022685110011262677,1,0.00022685110011262677,1,0.0002268511001126267,1,0.0002268511001126267,1,0.00022685110011262677,1,0.0002268511001126267,1,0.00022685110011262666,1,0.00022685110011262666,1,0.00022685110011262666,1,0.0002268511001126266,1,0.0002268511001126266,1,0.00022685110011262652,1
2024-01-16,2024-01-17,1,-0.008592661493670196,-0.01176945119422155,-0.001176317103038363,1,-0.0011763171030383635,1,-0.001176317103038364,1,-0.001176317103038363,1,-0.001176317103038364,1,-0.001176317103038364,1,-0.0011763171030383644,1,-0.0011763171030383635,1,-0.0011763171030383635,1,-0.0011763171030383644,1,-0.001176317103038364,1,-0.001176317103038364,1,-0.001176317103038364,1,-0.001176317103038363,1,-0.001176317103038363,1,-0.0011763171030383644,1,-0.0011763171030383652,1,-0.001390027361916412,1,-0.0013900273619164112,1,-0.001390027361916412,1,-0.001390027361916413,1,-0.0013900273619164133,1,-0.001390027361916413,1,-0.001390027361916413,1,-0.0013900273619164142,1,-0.001390027361916415,1,-0.001390027361916415,1,-0.001390027361916415,1,-0.001390027361916415,1,-0.0013900273619164155,1,-0.0013900273619164168,1,-0.0013900273619164164,1,-0.0013900273619164168,1,-0.0013900273619164173,1
