source_class,origin_date,target_date,evaluation_year,formation_n,sqrt_forecast,q80,q90,sqrt_normalized_risk_score,risk_regime,recent20_n,recent20_high_count,persistent_state,actual_direction,router_up,selected_expert,FAST_UP,SLOW_UP,MONTHLY_UP,legacy_bucket,action
EXTERNAL_RESEARCH_V2,2020-07-01,2020-07-02,2020,498,3.46401245283261e-05,2.860861230028183e-05,4.226816010694759e-05,1.2108285492751725,HIGH_NON_EXTREME,20,16,PERSISTENT_HIGH,UP,1,TTSM_S2,1,1,1,CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-07-02,2020-07-03,2020,498,3.18455833990761e-05,2.860861230028183e-05,4.226816010694759e-05,1.113146735843681,HIGH_NON_EXTREME,20,16,PERSISTENT_HIGH,DOWN,1,TTSM_S2,1,1,1,CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-07-13,2020-07-14,2020,498,2.8646212382612636e-05,2.860861230028183e-05,4.226816010694759e-05,1.0013142924213223,HIGH_NON_EXTREME,20,11,PERSISTENT_HIGH,UP,1,TTSM_S2,1,1,1,CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-07-14,2020-07-15,2020,498,2.9533296060071363e-05,2.860861230028183e-05,4.226816010694759e-05,1.0323218669288767,HIGH_NON_EXTREME,20,11,PERSISTENT_HIGH,UP,1,TTSM_S2,1,1,1,CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-07-23,2020-07-24,2020,498,3.1648100588045765e-05,2.860861230028183e-05,4.226816010694759e-05,1.1062438211214458,HIGH_NON_EXTREME,20,8,NON_PERSISTENT,UP,1,TTSM_S2,1,1,1,CONSENSUS_UP,SUPPRESS_DOWN
EXTERNAL_RESEARCH_V2,2020-07-24,2020-07-27,2020,498,3.198987503896802e-05,2.860861230028183e-05,4.226816010694759e-05,1.1181903792884382,HIGH_NON_EXTREME,20,9,PERSISTENT_HIGH,UP,1,TTSM_S2,1,1,1,CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-07-27,2020-07-28,2020,498,5.71477886898673e-05,2.860861230028183e-05,4.226816010694759e-05,1.9975729018252426,EXTREME,20,10,PERSISTENT_HIGH,UP,0,,1,1,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-07-28,2020-07-29,2020,498,7.529778348062809e-05,2.860861230028183e-05,4.226816010694759e-05,2.631997060545517,EXTREME,20,11,PERSISTENT_HIGH,UP,0,,1,1,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-07-29,2020-07-30,2020,498,7.930825152812353e-05,2.860861230028183e-05,4.226816010694759e-05,2.7721810025487414,EXTREME,20,11,PERSISTENT_HIGH,UP,0,,1,1,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-07-30,2020-07-31,2020,498,7.464090701074973e-05,2.860861230028183e-05,4.226816010694759e-05,2.6090362659783546,EXTREME,20,11,PERSISTENT_HIGH,UP,0,,1,1,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-07-31,2020-08-03,2020,498,7.42639502434529e-05,2.860861230028183e-05,4.226816010694759e-05,2.5958599272122442,EXTREME,20,12,PERSISTENT_HIGH,DOWN,0,,1,1,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-08-03,2020-08-04,2020,498,6.030621154433896e-05,2.860861230028183e-05,4.226816010694759e-05,2.107974022345183,EXTREME,20,13,PERSISTENT_HIGH,UP,0,,1,1,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-08-04,2020-08-05,2020,498,5.472175948338295e-05,2.860861230028183e-05,4.226816010694759e-05,1.9127722417645499,EXTREME,20,14,PERSISTENT_HIGH,UP,1,TTSM_S2,1,1,1,CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-05,2020-08-06,2020,498,5.155458984203404e-05,2.860861230028183e-05,4.226816010694759e-05,1.8020653816028038,EXTREME,20,15,PERSISTENT_HIGH,UP,1,TTSM_S2,1,1,1,CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-06,2020-08-07,2020,498,5.4848458077595055e-05,2.860861230028183e-05,4.226816010694759e-05,1.9172009289333736,EXTREME,20,15,PERSISTENT_HIGH,DOWN,1,TTSM_S2,1,1,1,CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-07,2020-08-10,2020,498,6.484399476350642e-05,2.860861230028183e-05,4.226816010694759e-05,2.2665900073338276,EXTREME,20,16,PERSISTENT_HIGH,DOWN,0,,1,1,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-08-10,2020-08-11,2020,498,6.44334520243473e-05,2.860861230028183e-05,4.226816010694759e-05,2.252239687407437,EXTREME,20,16,PERSISTENT_HIGH,DOWN,0,,1,1,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-08-11,2020-08-12,2020,498,0.00011465970827647191,2.860861230028183e-05,4.226816010694759e-05,4.007873820406954,EXTREME,20,16,PERSISTENT_HIGH,UP,0,,0,1,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-08-12,2020-08-13,2020,498,0.00012206641414499654,2.860861230028183e-05,4.226816010694759e-05,4.266771588351178,EXTREME,20,17,PERSISTENT_HIGH,UP,0,,0,1,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-08-13,2020-08-14,2020,498,0.00011879549038529359,2.860861230028183e-05,4.226816010694759e-05,4.152438053911594,EXTREME,20,18,PERSISTENT_HIGH,DOWN,0,,0,1,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-08-14,2020-08-17,2020,498,0.0001104332565248514,2.860861230028183e-05,4.226816010694759e-05,3.8601402740448023,EXTREME,20,19,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-17,2020-08-18,2020,498,0.00010477531574541213,2.860861230028183e-05,4.226816010694759e-05,3.6623697313826007,EXTREME,20,20,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-18,2020-08-19,2020,498,9.784627887370929e-05,2.860861230028183e-05,4.226816010694759e-05,3.42016864875146,EXTREME,20,20,PERSISTENT_HIGH,DOWN,0,,1,0,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-08-19,2020-08-20,2020,498,0.00011368099812800377,2.860861230028183e-05,4.226816010694759e-05,3.973663487581461,EXTREME,20,20,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-20,2020-08-21,2020,498,0.00010495656877589675,2.860861230028183e-05,4.226816010694759e-05,3.668705342092486,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-21,2020-08-24,2020,498,0.00010827050640646969,2.860861230028183e-05,4.226816010694759e-05,3.784542405274341,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-24,2020-08-25,2020,498,0.00011080945372645112,2.860861230028183e-05,4.226816010694759e-05,3.8732900625648146,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-25,2020-08-26,2020,498,0.00010206726995541966,2.860861230028183e-05,4.226816010694759e-05,3.5677113200773523,EXTREME,20,20,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-26,2020-08-27,2020,498,8.62548941989908e-05,2.860861230028183e-05,4.226816010694759e-05,3.014997487247611,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,RM_LOGIT,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-27,2020-08-28,2020,498,0.00011287116125431292,2.860861230028183e-05,4.226816010694759e-05,3.9453560371818877,EXTREME,20,20,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-28,2020-08-31,2020,498,9.090405100311289e-05,2.860861230028183e-05,4.226816010694759e-05,3.1775064812289893,EXTREME,20,20,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-31,2020-09-01,2020,498,8.574193473422166e-05,2.860861230028183e-05,4.226816010694759e-05,2.997067240950271,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-01,2020-09-02,2020,498,9.629795486466271e-05,2.860861230028183e-05,4.226816010694759e-05,3.366047743032753,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-02,2020-09-03,2020,498,9.308678507058289e-05,2.860861230028183e-05,4.226816010694759e-05,3.2538028791304177,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-03,2020-09-04,2020,498,7.981033040816832e-05,2.860861230028183e-05,4.226816010694759e-05,2.7897309233479355,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-04,2020-09-07,2020,498,8.334474909984961e-05,2.860861230028183e-05,4.226816010694759e-05,2.9132747937944745,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-07,2020-09-08,2020,498,7.000105104507685e-05,2.860861230028183e-05,4.226816010694759e-05,2.4468523782395155,EXTREME,20,19,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-08,2020-09-09,2020,498,7.280562524732565e-05,2.860861230028183e-05,4.226816010694759e-05,2.5448848928127994,EXTREME,20,19,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-09,2020-09-10,2020,498,6.529101299616295e-05,2.860861230028183e-05,4.226816010694759e-05,2.28221531023089,EXTREME,20,19,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-10,2020-09-11,2020,498,6.109157175911167e-05,2.860861230028183e-05,4.226816010694759e-05,2.135425903146999,EXTREME,20,19,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-11,2020-09-14,2020,498,5.092009451470319e-05,2.860861230028183e-05,4.226816010694759e-05,1.7798869088872784,EXTREME,20,19,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-14,2020-09-15,2020,498,4.719591611110587e-05,2.860861230028183e-05,4.226816010694759e-05,1.649710080857048,EXTREME,20,18,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-15,2020-09-16,2020,498,4.761409522867866e-05,2.860861230028183e-05,4.226816010694759e-05,1.66432732664246,EXTREME,20,18,PERSISTENT_HIGH,DOWN,0,,1,0,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-09-16,2020-09-17,2020,498,5.271478176201231e-05,2.860861230028183e-05,4.226816010694759e-05,1.842619320668448,EXTREME,20,18,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-17,2020-09-18,2020,498,4.649146380546011e-05,2.860861230028183e-05,4.226816010694759e-05,1.625086296303932,EXTREME,20,18,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-18,2020-09-21,2020,498,4.022636875506081e-05,2.860861230028183e-05,4.226816010694759e-05,1.4060929741308892,HIGH_NON_EXTREME,20,17,PERSISTENT_HIGH,DOWN,1,TTSM_S2,1,0,1,CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-21,2020-09-22,2020,498,6.435828574957756e-05,2.860861230028183e-05,4.226816010694759e-05,2.2496122871693274,EXTREME,20,17,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-22,2020-09-23,2020,498,6.217171406438482e-05,2.860861230028183e-05,4.226816010694759e-05,2.173181747224152,EXTREME,20,17,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-23,2020-09-24,2020,498,7.145692501330658e-05,2.860861230028183e-05,4.226816010694759e-05,2.497741738161926,EXTREME,20,17,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-24,2020-09-25,2020,498,7.332411229623215e-05,2.860861230028183e-05,4.226816010694759e-05,2.563008353100364,EXTREME,20,17,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-25,2020-09-28,2020,498,7.579931719936439e-05,2.860861230028183e-05,4.226816010694759e-05,2.6495279254987727,EXTREME,20,17,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-28,2020-09-29,2020,498,6.103123224427355e-05,2.860861230028183e-05,4.226816010694759e-05,2.133316765024367,EXTREME,20,17,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-29,2020-09-30,2020,498,5.5264529748381234e-05,2.860861230028183e-05,4.226816010694759e-05,1.931744509950831,EXTREME,20,17,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-30,2020-10-01,2020,498,5.0341286796035506e-05,2.860861230028183e-05,4.226816010694759e-05,1.7596549691974954,EXTREME,20,17,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-01,2020-10-02,2020,498,4.324015775712278e-05,2.860861230028183e-05,4.226816010694759e-05,1.5114384893354933,EXTREME,20,17,PERSISTENT_HIGH,UP,1,RM_LOGIT,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-02,2020-10-05,2020,498,4.412417024296603e-05,2.860861230028183e-05,4.226816010694759e-05,1.5423387118476684,EXTREME,20,17,PERSISTENT_HIGH,UP,1,RM_LOGIT,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-05,2020-10-06,2020,498,3.845931378854853e-05,2.860861230028183e-05,4.226816010694759e-05,1.344326435161263,HIGH_NON_EXTREME,20,17,PERSISTENT_HIGH,DOWN,1,RM_LOGIT,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-06,2020-10-07,2020,498,4.585895847900803e-05,2.860861230028183e-05,4.226816010694759e-05,1.6029773830923026,EXTREME,20,17,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-07,2020-10-08,2020,498,4.412791907296683e-05,2.860861230028183e-05,4.226816010694759e-05,1.5424697503601779,EXTREME,20,17,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-08,2020-10-09,2020,498,4.360733370874674e-05,2.860861230028183e-05,4.226816010694759e-05,1.5242729444908154,EXTREME,20,17,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-09,2020-10-12,2020,498,3.790320765269754e-05,2.860861230028183e-05,4.226816010694759e-05,1.3248880181554332,HIGH_NON_EXTREME,20,16,PERSISTENT_HIGH,DOWN,0,,1,0,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-10-12,2020-10-13,2020,498,4.1293624040797755e-05,2.860861230028183e-05,4.226816010694759e-05,1.4433983587659358,HIGH_NON_EXTREME,20,17,PERSISTENT_HIGH,DOWN,0,,1,0,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-10-13,2020-10-14,2020,498,4.340041904440457e-05,2.860861230028183e-05,4.226816010694759e-05,1.5170403439658282,EXTREME,20,17,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-14,2020-10-15,2020,498,4.017287828130753e-05,2.860861230028183e-05,4.226816010694759e-05,1.4042232408774256,HIGH_NON_EXTREME,20,17,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-15,2020-10-16,2020,498,4.012891097026301e-05,2.860861230028183e-05,4.226816010694759e-05,1.402686385101863,HIGH_NON_EXTREME,20,17,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-16,2020-10-19,2020,498,3.9133264672957094e-05,2.860861230028183e-05,4.226816010694759e-05,1.367884057507102,HIGH_NON_EXTREME,20,17,PERSISTENT_HIGH,UP,0,,1,1,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-10-19,2020-10-20,2020,498,3.7843646122116907e-05,2.860861230028183e-05,4.226816010694759e-05,1.3228060740906367,HIGH_NON_EXTREME,20,16,PERSISTENT_HIGH,UP,0,,1,1,1,CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-10-20,2020-10-21,2020,498,3.494045925848647e-05,2.860861230028183e-05,4.226816010694759e-05,1.2213266023442273,HIGH_NON_EXTREME,20,15,PERSISTENT_HIGH,DOWN,1,TTSM_S2,1,1,1,CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-21,2020-10-22,2020,498,3.321345844135237e-05,2.860861230028183e-05,4.226816010694759e-05,1.1609601365049496,HIGH_NON_EXTREME,20,15,PERSISTENT_HIGH,DOWN,1,TTSM_S2,1,1,1,CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-22,2020-10-23,2020,498,3.3736165002509096e-05,2.860861230028183e-05,4.226816010694759e-05,1.1792310877720118,HIGH_NON_EXTREME,20,15,PERSISTENT_HIGH,DOWN,1,TTSM_S2,1,1,1,CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-23,2020-10-26,2020,498,3.2163979372556845e-05,2.860861230028183e-05,4.226816010694759e-05,1.1242761108073736,HIGH_NON_EXTREME,20,15,PERSISTENT_HIGH,UP,1,TTSM_S2,1,0,1,CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-26,2020-10-27,2020,498,3.070542661226666e-05,2.860861230028183e-05,4.226816010694759e-05,1.0732931150234148,HIGH_NON_EXTREME,20,14,PERSISTENT_HIGH,DOWN,1,TTSM_S2,1,0,1,CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-28,2020-10-29,2020,498,3.264624277980886e-05,2.860861230028183e-05,4.226816010694759e-05,1.1411333914818111,HIGH_NON_EXTREME,20,13,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-29,2020-10-30,2020,498,3.322338105799142e-05,2.860861230028183e-05,4.226816010694759e-05,1.1613069766989057,HIGH_NON_EXTREME,20,13,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-10-30,2020-11-02,2020,498,3.117782458843999e-05,2.860861230028183e-05,4.226816010694759e-05,1.0898055543970881,HIGH_NON_EXTREME,20,12,PERSISTENT_HIGH,UP,1,RM_LOGIT,0,0,1,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-11-02,2020-11-03,2020,498,2.986039099234859e-05,2.860861230028183e-05,4.226816010694759e-05,1.0437553097272891,HIGH_NON_EXTREME,20,12,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,0,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-11-03,2020-11-04,2020,498,4.054715571670913e-05,2.860861230028183e-05,4.226816010694759e-05,1.4173059249123277,HIGH_NON_EXTREME,20,12,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,0,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-11-04,2020-11-05,2020,498,3.9977833201992224e-05,2.860861230028183e-05,4.226816010694759e-05,1.397405535870693,HIGH_NON_EXTREME,20,12,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,0,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-11-05,2020-11-06,2020,498,4.12195195203857e-05,2.860861230028183e-05,4.226816010694759e-05,1.4408080716302216,HIGH_NON_EXTREME,20,12,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,1,0,0,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-11-06,2020-11-09,2020,498,4.1551428700411713e-05,2.860861230028183e-05,4.226816010694759e-05,1.4524097940955487,HIGH_NON_EXTREME,20,13,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,1,0,0,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-11-09,2020-11-10,2020,498,8.118934569470851e-05,2.860861230028183e-05,4.226816010694759e-05,2.837933725779097,EXTREME,20,13,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,0,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-11-10,2020-11-11,2020,498,6.395414814890739e-05,2.860861230028183e-05,4.226816010694759e-05,2.235485855714762,EXTREME,20,13,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,0,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-11-11,2020-11-12,2020,498,6.327469528546323e-05,2.860861230028183e-05,4.226816010694759e-05,2.211735914392461,EXTREME,20,13,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,0,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-11-12,2020-11-13,2020,498,5.760983233603195e-05,2.860861230028183e-05,4.226816010694759e-05,2.013723410676037,EXTREME,20,13,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,0,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-11-13,2020-11-16,2020,498,5.2442326097998685e-05,2.860861230028183e-05,4.226816010694759e-05,1.833095766671705,EXTREME,20,13,PERSISTENT_HIGH,DOWN,0,,0,0,0,NON_CONSENSUS_UP,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-11-16,2020-11-17,2020,498,5.198479410359997e-05,2.860861230028183e-05,4.226816010694759e-05,1.8171029603937783,EXTREME,20,14,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,0,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-11-17,2020-11-18,2020,498,4.190527642220181e-05,2.860861230028183e-05,4.226816010694759e-05,1.4647783675193848,HIGH_NON_EXTREME,20,15,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,0,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-11-18,2020-11-19,2020,498,4.093304909474505e-05,2.860861230028183e-05,4.226816010694759e-05,1.4307946385201569,HIGH_NON_EXTREME,20,15,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,0,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-11-19,2020-11-20,2020,498,4.402356714306321e-05,2.860861230028183e-05,4.226816010694759e-05,1.53882217987307,EXTREME,20,15,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,0,0,0,NON_CONSENSUS_UP,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-11-20,2020-11-23,2020,498,3.94215085533769e-05,2.860861230028183e-05,4.226816010694759e-05,1.377959480858446,HIGH_NON_EXTREME,20,14,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,0,0,0,NON_CONSENSUS_UP,DOWN_WATCH
