origin_week,target_week,n_train,omega,a,b,g,slack,lambda_last,lambda_forecast,theta,psi,realp_forecast,historical_mean_realp,previous_realp,forecast_direction,actual_direction,previous_week_direction,historical_mean_realp_direction,previous_realp_direction,actual_realp,actual_return_log,converged_starts,optimizer_nit
2023-09-11,2023-09-18,81,0.032219007806944214,0.12867261990318565,0.6203406877675673,0.021952969055682017,0.22903372327356505,0.0957823547725281,0.09058532129487254,0.5211359811215911,-0.1625528196458682,0.5064110817265827,0.49854989767690394,0.516338134155529,UP,UP,UP,DOWN,UP,0.505236089128561,0.000815724899307,5,37
2023-09-18,2023-09-25,82,0.02772411064939941,0.15570863540401314,0.6237991943018755,0.023842149404396794,0.19665002088971456,0.08865492201808858,0.09011896260488633,0.5204698950074307,-0.15800889409750746,0.5062302973890179,0.49863143659704606,0.505236089128561,UP,DOWN,UP,DOWN,UP,0.296931002936719,-0.040624444810054,5,31
2023-09-25,2023-10-02,83,0.03175348198610317,0.11996560416797218,0.631542756337169,0.023215422701919036,0.22527621679293972,0.0917532404813898,0.10825369486984728,0.4942731415019853,0.013996857691572039,0.4957883530636654,0.4962013108902951,0.296931002936719,DOWN,DOWN,DOWN,DOWN,DOWN,0.421562378965689,-0.015519552523595,5,33
2023-10-02,2023-10-09,84,0.028870926689206988,0.15470702223009758,0.6187381582847695,0.019674825521219238,0.2068799939639136,0.10679148621890339,0.10855004730121726,0.48706240021994673,0.06010786114965584,0.4935871113909169,0.49531275217690696,0.421562378965689,DOWN,UP,DOWN,DOWN,DOWN,0.613054931355863,0.026354616619877,5,26
2023-10-09,2023-10-16,85,0.03047729102850755,0.13704440845126353,0.6240721653895082,0.022158235618615116,0.21672519054061334,0.10916025213855983,0.11817687759866673,0.4972458341071519,-0.003998330669489962,0.4967733238730246,0.49669795428489466,0.613054931355863,DOWN,UP,UP,DOWN,UP,0.693749402263487,0.054935664598291,5,28
2023-10-16,2023-10-23,86,0.03346703138480529,0.10279137939838474,0.6398389371212084,0.019639462939014692,0.2377302205413922,0.1193421730843766,0.13644427652585045,0.508670265640577,-0.07059947656302308,0.49903737113783164,0.49898925019162244,0.693749402263487,DOWN,UP,UP,DOWN,UP,0.520995346968663,0.005293867284246,5,29
2023-10-23,2023-10-30,87,0.03269973832945503,0.11542110426580934,0.6312837433338238,0.020921800966872402,0.23237335143349436,0.13592590566085183,0.12797590888135754,0.508998210818818,-0.07122324796967068,0.4998833509264171,0.4992421938327378,0.520995346968663,DOWN,UP,UP,DOWN,UP,0.502401054332947,0.000508719934397,5,27
2023-10-30,2023-11-06,88,0.033195557226758904,0.10302485924477879,0.6357820592964954,0.026076380543265304,0.23511670091546033,0.1273152753663635,0.11366490037280029,0.5096236260705016,-0.0757231511308461,0.5010165616412995,0.4992780899747857,0.502401054332947,UP,DOWN,UP,DOWN,UP,0.438538868097782,-0.013842299865801,5,29
2023-11-06,2023-11-13,89,0.03331833848251509,0.10021415162530742,0.6374490426248667,0.026438299917177756,0.23589850583264818,0.11360188364021276,0.11946333672833298,0.5056016949369189,-0.051381643823227685,0.49946347231920935,0.4985956268076283,0.438538868097782,DOWN,UP,DOWN,DOWN,DOWN,0.555508200032137,0.011533341920721,5,33
2023-11-13,2023-11-20,90,0.03185254618884491,0.11522746364744597,0.6334976284455158,0.02343034343910568,0.22784456446793241,0.11892293887607643,0.11136893673374125,0.508177745560643,-0.06581932903825427,0.5008475168691243,0.4992279887323451,0.555508200032137,UP,UP,UP,DOWN,UP,0.52246241040371,0.004326162645171,5,32
2023-11-20,2023-11-27,91,0.03127634872105246,0.11103448357148384,0.6394382759090931,0.026237362667639215,0.2232898778517839,0.11089725259748992,0.10516628469149375,0.5098315494195689,-0.07634803019319458,0.5018023107406366,0.49948331204741503,0.52246241040371,UP,UP,UP,DOWN,UP,0.607949199937579,0.022976269136832,5,28
2023-11-27,2023-12-04,92,0.03149268953891728,0.10897707933723962,0.6400953116639814,0.026054235709352922,0.2248733732894261,0.10522259140577005,0.11107955484174895,0.5183114014516674,-0.1305191620682774,0.5038133910308051,0.5006622890896995,0.607949199937579,UP,DOWN,UP,UP,UP,0.49097888743227,-0.003714871269747,5,30
2023-12-04,2023-12-11,93,0.04352431029053177,0.00027011126352297375,0.6737547955648905,0.014395246020220628,0.31157984715136583,0.11525571333903767,0.18524466283594077,0.5175394454389539,-0.12478260010193994,0.494424134755278,0.5005581664912324,0.49097888743227,DOWN,UP,DOWN,UP,DOWN,0.513551898001886,0.003822897218464,5,48
2023-12-11,2023-12-18,94,0.03789123585021439,0.10948237863061278,0.6085126353324036,0.0021996240490479092,0.2798053619879357,0.17618090610515036,0.14300855510541605,0.5149726702028969,-0.10493658314179968,0.4999658410700888,0.500696397677516,0.513551898001886,DOWN,UP,UP,UP,UP,0.523519906748703,0.004620106675786,5,34
2023-12-18,2023-12-25,95,0.04627268851726033,2.0776917634249877e-06,0.6471362795868725,0.01470735313214782,0.3381542895892162,0.1375494145748073,0.10983272131615249,0.516184837756987,-0.11234134616020504,0.5038460819918917,0.5009366451414232,0.523519906748703,UP,UP,UP,UP,UP,0.551118785472021,0.009573653138337,5,47
2023-12-25,2024-01-01,96,0.04512197214418838,2.0246880585911743e-06,0.6530754805792767,0.017395119724548203,0.3295273750081165,0.10926532718335975,0.10627699259625711,0.519745577486567,-0.13515652737236528,0.5053815482276783,0.501459375769867,0.551118785472021,UP,DOWN,UP,UP,UP,0.440534396446535,-0.010742587247545,5,46
2024-01-01,2024-01-08,97,0.043832564217274966,1.9646763156596656e-06,0.6600544619558925,0.02018308940674585,0.31976048396104606,0.10564109741064846,0.1052759490661135,0.514801954597721,-0.1036115233667394,0.5038941531411018,0.5008312831995233,0.440534396446535,UP,DOWN,DOWN,UP,DOWN,0.471408695713908,-0.00722479095012,5,41
2024-01-08,2024-01-15,98,0.0456176525561742,3.3944153821945505e-06,0.6466008411194256,0.023729659956137367,0.3296661045090548,0.1061663254175485,0.13031155627504015,0.5129744571773677,-0.09235685510439005,0.5009392916560462,0.5005310527149762,0.471408695713908,UP,DOWN,DOWN,UP,DOWN,0.488396770644457,-0.002769126722833,5,46
2024-01-15,2024-01-22,99,0.04554372020141171,2.0327338939164592e-06,0.6471575716695979,0.022003228710660287,0.33083716688584786,0.13008969204574009,0.12539205957700195,0.5125652788261954,-0.09033656926984522,0.501237790350329,0.5004084842092134,0.488396770644457,UP,DOWN,DOWN,UP,DOWN,0.494715854825369,-0.001097916525886,5,54
2024-01-22,2024-01-29,100,0.04517325491588373,5.201584070557377e-06,0.6499351549291771,0.018660532083713495,0.331399111403039,0.12495457168646462,0.11463284569465884,0.5120263954067127,-0.08695748394040148,0.5020582115681769,0.500351557915375,0.494715854825369,UP,UP,DOWN,UP,DOWN,0.568326941483445,0.016694076187155,5,54
2024-01-29,2024-02-05,101,0.04552375953947906,2.52053546503672e-06,0.6472986628751424,0.019827184413962248,0.3328716321754303,0.11483031732146665,0.12460012759821684,0.5158549152736671,-0.11056129823946828,0.5020789634056049,0.5010245815150589,0.568326941483445,UP,DOWN,UP,UP,UP,0.43771095433647,-0.014840168485009,5,42
2024-02-05,2024-02-12,102,0.0454337129367667,2.0409781767457533e-06,0.6471162878695874,0.02070269952151618,0.3321789716307196,0.12448774637583701,0.12498684974597153,0.5138952890301226,-0.10069247755545031,0.5013100534673499,0.5004038596799747,0.43771095433647,UP,DOWN,DOWN,UP,DOWN,0.470397975628543,-0.005606804205357,5,44
2024-02-12,2024-02-19,103,0.04494417485698497,2.0462766845337035e-06,0.6508237200150537,0.016132898731574016,0.3330413349766877,0.12439458394730095,0.10810725786091298,0.5125502710119471,-0.09309812258532671,0.5024856882672483,0.5001125404173394,0.470397975628543,UP,UP,DOWN,UP,DOWN,0.566286327414603,0.01099083118026,5,40
2024-02-19,2024-02-26,104,0.0432600407560652,1.9909664510289508e-06,0.6635484029792913,0.012410336885058236,0.32403926916919934,0.10727564402099196,0.09827121030405836,0.516281848398323,-0.1166841415815358,0.5048151565818154,0.5007488268307746,0.566286327414603,UP,UP,UP,UP,UP,0.613331855630182,0.023028556305453,5,56
2024-02-26,2024-03-04,105,0.043606657350866,4.584656554367197e-06,0.6614592853772919,0.011819866310086103,0.3267162636560676,0.0984449089219755,0.11080998078490853,0.5254042915635673,-0.17756706013093615,0.5057280890424255,0.5018210461526736,0.613331855630182,UP,UP,UP,UP,UP,0.673669696176867,0.045139889049645,5,55
2024-03-04,2024-03-11,106,0.04454705352645368,2.051914689978737e-06,0.6572944794677876,0.00874452124044318,0.3339589473770791,0.11132699332526447,0.12996863217035956,0.5347929741885248,-0.23610441592131975,0.5041068062018492,0.5034422598321472,0.673669696176867,UP,DOWN,UP,UP,UP,0.449599864630697,-0.010726573685093,5,47
2024-03-11,2024-03-18,107,0.0445325159085673,2.0511399806521073e-06,0.6539397710142033,0.012225388067432274,0.3338327897783838,0.12951811909486863,0.11542217117983285,0.5343426108442336,-0.2369634137623329,0.5069917791376001,0.5029390598769935,0.449599864630697,UP,UP,DOWN,UP,DOWN,0.516895784290469,0.004281353699285,5,44
2024-03-18,2024-03-25,108,0.044916468703997674,9.34262299420724e-06,0.6510105414280725,0.013863779814231581,0.33511633613470176,0.11566970499962223,0.1273998521043371,0.5351279210001801,-0.24201611706014906,0.5042951034798512,0.5030682888067479,0.516895784290469,UP,UP,UP,UP,UP,0.630801967607788,0.030896579280799,5,44
2024-03-25,2024-04-01,109,0.0448932946002405,1.003367155936107e-05,0.6498477011172586,0.015224012241463967,0.3349182529697181,0.1272294273547383,0.12164445264139065,0.5378457809100277,-0.2539458602278978,0.506954675742058,0.5042401574196015,0.630801967607788,UP,UP,UP,UP,UP,0.616810454907789,0.042404538440175,5,47
2024-04-01,2024-04-08,110,0.045915819485623316,2.1063549339133007e-06,0.6506699924489358,0.006508543272681515,0.3428193579234489,0.12276308754540999,0.1640192081709982,0.5405596601973488,-0.2657881439794351,0.4969652992806026,0.5052635237604032,0.616810454907789,DOWN,UP,UP,UP,UP,0.513679419406593,0.006170183437921,5,45
2024-04-08,2024-04-15,111,0.043556784571585176,5.5959455847309634e-06,0.6757866366793914,2.040704009119683e-06,0.32420572667101466,0.1662195279086659,0.19596650450349248,0.5376729930231113,-0.24192602646550276,0.49026359526824737,0.5053393426400986,0.513679419406593,DOWN,UP,UP,UP,UP,0.546464445903482,0.020327298979779,5,36
2024-04-15,2024-04-22,112,0.04243006828534284,1.9315658103438388e-06,0.6856245462937887,1.9315658103438388e-06,0.31437159057459085,0.19705790420326275,0.19240420701597868,0.5310723186615968,-0.18872673843878573,0.4947605002095702,0.5057065310620931,0.546464445903482,DOWN,DOWN,UP,UP,UP,0.438132505007964,-0.022945581321756,5,40
2024-04-22,2024-04-29,113,0.04274662727920738,5.363935711983118e-06,0.6828314186808491,2.0675581752864207e-06,0.3171611498252637,0.1921104709761252,0.1693732087716948,0.5364369741792385,-0.23229854795074842,0.49709182371981486,0.5051085308315255,0.438132505007964,DOWN,DOWN,DOWN,UP,DOWN,0.45063519167748,-0.015616762139653,5,39
