origin_date,target_date,loss,extreme_event,hazard,elapsed_since_last_extreme
2025-05-08,2025-05-09,0.004995847193371666,0,0.07132360679678651,5
2025-05-09,2025-05-12,0.031115759734323838,1,0.06866944895065008,6
2025-05-12,2025-05-13,-0.009727252574812984,0,0.1401673650748374,1
2025-05-13,2025-05-14,0.007139528094636679,0,0.1074019934265048,2
2025-05-14,2025-05-15,0.018618846896262017,1,0.09757788686271085,3
2025-05-15,2025-05-16,-0.012129148603356567,0,0.14289406202611143,1
2025-05-16,2025-05-19,-0.008993563588672095,0,0.10952779595706774,2
2025-05-19,2025-05-20,0.00018525665819107173,0,0.09951678500344785,3
2025-05-20,2025-05-21,-0.02192889496264574,0,0.0934576061751985,4
2025-05-21,2025-05-22,0.001314964330255475,0,0.08915587858297691,5
2025-05-22,2025-05-23,-0.0072935826640163695,0,0.0858440743118919,6
2025-05-23,2025-05-27,0.010368573915547841,0,0.08316435617298479,7
2025-05-27,2025-05-28,-0.007827887766653023,0,0.08092154094140847,8
2025-05-28,2025-05-29,0.01295364712790539,0,0.07899780971196135,9
2025-05-29,2025-05-30,-0.004458010106628664,0,0.07731677143279447,10
2025-05-30,2025-06-02,-0.015530578098233829,0,0.07582617955260518,11
2025-06-02,2025-06-03,-0.003908527643679353,0,0.07448878712186391,12
2025-06-03,2025-06-04,-0.0014580515281512369,0,0.0732771437363059,13
2025-06-04,2025-06-05,-0.006667975570405269,0,0.07217046070485766,14
2025-06-05,2025-06-06,0.008766456058897625,0,0.07115263251409543,15
2025-06-06,2025-06-09,0.011462774506853178,0,0.07021093908726983,16
2025-06-09,2025-06-10,-0.0029644364831235386,0,0.06933516651612215,17
2025-06-10,2025-06-11,-0.003135433690466212,0,0.06851699456840443,18
2025-06-11,2025-06-12,-0.006673110729283577,0,0.06774955966624441,19
2025-06-12,2025-06-13,-0.017624135317905458,0,0.06702713645484226,20
2025-06-13,2025-06-16,0.0008482633049772306,0,0.06634490144875438,21
2025-06-16,2025-06-17,0.01081234744119175,0,0.06569875469205766,22
2025-06-17,2025-06-18,-0.00023661988604753014,0,0.06508518319899192,23
2025-06-18,2025-06-19,0.003228771429645878,0,0.06450115499357922,24
2025-06-19,2025-06-20,0.00454978779386704,0,0.06394403590104125,25
2025-06-20,2025-06-23,-0.0023369539449507744,0,0.06341152349012036,26
2025-06-23,2025-06-24,0.013019263581055509,0,0.06290159410674834,27
2025-06-24,2025-06-25,-0.0008732441573297756,0,0.06241246001543865,28
2025-06-25,2025-06-26,-0.0053432721009731435,0,0.06194253442702702,29
2025-06-26,2025-06-27,0.016283588373426076,1,0.0614904027394686,30
2025-06-27,2025-06-30,0.00274244096617235,0,0.08757001832078126,1
2025-06-30,2025-07-01,-0.019908820212912952,0,0.06667986535840076,2
2025-07-01,2025-07-02,0.0013918719929080065,0,0.060494672652463444,3
2025-07-02,2025-07-03,-0.0034387415211885224,0,0.05677310396119206,4
2025-07-03,2025-07-04,0.004877547560595479,0,0.054142446714242176,5
2025-07-04,2025-07-07,0.008343798877547168,0,0.052124396260348704,6
2025-07-07,2025-07-08,-0.004903264830647541,0,0.05049656010699577,7
2025-07-08,2025-07-09,0.01034758033851692,0,0.04913789257734813,8
2025-07-09,2025-07-10,-0.011490729839537262,0,0.04797545671186776,9
2025-07-10,2025-07-11,-0.0030020586632731297,0,0.04696203465841586,10
2025-07-11,2025-07-14,-0.008209491446778962,0,0.0460653764655895,11
2025-07-14,2025-07-15,0.0012048104624849238,0,0.04526251915644364,12
2025-07-15,2025-07-16,0.006001003245347933,0,0.04453655839266735,13
2025-07-16,2025-07-17,0.003029078447840384,0,0.04387470549821004,14
2025-07-17,2025-07-18,-0.0066757720721149555,0,0.04326706235660316,15
2025-07-18,2025-07-21,-0.003276640505696539,0,0.04270581857552325,16
2025-07-21,2025-07-22,-0.00681665897909772,0,0.042184707988195846,17
2025-07-22,2025-07-23,-0.013072848758279437,0,0.04169863034972199,18
2025-07-23,2025-07-24,0.020201814871671882,1,0.04124338160898933,19
2025-07-24,2025-07-25,0.004457272050059841,0,0.09123848123056622,1
2025-07-25,2025-07-28,0.002513165516156155,0,0.0695029972366944,2
2025-07-28,2025-07-29,0.0039620654543625275,0,0.0630620178302993,3
2025-07-29,2025-07-30,-0.002013010128887731,0,0.059185068809460395,4
2025-07-30,2025-07-31,0.007501729840321604,0,0.056443805940545655,5
2025-07-31,2025-08-01,0.0036051359161107218,0,0.05434041825185443,6
2025-08-01,2025-08-04,-0.01928237742165097,0,0.05264340331179507,7
2025-08-04,2025-08-05,-0.0012495724815912534,0,0.0512267397120264,8
2025-08-05,2025-08-06,0.00016354567049302167,0,0.050014483637032314,9
2025-08-06,2025-08-07,-0.003932543484472725,0,0.048957465798360356,10
2025-08-07,2025-08-08,-0.006245360286851832,0,0.04802210046836597,11
2025-08-08,2025-08-11,0.01154678864166952,0,0.04718447166992634,12
2025-08-11,2025-08-12,0.003146602851244522,0,0.04642697223949377,13
2025-08-12,2025-08-13,-0.0043221719843431865,0,0.045736280904875026,14
2025-08-13,2025-08-14,0.0015925584761277806,0,0.04510208669426896,15
2025-08-14,2025-08-15,0.003685993682429027,0,0.04451625296655792,16
2025-08-15,2025-08-18,-0.0012251973801334778,0,0.04397225145142725,17
2025-08-18,2025-08-19,0.0031556854651785165,0,0.043464768291803346,18
2025-08-19,2025-08-20,0.0031957297476455098,0,0.04298942314149612,19
2025-08-20,2025-08-21,-0.003734845610708966,0,0.04254256462028727,20
2025-08-21,2025-08-22,0.0033892745510997082,0,0.04212111858426293,21
2025-08-22,2025-08-26,-0.013281200397548841,0,0.04172247370515869,22
2025-08-26,2025-08-27,-0.002664773294771639,0,0.04134439390406941,23
2025-08-27,2025-08-28,-0.004705196925033376,0,0.04098495044223893,24
2025-08-28,2025-08-29,-0.0028360059270588515,0,0.040642468620465166,25
2025-08-29,2025-09-01,-0.017829828234584857,0,0.04031548548552033,26
2025-09-01,2025-09-02,-0.0026487031089558466,0,0.04000271593438065,27
2025-09-02,2025-09-03,-0.016793221344219764,0,0.039703025299412276,28
2025-09-03,2025-09-04,-0.0007207105669948819,0,0.039415406988014046,29
2025-09-04,2025-09-05,-0.0025818116640359485,0,0.03913896410263151,30
2025-09-05,2025-09-08,-0.017293107401757348,0,0.03887289422349094,31
2025-09-08,2025-09-09,-0.012003557940985314,0,0.03861647672533253,32
2025-09-09,2025-09-10,0.00210944534080193,0,0.038369062140157006,33
2025-09-10,2025-09-11,0.007832812421612765,0,0.038130063183922536,34
2025-09-11,2025-09-12,-0.007544815711013234,0,0.03789894714560493,35
2025-09-12,2025-09-15,0.0019633289527044096,0,0.03767522939876189,36
2025-09-15,2025-09-16,-0.015599749092936877,0,0.03745846784344997,37
2025-09-16,2025-09-17,0.006978888082858653,0,0.03724825812356536,38
2025-09-17,2025-09-18,-0.0007490994132772518,0,0.03704422949384356,39
2025-09-18,2025-09-19,0.0039834711556451805,0,0.036846041233885796,40
2025-09-19,2025-09-22,-0.01718409023416026,0,0.036653379524933194,41
2025-09-22,2025-09-23,-0.017884133021960055,0,0.03646595471983827,42
2025-09-23,2025-09-24,0.00538614010466765,0,0.03628349894856042,43
2025-09-24,2025-09-25,0.0041619909954827335,0,0.03610576401107757,44
2025-09-25,2025-09-26,0.0009731841885770398,0,0.03593251951748899,45
2025-09-26,2025-09-29,-0.016954489917473652,0,0.035763551241442815,46
2025-09-29,2025-09-30,0.0016536738944494549,0,0.035598659658324316,47
2025-09-30,2025-10-01,-0.020682816921999955,0,0.03543765864396997,48
2025-10-01,2025-10-02,0.0022154679575489534,0,0.035280374313306107,49
2025-10-02,2025-10-03,0.004342101882965125,0,0.03512664398133247,50
2025-10-03,2025-10-06,-0.0208270105477016,0,0.03497631523132538,51
2025-10-06,2025-10-07,-0.005149140010171683,0,0.03482924507737095,52
2025-10-07,2025-10-08,-0.018119677190329714,0,0.034685299209996745,53
2025-10-08,2025-10-09,-0.001448853863510376,0,0.03454435131527667,54
2025-10-09,2025-10-10,0.010586453544172668,0,0.03440628245898991,55
2025-10-10,2025-10-13,-0.018057362976817846,0,0.03427098052859423,56
2025-10-13,2025-10-14,-0.017749136014294852,0,0.034138339726597855,57
2025-10-14,2025-10-15,-0.011385777554056046,0,0.034008260109824384,58
2025-10-15,2025-10-16,-0.00815041105327139,0,0.03388064716965333,59
2025-10-16,2025-10-17,-0.02632161113690343,0,0.03375541144897698,60
2025-10-17,2025-10-20,0.019905208480920953,1,0.03363246819213017,61
2025-10-20,2025-10-21,-0.005241661420449699,0,0.07517814143831447,1
2025-10-21,2025-10-22,0.04634292601873134,1,0.05716181728953529,2
2025-10-22,2025-10-23,-0.010771134450165521,0,0.15636622030302183,1
2025-10-23,2025-10-24,0.01367870168872005,0,0.12005309317642332,2
2025-10-24,2025-10-27,0.00986506917039242,0,0.1091212804963071,3
2025-10-27,2025-10-28,0.030103407916074142,1,0.10249491065240413,4
2025-10-28,2025-10-29,-0.02881215596739879,0,0.1667338643687747,1
2025-10-29,2025-10-30,0.009512111566593722,0,0.12817827827454864,2
2025-10-30,2025-10-31,-0.006700360084262737,0,0.1165409347994576,3
2025-10-31,2025-11-03,0.0047581374464168115,0,0.1094786955839624,4
2025-11-03,2025-11-04,0.0003630968444206817,0,0.10445505878069572,5
2025-11-04,2025-11-05,0.006999670428720471,0,0.10058130164161372,6
2025-11-05,2025-11-06,-0.009900760371393378,0,0.09744257569045589,7
2025-11-06,2025-11-07,-0.000524298762431725,0,0.09481238177612306,8
2025-11-07,2025-11-10,-0.017615497560107125,0,0.09255388723503122,9
2025-11-10,2025-11-11,-0.014583160659486434,0,0.09057831096046198,10
2025-11-11,2025-11-12,0.004214305791642388,0,0.08882489482090217,11
2025-11-12,2025-11-13,-0.02734059027450611,0,0.08725029971370424,12
2025-11-13,2025-11-14,0.017414530971441782,1,0.08582256910292674,13
2025-11-14,2025-11-17,0.01892249948632405,1,0.11413169589096173,1
2025-11-17,2025-11-18,0.010376435533532725,0,0.1604913020180807,1
2025-11-18,2025-11-19,-0.01707660766045082,0,0.12328328129088739,2
2025-11-19,2025-11-20,0.011770311582772535,0,0.11207042594773109,3
2025-11-20,2025-11-21,0.006978050632478862,0,0.10527056601374996,4
2025-11-21,2025-11-24,-0.008306382418718014,0,0.10043605995824478,5
2025-11-24,2025-11-25,-0.015174538867327095,0,0.09670971073616375,6
2025-11-25,2025-11-26,-0.006227316439774194,0,0.09369151555035915,7
2025-11-26,2025-11-27,0.0004693169118446628,0,0.09116313663423092,8
2025-11-27,2025-11-28,-0.0012991076477628688,0,0.08899269998943415,9
2025-11-28,2025-12-01,-0.022512390687329232,0,0.08709465766564584,10
2025-12-01,2025-12-02,0.016209269796411817,1,0.085410473767486,11
2025-12-02,2025-12-03,-0.0036248340551031702,0,0.10822656146677112,1
2025-12-03,2025-12-04,0.0003333174641591778,0,0.08260934797990016,2
2025-12-04,2025-12-05,-0.005828912871569649,0,0.07498764454960616,3
2025-12-05,2025-12-08,0.004722250772464677,0,0.07039181085019708,4
2025-12-08,2025-12-09,-0.00016648828674458932,0,0.0671379648298559,5
2025-12-09,2025-12-10,0.003203813965688802,0,0.06463855927046325,6
2025-12-10,2025-12-11,-0.005270715775358123,0,0.06262013773654784,7
2025-12-11,2025-12-12,-0.024834132037738394,0,0.06093374477135016,8
2025-12-12,2025-12-15,-0.004158490456175804,0,0.05948956770090141,9
2025-12-15,2025-12-16,0.014221687963300225,0,0.05822943097082656,10
2025-12-16,2025-12-17,-0.00898610416493889,0,0.057113580690282495,11
2025-12-17,2025-12-18,-0.0015631425815978504,0,0.05611369813576572,12
2025-12-18,2025-12-19,-0.001375857960286242,0,0.05520892775234609,13
2025-12-19,2025-12-22,-0.01798838242928912,0,0.054383485663529796,14
2025-12-22,2025-12-23,-0.01704596317076469,0,0.05362515122879108,15
2025-12-23,2025-12-24,0.00023430570306855485,0,0.05292427820507206,16
2025-12-24,2025-12-29,0.0051574474814665185,0,0.05227312512536919,17
2025-12-29,2025-12-30,0.015440219931768397,1,0.051665389074656454,18
2025-12-30,2025-12-31,0.01874178158729705,1,0.07924960232592182,1
