origin_date,target_date,dr_d,dr_w,dr_m,sd_d,sd_w,sd_m,target_dr,target_sd,target_close_return,sqrt_qhar_sd_forecast,sqrt_qhar_dr_forecast,sqrt_ols_sd_forecast,sqrt_ols_dr_forecast,raw_ols_har_dr_forecast
2025-02-27,2025-03-03,6.736141736253499e-05,4.794528529714569e-05,3.4721895122052525e-05,0.008207400158548076,0.00681357153215442,0.005714149490643804,2.6009043419018616e-05,0.005099906216688559,0.009567233107015578,0.006762271439748977,4.5728315024844704e-05,0.006850220126954182,4.692551578772817e-05,4.9746556342863245e-05
2025-03-03,2025-03-04,2.6009043419018616e-05,4.370670966346986e-05,3.5066527660280486e-05,0.005099906216688559,0.0064594796830054505,0.005750841453770649,4.578562778006973e-05,0.006766507797975979,0.006656341906710871,0.005925794841862286,3.511504450784168e-05,0.005936003542711624,3.5236138059084956e-05,3.743250287170107e-05
2025-03-04,2025-03-05,4.578562778006973e-05,4.7180351863077844e-05,3.600411755541095e-05,0.006766507797975979,0.006746621465043272,0.00583041726647781,3.8497968446686635e-05,0.006204673113604506,0.002316400725524094,0.006432677263127854,4.137933677156206e-05,0.006480411550695776,4.199573386639123e-05,4.398989256018055e-05
2025-03-05,2025-03-06,3.8497968446686635e-05,4.161346427844285e-05,3.593917805544848e-05,0.006204673113604506,0.006358661906181322,0.005825231824394631,4.758369595040736e-05,0.006898093646103057,-0.003664068457200766,0.006150643436312255,3.7830414680651026e-05,0.006178256234842373,3.8170850103368656e-05,4.002615879528409e-05
2025-03-06,2025-03-10,4.758369595040736e-05,4.504755059174347e-05,3.7769540361211645e-05,0.006898093646103057,0.006635316186584035,0.006015837911266813,4.060300903334932e-05,0.00637204904511487,-0.0033772230208620165,0.006455143197715167,4.1668873703008394e-05,0.006491816608697372,4.214368288095905e-05,4.388777212316073e-05
2025-03-10,2025-03-11,4.060300903334932e-05,3.969586892590633e-05,3.856093962544773e-05,0.00637204904511487,0.006268245963897394,0.006086575109295437,1.585121558422458e-05,0.003981358509883854,0.006232067086992434,0.006204569186369838,3.8496678788450075e-05,0.006217592591552246,3.865845763452537e-05,4.0188073815626546e-05
2025-03-11,2025-03-12,1.585121558422458e-05,3.7664303358947524e-05,3.844865858531536e-05,0.003981358509883854,0.006044536422536453,0.006072984574568168,1.8718113876160145e-05,0.004326443559802918,0.010466377004482491,0.005572050881457291,3.104775102554898e-05,0.005528906433750966,3.056880635317282e-05,3.296500217968251e-05
2025-03-12,2025-03-13,1.8718113876160145e-05,3.22508005781656e-05,3.783612272631825e-05,0.004326443559802918,0.00555652357490184,0.006011733504069677,2.4225718012251325e-05,0.004921962821096003,0.01584628768605405,0.005444483458724033,2.9642400132319607e-05,0.00540247082725701,2.918669103936304e-05,3.164120595305232e-05
2025-03-13,2025-03-17,2.4225718012251325e-05,2.9396350491278545e-05,3.7762870287439596e-05,0.004921962821096003,0.00529998151640014,0.0060044119213120755,1.4468506703597422e-05,0.003803749032677816,0.00625226502713239,0.005476093507157265,2.998760009912996e-05,0.005442181752627928,2.9617342228636385e-05,3.201655036426282e-05
2025-03-17,2025-03-18,1.4468506703597422e-05,2.277331264191656e-05,3.674831944000776e-05,0.003803749032677816,0.004681112593715092,0.005901611297580064,2.260924356731421e-05,0.004754917829712119,0.008217848385295554,0.004957182296277653,2.457365631852858e-05,0.004892229925989183,2.3933913648744124e-05,2.6902739282157208e-05
2025-03-18,2025-03-19,2.260924356731421e-05,1.9174559548709538e-05,3.602610573401034e-05,0.004754917829712119,0.004357686350634543,0.0058357134156503815,2.494919477531816e-05,0.004994916893734886,0.004478842840357156,0.005031137551298814,2.5312345060089023e-05,0.0049843292121580654,2.484353769517224e-05,2.7611479066327468e-05
2025-03-19,2025-03-20,2.494919477531816e-05,2.099415538692825e-05,3.372652396034008e-05,0.004994916893734886,0.004560398027404748,0.005667692607267675,2.5581508292467216e-05,0.0050578165538567345,-0.0063645266033366035,0.005132477095256786,2.6342321133335533e-05,0.0051056930867798755,2.6068101896391815e-05,2.8612808485518272e-05
2025-03-20,2025-03-24,2.5581508292467216e-05,2.2366834270189663e-05,3.286372078470221e-05,0.0050578165538567345,0.004706672626215512,0.005594158552645837,2.2010296165439843e-05,0.004691513206358887,-0.005084397002087347,0.005190114727151225,2.6937290880992033e-05,0.005172381475413438,2.6753530127200092e-05,2.917895505195442e-05
2025-03-24,2025-03-25,2.2010296165439843e-05,2.192374990082737e-05,3.167599149728046e-05,0.004691513206358887,0.004660582703268088,0.0054920307874650135,1.5876438543970847e-05,0.003984524883090937,0.0007691443435031694,0.005068649816216356,2.5691210959430102e-05,0.005048322330162324,2.5485558349215554e-05,2.7938480506137615e-05
2025-03-25,2025-03-26,1.5876438543970847e-05,2.220533626890205e-05,3.130813126906592e-05,0.003984524883090937,0.004696737873350712,0.0054506068426517056,1.4821649256672606e-05,0.0038498895122681905,0.005331049984584944,0.004914740321284226,2.4154672425656974e-05,0.004882292528929724,2.3836780338042996e-05,2.6396624172954614e-05
2025-03-26,2025-03-27,1.4821649256672606e-05,2.0647817406773735e-05,3.121497672181046e-05,0.0038498895122681905,0.004515732209861927,0.005438900080082121,2.4120330678330888e-05,0.0049112453286647055,0.013603129416015611,0.0048101679381661894,2.313771559336197e-05,0.00477170351903744,2.276915447359429e-05,2.553534143573602e-05
2025-03-27,2025-03-31,2.4120330678330888e-05,2.048204458737628e-05,3.143603703496541e-05,0.0049112453286647055,0.0044989978968478905,0.005462671218797183,3.7772401990642146e-05,0.006145925641483319,0.0227709135263155,0.005048481118897199,2.5487161607861515e-05,0.005031404631923973,2.531503257014601e-05,2.7927979033078663e-05
2025-03-31,2025-04-01,3.7772401990642146e-05,2.2920223327011266e-05,3.178229038916589e-05,0.006145925641483319,0.004716619714373207,0.00549242505694952,4.8983454697638e-05,0.006998818092909545,-0.006527797834161955,0.005420142099262143,2.937794037619383e-05,0.005432795858316411,2.9515270838139948e-05,3.243276402436682e-05
2025-04-01,2025-04-02,4.8983454697638e-05,2.8314855033450896e-05,3.186326916690408e-05,0.006998818092909545,0.005178080691683339,0.005498263812880253,7.243087012468907e-05,0.008510632768759857,0.007118786809927224,0.005797329597547141,3.360903046259609e-05,0.005837977722873563,3.408198389276799e-05,3.735885014630778e-05
2025-04-02,2025-04-03,7.243087012468907e-05,3.962574134959454e-05,3.3863880682479496e-05,0.008510632768759857,0.006083302268817123,0.005642801716560844,0.00014412155563120135,0.012005063749568402,-0.015852640975164686,0.006527164163032826,4.260387201118001e-05,0.006610870954858044,4.3703614781785706e-05,4.789548103642533e-05
2025-04-03,2025-04-07,0.00014412155563120135,6.548572262450029e-05,3.7399751103449475e-05,0.012005063749568402,0.007714337116277166,0.005818283209363304,0.00018034057712180493,0.013429094426721593,-0.03404121468301403,0.007999698137767011,6.399517029539298e-05,0.008183163980847086,6.696417273743313e-05,7.657798614879097e-05
2025-04-07,2025-04-08,0.00018034057712180493,9.672977191319511e-05,4.4214628955172246e-05,0.013429094426721593,0.009417906935888542,0.006178022854028401,9.802448607826128e-05,0.009900731593082466,0.0032737305747365447,0.009068965038065192,8.224612686164879e-05,0.009296875428474833,8.643189273257912e-05,9.838953908984419e-05
2025-04-08,2025-04-09,9.802448607826128e-05,0.00010878018873071893,4.560840480588709e-05,0.009900731593082466,0.010168868126208373,0.006254992464689055,0.00019657838203314653,0.014020641284661217,0.03945978418569006,0.008583413412462314,7.367498580923795e-05,0.008745069298968117,7.647623704375472e-05,8.152226371673386e-05
2025-04-09,2025-04-10,0.00019657838203314653,0.00013829917419782062,5.3361556561074706e-05,0.014020641284661217,0.011573232764558707,0.006660480422324175,0.00011608852200047437,0.010774438361254584,0.029078754505882178,0.010153309277726303,0.00010308968928916302,0.010409258259410251,0.00010835265751110053,0.0001190803590506918
2025-04-10,2025-04-21,0.00011608852200047437,0.00014703070457297769,5.655714266200219e-05,0.010774438361254584,0.012025993883057653,0.006842659084291384,8.12484810916071e-05,0.009013793934387844,0.08064114618599068,0.009634267814221872,9.28191163161515e-05,0.009817289112392262,9.637916551629565e-05,0.00010168516236726524
2025-04-21,2025-04-22,8.12484810916071e-05,0.00013445608966505885,5.850034778222585e-05,0.009013793934387844,0.01142773992002154,0.00697034639432699,0.0003483535981786625,0.018664233125919277,-0.034757573216021714,0.009023889928821097,8.143058944747882e-05,0.009147822588867063,8.368265811738649e-05,8.819036268419814e-05
2025-04-22,2025-04-23,0.0003483535981786625,0.00016805869387643036,7.217170697441927e-05,0.018664233125919277,0.012474767659861077,0.0075051709161368186,0.00022341930120836084,0.014947217172716827,-0.008406166291870833,0.011729560192319296,0.00013758258230524149,0.0120532169513154,0.0001452800388754769,0.00017196674749475236
2025-04-23,2025-04-24,0.00022341930120836084,0.00019313765690245026,8.048153843691978e-05,0.014947217172716827,0.013484064775787948,0.00789495128557327,0.00011498206245260041,0.01072296891968826,-0.002517685060878891,0.011365860738601498,0.00012918279032928299,0.011604988721856564,0.00013467576323441806,0.00014962765062340676
2025-04-24,2025-04-25,0.00011498206245260041,0.00017681839298634103,8.498748602184596e-05,0.01072296891968826,0.012824530302793357,0.008201388122382563,9.387590301071524e-05,0.009688957787642345,-0.00481319742769609,0.010209061834204568,0.00010422494353461235,0.01032271508675355,0.00010655844676228936,0.00011585635063922775
2025-04-25,2025-04-28,9.387590301071524e-05,0.0001723758691883892,8.840374916432574e-05,0.009688957787642345,0.01260743418807091,0.008445138769102536,6.847382181439755e-05,0.008274891045469877,0.00042208086489934607,0.009937338191919871,9.875069034058929e-05,0.01000855004870213,0.00010017107407737542,0.00010912592478517292
2025-04-28,2025-04-29,6.847382181439755e-05,0.0001698209373329473,9.041502660987783e-05,0.008274891045469877,0.012459653610287318,0.008597544597483167,5.1289031991672105e-05,0.007161636125332821,-0.003321158814926869,0.009588939854247195,9.194776752837021e-05,0.009616564972881143,9.24783218776445e-05,0.00010179924421864964
2025-04-29,2025-04-30,5.1289031991672105e-05,0.00011040802409554925,9.208868685024488e-05,0.007161636125332821,0.010159134210170026,0.008750175828967487,0.00014897006726618856,0.012205329461599492,-0.02372630105569833,0.008455045981628728,7.148780255145609e-05,0.008400426307966256,7.056716215557158e-05,7.55988538986012e-05
2025-04-30,2025-05-01,0.00014897006726618856,9.551817730711477e-05,9.783236065473915e-05,0.012205329461599492,0.00961075666794656,0.009088830903144185,8.970056949885022e-05,0.009471038459369184,0.00797045542927618,0.009446439712894345,8.92352232493474e-05,0.009469486007913745,8.96711652540742e-05,9.629975244829266e-05
2025-05-01,2025-05-02,8.970056949885022e-05,9.046187871636474e-05,0.00010077560496035426,0.009471038459369184,0.009360370575882742,0.009292290974309381,7.426791966282883e-05,0.008617883711377686,-0.0003103485915571044,0.008768671603762723,7.688960169463471e-05,0.008713888927479123,7.593186024044325e-05,7.93250908448163e-05
2025-05-02,2025-05-05,7.426791966282883e-05,8.654028204678745e-05,0.00010298862365900706,0.008617883711377686,0.009146155760629812,0.009454112208742151,6.716067918042307e-05,0.008195161937413016,0.032244422713877584,0.00852275722027471,7.263739063574471e-05,0.00843467804938565,7.11437937967881e-05,7.412069033230646e-05
2025-05-05,2025-05-06,6.716067918042307e-05,8.627765351999256e-05,0.00010504091379605172,0.008195161937413016,0.00913020993901844,0.009613368969244614,0.00019593651544361549,0.013997732510789578,0.00475874012392456,0.008452378065589572,7.144269496365971e-05,0.008344747979827174,6.96348188468297e-05,7.241941153575464e-05
2025-05-06,2025-05-07,0.00019593651544361549,0.00011520715021038123,0.0001132254627460356,0.013997732510789578,0.01049742921610979,0.01006851477050364,7.235617291605944e-05,0.008506243172873641,0.006020530445602043,0.01039826077510618,0.00010812382714711177,0.010417859877038721,0.00010853180441761323,0.00011770014730604054
2025-05-07,2025-05-08,7.235617291605944e-05,9.988437134035542e-05,0.00011584066836691681,0.008506243172873641,0.00975761195836462,0.010280167209622071,0.00017456292619588245,0.013212226390577874,-0.02629238430861402,0.00890397717874115,7.928080959954322e-05,0.008774613179983405,7.699383645833849e-05,8.011358814260621e-05
2025-05-08,2025-05-09,0.00017456292619588245,0.00011685684267976186,0.00012267896816316916,0.013212226390577874,0.01050584954460636,0.010657484530618124,4.477139336507046e-05,0.006691142904248157,0.0060563331990222975,0.010340757577501936,0.0001069312672766637,0.010306490505707408,0.00010622374654423694,0.00011388446928116931
2025-05-09,2025-05-12,4.477139336507046e-05,0.00011095753742021018,0.00012299710413473408,0.006691142904248157,0.010120501383180453,0.01068226713347107,0.00020124775110866546,0.0141861816958851,-0.027973319419265355,0.008716885761256753,7.598409737480071e-05,0.008530263601586693,7.276539711255478e-05,7.787318946051437e-05
2025-05-12,2025-05-13,0.00020124775110866546,0.00013777495180585867,0.00012991820851705353,0.0141861816958851,0.011318705334874871,0.011008965479060868,5.6239247896841226e-05,0.007499283158865334,-0.002765577460270764,0.010953318708585322,0.00011997519073184524,0.010935450367908064,0.00011958407474898062,0.0001294499021093018
2025-05-13,2025-05-14,5.6239247896841226e-05,0.00010983549829650381,0.00012918222568851498,0.007499283158865334,0.01001901546449002,0.01096299504224748,0.00010506254563061512,0.010250002225883422,-0.02416411804345197,0.00891530252459315,7.948261910501699e-05,0.008726668075978864,7.615473570830865e-05,8.120710361532462e-05
2025-05-14,2025-05-15,0.00010506254563061512,0.00011637677283941493,0.00012740681614303382,0.010250002225883422,0.010367767275091979,0.01088321951844362,8.339161232951348e-05,0.009131900805939225,0.019298094613999204,0.00966035373914332,9.332243436538032e-05,0.009544235177445001,9.109242512237861e-05,9.614587228657531e-05
2025-05-15,2025-05-16,8.339161232951348e-05,9.814251006614115e-05,0.00012300004501611145,0.009131900805939225,0.009551702158164248,0.010687892535680784,0.00013897381639451078,0.011788715638037538,-0.0010153138845878503,0.00904490092561996,8.181023275428082e-05,0.008899390848398865,7.919915747256548e-05,8.32248874621894e-05
2025-05-16,2025-05-19,0.00013897381639451078,0.00011698299467202923,0.00012486137821230458,0.011788715638037538,0.010571216704922124,0.01077370999226965,6.957541206397284e-05,0.008341187689050813,0.0007320017458810427,0.010067556980627177,0.000101355703558175,0.009996238396881463,9.992478208728728e-05,0.00010490917071158539
2025-05-19,2025-05-20,6.957541206397284e-05,9.064852686309069e-05,0.00011908851594097852,0.008341187689050813,0.009402217903555266,0.010515553010650996,4.805148035865413e-05,0.006931917509510202,0.029423813091489014,0.008772433766483116,7.695559418733315e-05,0.008617262655580105,7.425721567525548e-05,7.637681845615524e-05
2025-05-20,2025-05-21,4.805148035865413e-05,8.901097335545327e-05,0.0001159959231390776,0.006931917509510202,0.00928874477368424,0.010340892971935344,4.876860566904087e-05,0.006983452274415633,0.008379134129565235,0.008373780319620069,7.012019684125639e-05,0.008196313315392523,6.717955196408077e-05,6.977776674879044e-05
2025-05-21,2025-05-22,4.876860566904087e-05,7.775218536313842e-05,0.0001145195651653246,0.006983452274415633,0.008635434783390681,0.01024860471466388,9.150391843683899e-05,0.009565768052636389,-0.00939251231975847,0.008108062012659668,6.574066960113474e-05,0.007923772035340282,6.278616326804067e-05,6.563092635224514e-05
2025-05-22,2025-05-23,9.150391843683899e-05,7.937464658460353e-05,0.00010284457972251443,0.009565768052636389,0.008722208232730115,0.009835038120423746,4.540851106129031e-05,0.006738583757830002,0.015019356558107922,0.008644834091785786,7.473315647450178e-05,0.008544756636936088,7.301286598446332e-05,7.595776642398025e-05
2025-05-23,2025-05-26,4.540851106129031e-05,6.0661585517959435e-05,9.475318017037485e-05,0.006738583757830002,0.0077121818566886075,0.009461918419747074,2.7664619982139356e-05,0.005259716720712186,-0.001969679519458176,0.007530329792755802,5.670586678766564e-05,0.007370508811701013,5.432440014336228e-05,5.6035978970157436e-05
2025-05-26,2025-05-27,2.7664619982139356e-05,5.227942710159273e-05,9.078420551262661e-05,0.005259716720712186,0.007095887663020882,0.00921358877433907,6.375963298030037e-05,0.007984962929175086,-0.014291330110755953,0.006901911449106959,4.7636381651313725e-05,0.0067123173593111336,4.505520433210959e-05,4.7828148388830585e-05
2025-05-27,2025-05-28,6.375963298030037e-05,5.5421057625921975e-05,8.941528414760777e-05,0.007984962929175086,0.007306496746953858,0.009136134462590558,8.795843908422623e-05,0.009378616053780335,-0.006688988150796652,0.007586880227506805,5.756075158653371e-05,0.007466197083569771,5.574409889070575e-05,5.8240382756747275e-05
2025-05-28,2025-05-29,8.795843908422623e-05,6.325902430895905e-05,9.030094856896362e-05,0.009378616053780335,0.007785529502826799,0.009186303781150125,3.9811785219565654e-05,0.006309658090543865,0.005961450832419483,0.008102234566875633,6.564620497667437e-05,0.008018975217896017,6.430396354523047e-05,6.755573435786441e-05
2025-05-29,2025-06-02,3.9811785219565654e-05,5.2920597665504376e-05,8.977925553386788e-05,0.006309658090543865,0.007134307510408296,0.009147577506841536,3.8902306175854446e-05,0.006237171328082503,0.019370847589897443,0.007141683485870503,5.100364301235546e-05,0.0069800041175824366,4.872045748146777e-05,5.111226586670427e-05
