origin_date,target_date,dr_d,dr_w,dr_m,sd_d,sd_w,sd_m,target_dr,target_sd,target_close_return,sqrt_qhar_sd_forecast,sqrt_qhar_dr_forecast,sqrt_ols_sd_forecast,sqrt_ols_dr_forecast,raw_ols_har_dr_forecast
2024-02-01,2024-02-05,3.384342526743473e-05,2.656019152766689e-05,2.603966747516346e-05,0.005817510229250545,0.005054331633998174,0.004984130996723618,1.998517514036809e-05,0.004470478178044054,-0.014097770237733127,0.005378790393749763,2.8931386099894733e-05,0.005423156940554664,2.941063120188622e-05,3.204935405884507e-05
2024-02-05,2024-02-06,1.998517514036809e-05,2.7425984647578434e-05,2.6350297869050243e-05,0.004470478178044054,0.005157068702563944,0.005022494868107393,8.808998090655777e-06,0.002967995635215082,0.004392281156575914,0.005122257595005585,2.6237522869592397e-05,0.005136903351879897,2.638777604655492e-05,2.878989903924659e-05
2024-02-06,2024-02-07,8.808998090655777e-06,2.5616889567179603e-05,2.5855632851765203e-05,0.002967995635215082,0.004905576745932546,0.004955698077030487,1.6412617081157885e-05,0.004051248829824932,-0.0014750642663030867,0.004669195832940689,2.1801389726350692e-05,0.004649856976369196,2.1621169900689287e-05,2.514526340649347e-05
2024-02-07,2024-02-08,1.6412617081157885e-05,2.4562978100689342e-05,2.541009682950602e-05,0.004051248829824932,0.004784544075391631,0.004907118435901883,1.3490858512562566e-05,0.0036729904046379656,0.00024599519215269305,0.004856741295377243,2.358793601022262e-05,0.004861605489696715,2.3635207937449238e-05,2.6686483801912393e-05
2024-02-08,2024-02-12,1.3490858512562566e-05,1.8508214818435812e-05,2.450365785182268e-05,0.0036729904046379656,0.004196044655394516,0.004811250464081014,1.4116665182288647e-05,0.003757215083314854,-0.00680684676917145,0.004518731582362696,2.0418935113442073e-05,0.00450895272670694,2.0330654691677953e-05,2.3579476845178136e-05
2024-02-12,2024-02-13,1.4116665182288647e-05,1.4562862801406593e-05,2.3536986542533168e-05,0.003757215083314854,0.0037839856262073777,0.004711651258857486,6.979429867576991e-05,0.008354298215635464,-0.013257230665397187,0.00435462398064689,1.8962750012824967e-05,0.004344263454060687,1.8872624958287288e-05,2.2169221772650764e-05
2024-02-13,2024-02-14,6.979429867576991e-05,2.4524687508486953e-05,2.5906211283803288e-05,0.008354298215635464,0.00456074963372566,0.00490031340476611,1.485177406364915e-05,0.0038537999511714604,-0.00016567775802974095,0.005740606561624249,3.295456369536339e-05,0.005835363584337865,3.4051468161416456e-05,4.066472447212033e-05
2024-02-14,2024-02-15,1.485177406364915e-05,2.5733242703085628e-05,2.5196428737873133e-05,0.0038537999511714604,0.004737910496916934,0.004824591078853011,1.4064394590849752e-05,0.0037502526036054893,0.005816091271744602,0.0047771715578903435,2.2821368093516453e-05,0.004781898905353677,2.2866557141022696e-05,2.668480303826748e-05
2024-02-15,2024-02-19,1.4064394590849752e-05,2.5263598205024004e-05,2.483289848953222e-05,0.0037502526036054893,0.004677711251673046,0.004781555891521806,6.13154176307899e-06,0.002476195017174332,0.007879154778173011,0.004721318285503759,2.2290846353032154e-05,0.004725207645741971,2.2327587295378377e-05,2.6261667418993324e-05
2024-02-19,2024-02-20,6.13154176307899e-06,2.379173485512729e-05,2.4222848110650993e-05,0.002476195017174332,0.00443835217418032,0.0046931175802872325,8.913821424474663e-06,0.002985602355384029,0.005599390533930464,0.004320472275899151,1.8666480686813193e-05,0.004296984966434095,1.8464079801760623e-05,2.357382451692342e-05
2024-02-20,2024-02-21,8.913821424474663e-06,2.2751166103564493e-05,2.2707968077752186e-05,0.002985602355384029,0.004284029628594155,0.00453340306606303,1.203072143535992e-05,0.0034685330379513354,-0.0009951328374785476,0.004342864472009174,1.886047182223952e-05,0.0043372765882582175,1.8811968203052843e-05,2.3731149307304463e-05
2024-02-21,2024-02-22,1.203072143535992e-05,1.1198450655482495e-05,2.2863303129174537e-05,0.0034685330379513354,0.003306876593057329,0.004557661341197858,1.3548592137021217e-05,0.0036808412268150357,-0.0013464595432928104,0.0040695176388393095,1.6560973812824267e-05,0.0040524513697274556,1.6422362104005932e-05,2.0301333149295112e-05
2024-02-22,2024-02-26,1.3548592137021217e-05,1.0937814270156907e-05,2.1085983426796278e-05,0.0036808412268150357,0.0032722848481860447,0.0043951538436229195,1.0171557900279719e-05,0.0031892879926842164,0.0037733826898126563,0.004071586333316935,1.6577815269653244e-05,0.004068607908046927,1.655357030942199e-05,2.0384380520443863e-05
2024-02-26,2024-02-27,1.0171557900279719e-05,1.0159246932042902e-05,1.9890576122656076e-05,0.0031892879926842164,0.0031600919260017894,0.004265617725327814,7.861723030444432e-06,0.0028038764292394255,-0.001727253244350952,0.0038901179353282855,1.5133017550762803e-05,0.0038821305143358483,1.5070937330337518e-05,1.9069873778961207e-05
2024-02-27,2024-02-28,7.861723030444432e-06,1.050528318551599e-05,1.9669193105006358e-05,0.0028038764292394255,0.0032256282084148088,0.004230875119500806,6.008924408262262e-06,0.002451310753099709,0.0024350594680069555,0.0038219717480927114,1.4607468043218856e-05,0.003809100671583284,1.4509247926256225e-05,1.8567686333988422e-05
2024-02-28,2024-02-29,6.008924408262262e-06,9.92430378227351e-06,1.8987561246543956e-05,0.002451310753099709,0.0031187698879579446,0.00413397551066435,9.645961845132553e-06,0.0031057948813681424,0.00506266200137751,0.0036805578643181796,1.3546506192594399e-05,0.0036637893703570642,1.3423352550341414e-05,1.778658999467579e-05
2024-02-29,2024-03-04,9.645961845132553e-06,9.447351864228038e-06,1.867290621022938e-05,0.0031057948813681424,0.0030462222566413058,0.004090128614708713,2.0190772768193967e-05,0.004493414377530073,0.03383654158510907,0.0037912207384713332,1.4373354687815122e-05,0.0037899945211197824,1.4364058470117969e-05,1.8521429996723318e-05
2024-03-04,2024-03-05,2.0190772768193967e-05,1.0775787990462587e-05,1.8128607076722e-05,0.004493414377530073,0.0032087368867843137,0.0040365815064857475,4.7363071565855496e-05,0.006882083373939573,0.004846496960422573,0.004159105620340289,1.7298159561146183e-05,0.004195011142042972,1.7598118481864683e-05,2.1697141705823087e-05
2024-03-05,2024-03-06,4.7363071565855496e-05,1.821409072357774e-05,1.956982807786041e-05,0.006882083373939573,0.003947295963035384,0.004169549258245947,2.8572884570721694e-05,0.005345361032776149,0.014974806905618972,0.0050190243301390415,2.5190605226527655e-05,0.005114400307706698,2.6157090507470364e-05,3.1708888502716024e-05
2024-03-06,2024-03-07,2.8572884570721694e-05,2.2356323031633195e-05,2.005702858140913e-05,0.005345361032776149,0.004455592883742729,0.004220454058900678,2.1414091627396617e-05,0.004627536237286167,-0.00025487992023542666,0.004882863825764416,2.3842359140958712e-05,0.004952103509416795,2.452332916797813e-05,2.8392628199999437e-05
2024-03-07,2024-03-11,2.1414091627396617e-05,2.543735647546007e-05,2.0044843000217646e-05,0.004627536237286167,0.00489083798058002,0.004219141515935072,2.122288630152569e-05,0.004606830396435893,0.009111207248143382,0.004892717715423749,2.393868664282139e-05,0.004955474597119189,2.4556728482693585e-05,2.765951537553103e-05
2024-03-11,2024-03-12,2.122288630152569e-05,2.775274136673869e-05,1.902021624465835e-05,0.004606830396435893,0.005191045083593571,0.00412783892010836,5.7020605501706405e-05,0.007551198944651532,-0.008462654990061883,0.0049889426313713195,2.4889548579114184e-05,0.005063266415480498,2.5636666794132736e-05,2.833878457582231e-05
2024-03-12,2024-03-13,5.7020605501706405e-05,3.5118707913441176e-05,2.0073724437125247e-05,0.007551198944651532,0.005802601997017863,0.004206642952626587,1.3563326227284475e-05,0.0036828421398811644,0.006053385541320251,0.005913523718769206,3.496976277244598e-05,0.006060199920527091,3.672602307675656e-05,4.0527625036511806e-05
2024-03-13,2024-03-14,1.3563326227284475e-05,2.8358758845726974e-05,1.9781822213803263e-05,0.0036828421398811644,0.005162753750206181,0.004170841314528274,2.2234638151199175e-05,0.004715361932153159,-0.00353250573503974,0.004777126432098742,2.2820936948256456e-05,0.004827944373605515,2.330904687462915e-05,2.6656297840971985e-05
2024-03-14,2024-03-18,2.2234638151199175e-05,2.7091109561822473e-05,2.03920785801916e-05,0.004715361932153159,0.005036753930081583,0.0042502670552981864,1.5075094123992509e-05,0.003882665852734756,-0.0014006432706753474,0.004976636937916503,2.4766915211834943e-05,0.0050424337852350235,2.5426138478479606e-05,2.85261812808991e-05
2024-03-18,2024-03-19,1.5075094123992509e-05,2.582331006114165e-05,2.0331282082138632e-05,0.003882665852734756,0.004887779853171301,0.004242604192703178,1.4691811095127115e-05,0.0038329898375976832,-0.0007822147454616069,0.004727569066812099,2.2349909281478622e-05,0.00477249271590402,2.2776686723356928e-05,2.6182487841017556e-05
2024-03-19,2024-03-20,1.4691811095127115e-05,2.4517095019861936e-05,2.0385870835891562e-05,0.0038329898375976832,0.004733011741403659,0.004249876894201347,6.268495946591392e-05,0.007917383372422603,0.01967624057311986,0.004656399191408476,2.168205342974951e-05,0.004696529125974574,2.2057385831127497e-05,2.560720689686871e-05
2024-03-20,2024-03-21,6.268495946591392e-05,2.564996581270344e-05,2.2593520576056344e-05,0.007917383372422603,0.004806248626957873,0.004438975452797154,5.7636955483788174e-05,0.007591900650284366,-0.01324758212565139,0.005647455688567627,3.1893755754334854e-05,0.005766675642896499,3.325454797037575e-05,3.8820113821747435e-05
2024-03-21,2024-03-25,5.7636955483788174e-05,3.4464691664004175e-05,2.2040914067329903e-05,0.007591900650284366,0.005588060329038513,0.004404321018008468,1.813491574929227e-05,0.004258510977946666,-0.0015930035144174346,0.005876916376248865,3.453814609342209e-05,0.006007606909517662,3.609134077928435e-05,4.068730165816636e-05
2024-03-25,2024-03-26,1.813491574929227e-05,3.36447471836228e-05,2.219014778031368e-05,0.004258510977946666,0.005496690138197214,0.004422716973770977,3.1419445068791905e-05,0.00560530508257953,0.0034083759716458015,0.00508985437710496,2.5906617580134516e-05,0.005144525723919012,2.6466144924064435e-05,3.0093571738950486e-05
2024-03-26,2024-03-27,3.1419445068791905e-05,3.691361737258267e-05,2.297901371112923e-05,0.00560530508257953,0.0058412179841661705,0.004507037540997069,2.3972739600264194e-05,0.004896196442164488,0.007807508396351846,0.00554804863066591,3.078084360823388e-05,0.005634155576082231,3.174370905549849e-05,3.4862931941185626e-05
2024-03-27,2024-04-01,2.3972739600264194e-05,3.8769803073610095e-05,2.3789977249183108e-05,0.004896196442164488,0.006053859305079531,0.00461703760576935,7.152205077998496e-05,0.008457071052083279,0.025535915724155697,0.005493709265264681,3.0180841491255002e-05,0.005561882430017982,3.0934536165342734e-05,3.3703256512463653e-05
2024-04-01,2024-04-02,7.152205077998496e-05,4.05372213364243e-05,2.6635805856251756e-05,0.008457071052083279,0.0061617968410116655,0.004865740728346588,4.971110464544452e-05,0.007050610232132004,0.01477276801175607,0.0063918672083443885,4.0855966409108284e-05,0.00652467306828634,4.257135864802108e-05,4.7112332050035483e-05
2024-04-02,2024-04-03,4.971110464544452e-05,3.895205116875557e-05,2.8348550547619243e-05,0.007050610232132004,0.006053538757381193,0.005028562418991164,3.0286985087785812e-05,0.005503361253614541,0.0061339175426509225,0.006062930530148207,3.675912661340322e-05,0.00615249469138978,3.785319092757943e-05,4.10442276399973e-05
2024-04-03,2024-04-04,3.0286985087785812e-05,4.138246503645428e-05,2.9109386590835812e-05,0.005503361253614541,0.006302508812514767,0.005111404238391142,6.940636365571157e-05,0.008331048172691811,-0.00977257284049148,0.005827898081674226,3.396439605038213e-05,0.00588364901643792,3.46173257486309e-05,3.696436430265795e-05
2024-04-04,2024-04-08,6.940636365571157e-05,4.8979848753838214e-05,3.180187776153726e-05,0.008331048172691811,0.006847657430537224,0.005345120610209669,7.314567277309994e-05,0.008552524350921192,0.02908714473259366,0.006730496973573218,4.529958951127824e-05,0.006844958520766014,4.6853457151007255e-05,5.0305536558287574e-05
2024-04-08,2024-04-09,7.314567277309994e-05,5.8814435388405365e-05,3.476933002256706e-05,0.008552524350921192,0.0075789230122885656,0.0056064227884679305,6.508295173368623e-05,0.00806740055616964,0.003173185424440286,0.007122481403522339,5.0729741343521546e-05,0.007240802807784973,5.242922530122675e-05,5.527199581109345e-05
2024-04-09,2024-04-10,6.508295173368623e-05,5.752661557914562e-05,3.7454513082813606e-05,0.00806740055616964,0.0075009889131058384,0.005861699597698383,0.0001756035311139489,0.013251548253466418,-0.003203078023398376,0.007032464335915851,4.945555463592837e-05,0.0071225587437577734,5.073084305828031e-05,5.3020367960674826e-05
2024-04-10,2024-04-11,0.0001756035311139489,8.270510087284648e-05,4.499803895866889e-05,0.013251548253466418,0.00874117651737272,0.006322870205521031,4.581570720376207e-05,0.00676873010274173,0.017042603325443696,0.008789196811335848,7.724998058839624e-05,0.008989940929493496,8.081903791578238e-05,9.207462361975699e-05
2024-04-11,2024-04-15,4.581570720376207e-05,8.581084529604175e-05,4.616280870574016e-05,0.00676873010274173,0.00899425028719816,0.006426293647576107,0.000110840128342875,0.010528063845877598,0.0016217612012929998,0.007442755269610449,5.539460600331411e-05,0.00750047363515307,5.6257104751626305e-05,5.948995798207774e-05
2024-04-15,2024-04-16,0.000110840128342875,9.409759823347443e-05,4.9048129468331965e-05,0.010528063845877598,0.009433653421835317,0.006592020032664198,8.355488319820676e-05,0.009140836022936126,-0.002675048601014471,0.008500792406742284,7.226347154252727e-05,0.00863964236358589,7.464342017066799e-05,7.986982632991006e-05
2024-04-16,2024-04-17,8.355488319820676e-05,9.617944031849578e-05,5.1547311224126744e-05,0.009140836022936126,0.009551315756238302,0.006764541623126016,6.929742885626753e-05,0.008324507724560505,-0.002888627923596108,0.0082677193557988,6.835518334625012e-05,0.008367887942620349,7.002154862025102e-05,7.382190452774322e-05
2024-04-17,2024-04-18,6.929742885626753e-05,9.702233574301204e-05,5.372382655271179e-05,0.008324507724560505,0.009602737189916475,0.006932585781638486,8.7474318813164e-05,0.00935277064901968,0.00695293785680566,0.008136708844782483,6.62060308247615e-05,0.008209578236194207,6.739717481619359e-05,7.067756065704104e-05
2024-04-18,2024-04-22,8.7474318813164e-05,7.939649328285507e-05,5.67352553032408e-05,0.00935277064901968,0.008822981669027128,0.007148310338574113,0.0001383585439742606,0.011762590869968257,-0.037847636909805686,0.008103086363627566,6.566000861640702e-05,0.008168578258120776,6.672567075904345e-05,6.928617272040306e-05
2024-04-22,2024-04-23,0.0001383585439742606,9.790506063695479e-05,6.043243432472052e-05,0.011762590869968257,0.009821753822472435,0.007339737244270328,4.3249223964477625e-05,0.00657641421783008,0.010940339998898728,0.009082582970263573,8.249331341172187e-05,0.009209817128224676,8.482073153534062e-05,8.984597615409995e-05
2024-04-23,2024-04-24,4.3249223964477625e-05,8.43868797612753e-05,6.178179331277476e-05,0.00657641421783008,0.00903142389686293,0.0074712632478134595,6.655119229855232e-05,0.008157891412525195,-0.006325832036825193,0.007621463915444709,5.8086712214425794e-05,0.0076103689272285805,5.7917715208526295e-05,6.0201203399448084e-05
2024-04-24,2024-04-25,6.655119229855232e-05,8.098614158134441e-05,6.379618213765444e-05,0.008157891412525195,0.008834834974780744,0.007627741860557644,5.077955704735827e-05,0.007125977620464316,0.009225433462530247,0.007932535643225781,6.292512173104745e-05,0.007942128698208699,6.30774082589102e-05,6.527387389768215e-05
2024-04-25,2024-04-29,5.077955704735827e-05,7.728256721956256e-05,6.54191122705347e-05,0.007125977620464316,0.008595128953961504,0.007775165122727168,3.9286306877253375e-05,0.006267878977553203,-0.002349906741737631,0.007633193693020165,5.826564595516282e-05,0.0076059436190593875,5.7850378336310214e-05,5.998941536208095e-05
2024-04-29,2024-04-30,3.9286306877253375e-05,6.764496483238043e-05,6.653704389699498e-05,0.006267878977553203,0.00797815061966821,0.007885841901816057,5.178891860959791e-05,0.00719645180693916,-0.019521646366309493,0.007216296676854746,5.2074937728384854e-05,0.007150380443157977,5.112794048189606e-05,5.357062135823931e-05
2024-04-30,2024-05-01,5.178891860959791e-05,5.03310397594479e-05,6.6041769312617e-05,0.00719645180693916,0.00706492280706239,0.007853072285203173,4.860842523469246e-05,0.006971974270943092,0.015365821637514173,0.007057841468944984,4.981312620075949e-05,0.006995110712239334,4.8931573876485486e-05,5.038539128979592e-05
2024-05-01,2024-05-02,4.860842523469246e-05,5.1402880013490864e-05,6.563138157402174e-05,0.006971974270943092,0.007144034817684994,0.007824893813414934,5.0951412723583615e-05,0.00713802582816731,-0.007390616124653137,0.00703280791434569,4.946038716008337e-05,0.006968589895357468,4.8561245129678205e-05,4.990068260671581e-05
2024-05-02,2024-05-06,5.0951412723583615e-05,4.828292409849712e-05,6.71230405273986e-05,0.00713802582816731,0.006940061700813416,0.007955780852061323,3.381739021386709e-05,0.005815272153035238,0.00972446574855971,0.007015500632919896,4.921724913049947e-05,0.0069424413966413705,4.8197492545799786e-05,4.9543163743837645e-05
2024-05-06,2024-05-07,3.381739021386709e-05,4.489049073179889e-05,6.723203803399294e-05,0.005815272153035238,0.006677920607327602,0.007965324809809311,2.8497094530578283e-05,0.005338266996936204,-0.0034035627481909,0.006614055038018913,4.374572404594337e-05,0.006505943899784497,4.232730602714311e-05,4.383314770702666e-05
2024-05-07,2024-05-08,2.8497094530578283e-05,4.2732648262463875e-05,6.743769053082539e-05,0.005338266996936204,0.0064919982112042005,0.007985418925935298,2.4342516331843443e-05,0.004933813568817071,-0.0020348551990155804,0.006436355222791054,4.142666855394968e-05,0.0063126418389172125,3.984944698644809e-05,4.167362143175396e-05
2024-05-08,2024-05-09,2.4342516331843443e-05,3.724336780691298e-05,6.529316623772806e-05,0.004933813568817071,0.0060394705635797834,0.007825270858514106,3.335047034209505e-05,0.005774986609689675,0.017621856494862018,0.006133569492243556,3.762067471618087e-05,0.006001518561383557,3.601822504263136e-05,3.830237786012692e-05
2024-05-09,2024-05-13,3.335047034209505e-05,3.4191776828393494e-05,6.454950104212127e-05,0.005774986609689675,0.0058000730313291,0.00776728796658491,3.302981201987588e-05,0.0057471568640394596,-0.004381777383950818,0.006217519765376335,3.865755203284539e-05,0.006102475805117779,3.7240210952047886e-05,3.943669900245199e-05
2024-05-13,2024-05-14,3.302981201987588e-05,3.060745668765195e-05,6.467417499357989e-05,0.0057471568640394596,0.0055218992385035305,0.007778369585240588,2.246375631120081e-05,0.004739594530252647,0.007313465256073139,0.006103116824293676,3.724803497097653e-05,0.0059809262717532945,3.5771479068148765e-05,3.804583624104423e-05
2024-05-14,2024-05-15,2.246375631120081e-05,2.8336729907118688e-05,6.254042011428394e-05,0.004739594530252647,0.005306763713947012,0.007615121692402443,4.0165729023190976e-05,0.006337643806904185,0.011939011747183894,0.0057573403082583925,3.314696742509684e-05,0.005618795003454215,3.157085729084206e-05,3.4190056208685814e-05
2024-05-15,2024-05-16,4.0165729023190976e-05,3.0670456805641236e-05,6.104133176201536e-05,0.006337643806904185,0.005506639075940607,0.007514445304038034,3.648998491172664e-05,0.006040694075329973,-0.004552456025199511,0.006178310456185719,3.8171520093013786e-05,0.006085235853086299,3.7030095387686935e-05,3.948803023219475e-05
2024-05-16,2024-05-20,3.648998491172664e-05,3.309995052161787e-05,5.97416514519263e-05,0.006040694075329973,0.005728015177243188,0.007422322282181687,8.819357139333362e-05,0.009391143242083662,0.015034057340839012,0.006180588167838925,3.819967010043052e-05,0.006091430266633864,3.7105522693263114e-05,3.926641418327344e-05
2024-05-20,2024-05-21,8.819357139333362e-05,4.406857073186559e-05,5.57684714646256e-05,0.009391143242083662,0.006451246503721986,0.007246849327118834,3.5694676473908886e-05,0.005974502194652613,0.0001325830233325996,0.007190873180072787,5.1708657091890116e-05,0.007201211188275183,5.1857442578139666e-05,5.632205798040435e-05
2024-05-21,2024-05-22,3.5694676473908886e-05,4.460154362267219e-05,5.530842461326864e-05,0.005974502194652613,0.006496715569844616,0.00721074805856933,7.359932337165409e-05,0.00857900480077113,-0.01742740601085159,0.0064284074957032256,4.132442293081342e-05,0.006367189281074271,4.0541099341027094e-05,4.27611209003025e-05
2024-05-22,2024-05-23,7.359932337165409e-05,5.4828657034762843e-05,5.361566075094042e-05,0.00857900480077113,0.0072645976239483125,0.007122154465609944,9.425511672033628e-05,0.009708507440401757,-0.017805230916809474,0.007304810793864088,5.336026073415329e-05,0.007322265923971755,5.3615578261357934e-05,5.6220221381401547e-05
2024-05-23,2024-05-27,9.425511672033628e-05,6.56465345741919e-05,5.41020350019463e-05,0.009708507440401757,0.007938770350647826,0.007147957711858382,1.0502313430677466e-05,0.00324072729964702,0.008680691978313807,0.007832917586876778,6.135459792280352e-05,0.007887640126514741,6.221486676540547e-05,6.566156718183929e-05
2024-05-27,2024-05-28,1.0502313430677466e-05,6.044900027798207e-05,5.142952975532857e-05,0.00324072729964702,0.007378776995511237,0.006916876783453224,2.6407974606046704e-05,0.005138869000669963,0.003053567646301138,0.0061010521548715444,3.7222837396462716e-05,0.006016926828505844,3.62034084595934e-05,4.155958078704431e-05
2024-05-28,2024-05-29,2.6407974606046704e-05,4.809188092052469e-05,4.865378683682323e-05,0.005138869000669963,0.006528322147228496,0.006725335799437327,3.456032351093796e-05,0.005878802897779272,-0.010130874971931622,0.006155414959542633,3.788913332416124e-05,0.006106946749676224,3.7294798603381e-05,4.0812902714334817e-05
2024-05-29,2024-05-30,3.456032351093796e-05,4.78650103279305e-05,4.393568590667222e-05,0.005878802897779272,0.006509182287853828,0.006457890891610557,3.146982688406688e-05,0.00560979740133874,0.003993032580877077,0.00626219711012467,3.921511264605377e-05,0.006246254157921452,3.901569100535102e-05,4.228096181752455e-05
