origin_date,target_date,origin_close,target_close,target_log_return,actual_up,momentum_20d_log_return,tsm_signal,rs_plus_5d,rs_minus_5d,q80_plus_250d,q80_minus_250d,region,ttsm_s1_signal,ttsm_s2_signal
2022-06-29,2022-06-30,1817.46997,1801.56995,-0.008786928387014585,0,-0.01825899421385666,-1,0.00013524142375382508,0.00012986727717439334,0.00022532429076657493,0.00022326920209815904,3,-1,-1
2022-06-30,2022-07-04,1801.56995,1810.98999,0.0052151723470246665,1,-0.02901594676974644,-1,0.0001700554860946538,0.0001539028403338501,0.00022532429076657493,0.00022326920209815904,3,-1,-1
2022-07-04,2022-07-05,1810.98999,1769.28003,-0.023300950429554514,0,-0.022603051053211344,-1,0.0001468292028254801,0.00013307823188088357,0.00022532429076657493,0.00022326920209815904,3,-1,-1
2022-07-05,2022-07-06,1769.28003,1745.95996,-0.013268176385975295,0,-0.03740865473069339,-1,0.00016617043839079815,0.00019860470408473877,0.00022532429076657493,0.00022326920209815904,3,-1,-1
2022-07-06,2022-07-07,1745.95996,1742.53003,-0.001966427374067524,0,-0.055077159917078206,-1,0.00018939011264114188,0.00025132431572588286,0.00022532429076657493,0.0002262008648661348,2,-1,0
2022-07-07,2022-07-11,1742.53003,1733.45996,-0.005218709266314532,0,-0.07006007529040192,-1,0.00018926726904803173,0.0002540061277768057,0.00022532429076657493,0.00022870496261665445,2,-1,0
2022-07-11,2022-07-12,1733.45996,1727.32996,-0.003542547541154755,0,-0.05981468019697414,-1,0.0001474859033546999,0.0002302493530119354,0.00022532429076657493,0.00022917564385874312,2,-1,0
2022-07-12,2022-07-13,1727.32996,1732.050049,0.0027288658180445284,1,-0.06687217796777452,-1,0.0001652976518744352,0.00024886183994462656,0.00022532429076657493,0.0002302493530119354,2,-1,0
2022-07-13,2022-07-14,1732.050049,1708.59998,-0.013631396344122129,0,-0.06868677363389895,-1,0.00019431590483126514,0.00026618111349391977,0.00022532429076657493,0.00023096036862507418,2,-1,0
2022-07-14,2022-07-18,1708.59998,1709.54004,0.0005500418462676811,1,-0.07671822657334577,-1,0.00020124200845745194,0.0002627062614998663,0.00022532429076657493,0.00023220431603083192,2,-1,0
2022-07-18,2022-07-19,1709.54004,1712.26001,0.0015897893115511014,1,-0.0656131198144957,-1,0.00020701631375170872,0.00026985886915745216,0.00022532429076657493,0.00023274773751617947,2,-1,0
2022-07-19,2022-07-20,1712.26001,1691.59998,-0.01213932639463978,0,-0.05864593954847637,-1,0.00019488259377464383,0.00026305165843422835,0.00022532429076657493,0.00023303623825132367,2,-1,0
2022-07-20,2022-07-21,1691.59998,1713.71997,0.012991613971857774,1,-0.08022460811426473,-1,0.00018500672013230295,0.00026048177403472305,0.00022532429076657493,0.0002345637288751295,2,-1,0
2022-07-21,2022-07-25,1713.71997,1724.15002,0.006067758252162757,1,-0.07235919105300179,-1,0.00020171869867750703,0.00019680300934517178,0.00022532429076657493,0.0002345637288751295,3,-1,-1
2022-07-25,2022-07-26,1724.15002,1716.85999,-0.004237151816228546,0,-0.06521069461375914,-1,0.00018338671701087923,0.00015400666983979077,0.00022532429076657493,0.0002345637288751295,3,-1,-1
2022-07-26,2022-07-27,1716.85999,1736.98999,0.01165668923205882,1,-0.06255039515972366,-1,0.0001782051665818129,0.00014807831575480907,0.00022532429076657493,0.0002345637288751295,3,-1,-1
2022-07-27,2022-07-28,1736.98999,1763.0,0.01486317898281195,1,-0.053756620996344824,-1,0.00021657737657288038,0.0001662760539271128,0.00022532429076657493,0.0002345637288751295,3,-1,-1
2022-07-28,2022-08-01,1763.0,1774.78003,0.006659585071527089,1,-0.03470554470353609,-1,0.0002560998673242398,0.00016996436281827088,0.00022663086699778207,0.0002345637288751295,4,1,1
2022-08-01,2022-08-02,1774.78003,1768.97998,-0.0032733905019722022,0,-0.02845677559820158,-1,0.00020910160822809262,0.00016503325488644583,0.00022663086699778207,0.0002345637288751295,3,-1,-1
2022-08-02,2022-08-03,1768.97998,1770.81995,0.0010395899215195588,1,-0.028856401539049847,-1,0.00023933275305866616,0.00020225769611877762,0.0002277314799041588,0.0002345637288751295,4,1,1
2022-08-03,2022-08-04,1770.81995,1792.19995,0.012001199662501988,1,-0.026002719686217632,-1,0.00023786155769152997,0.0002018268739271184,0.00023120313738660402,0.0002345637288751295,4,1,1
2022-08-04,2022-08-08,1792.19995,1785.80005,-0.0035773654696749065,0,-0.005214591636701012,-1,0.0002126629374006475,0.00018858939224647742,0.00023120313738660402,0.0002345637288751295,3,-1,-1
2022-08-08,2022-08-09,1785.80005,1791.37,0.0031141681405206156,1,-0.014007129453400637,-1,0.00017216139178282563,0.00017081809530964762,0.00023120313738660402,0.0002345637288751295,3,-1,-1
2022-08-09,2022-08-10,1791.37,1785.89001,-0.003063794228726432,0,0.012407989116674316,1,0.00016331847881917175,0.00015544373271841937,0.00023120313738660402,0.0002345637288751295,3,1,1
2022-08-10,2022-08-11,1785.89001,1791.20996,0.0029744507936081163,1,0.02261237127392334,1,0.00017378485898250003,0.00013133717730280873,0.00023120313738660402,0.0002345637288751295,3,1,1
2022-08-11,2022-08-15,1791.20996,1781.35999,-0.00551423490466038,0,0.02755324944159871,1,0.00017186289161146367,0.00012383770031270598,0.0002277314799041588,0.0002345637288751295,3,1,1
2022-08-15,2022-08-16,1781.35999,1775.87,-0.003086668207715178,0,0.027257723803253028,1,0.00017829219851896904,0.00013291129550939285,0.0002277314799041588,0.0002345637288751295,3,1,1
2022-08-16,2022-08-17,1775.87,1762.43994,-0.00759126516473959,0,0.02771360313669238,1,0.0001785709930345191,0.00013575848902207016,0.0002277314799041588,0.0002345637288751295,3,1,1
2022-08-17,2022-08-18,1762.43994,1754.27002,-0.004646351158328163,0,0.017393472153908227,1,0.00018094120453399356,0.00014738978874175777,0.00022532429076657493,0.0002345637288751295,3,1,1
2022-08-18,2022-08-22,1754.27002,1738.51001,-0.009024397083174707,0,0.026378517339702097,1,0.00013090275749563866,0.00013488716977706162,0.00022369115363874662,0.0002345637288751295,3,1,1
2022-08-22,2022-08-23,1738.51001,1745.56006,0.004047025163522758,1,0.016804078410259812,1,0.00013512633868783408,0.0001396888790235752,0.00022369115363874662,0.0002345637288751295,3,1,1
2022-08-23,2022-08-24,1745.56006,1756.52002,0.0062591348746630845,1,0.019261314262231228,1,0.000145536330387019,0.00013251001052498552,0.00022369115363874662,0.0002345637288751295,3,1,1
2022-08-24,2022-08-25,1756.52002,1757.53003,0.0005748410030828157,1,0.03765977553153414,1,0.00014958154943598337,0.00012882242914050932,0.00022369115363874662,0.0002345637288751295,3,1,1
2022-08-25,2022-08-29,1757.53003,1735.079956,-0.01285593484085049,0,0.0252430025627591,1,0.00013114331468604097,0.00010860161320442588,0.00022369115363874662,0.0002345637288751295,3,1,1
2022-08-29,2022-08-30,1735.079956,1724.089966,-0.006354141152140237,0,0.006319309469745653,1,0.00014642253460863576,0.00010539544830440105,0.00022369115363874662,0.0002345637288751295,3,1,1
2022-08-30,2022-08-31,1724.089966,1704.67004,-0.011327788254267489,0,0.004202320133834068,1,0.00015121426604748376,0.00011042895333295284,0.00022369115363874662,0.0002345637288751295,3,1,1
2022-08-31,2022-09-01,1704.67004,1699.62,-0.002966870416445809,0,-0.018782157352492296,-1,0.0001304213486654314,0.00011698550268084362,0.00022369115363874662,0.0002345637288751295,3,-1,-1
