origin_date,target_date,dr_d,dr_w,dr_m,sd_d,sd_w,sd_m,target_dr,target_sd,target_close_return,evaluation_year,formation_n,formation_mean_dr,high_risk_threshold,extreme_return_threshold,raw_har_dr_forecast,sqrt_har_sd_forecast,sqrt_har_dr_forecast,actual_high_risk,raw_high_risk_alert,sqrt_high_risk_alert,raw_normalized_risk_score,sqrt_normalized_risk_score
2023-06-05,2023-06-06,1.9613506553053975e-05,2.1350662013619268e-05,3.2897631608657086e-05,0.00442871387121069,0.004519433496229642,0.0055269527438783625,2.1071806161110176e-05,0.004590403703500398,0.0021209105572396274,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.9094669919663135e-05,0.005034714549597412,2.534835059592787e-05,0,0,0,0.4703523378363684,0.4097883219164089
2023-06-06,2023-06-07,2.1071806161110176e-05,2.3601117828955753e-05,3.149479482263064e-05,0.004590403703500398,0.004810791743814061,0.005408037468137525,2.6164221187047657e-05,0.005115097378061112,-0.008747246293309393,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,3.0224739880198162e-05,0.0051918041898706534,2.695483074595847e-05,0,0,0,0.4886213558153995,0.4357591164413519
2023-06-07,2023-06-08,2.6164221187047657e-05,2.5016524289748066e-05,3.082860752829499e-05,0.005115097378061112,0.004960033470039494,0.005350129172774803,1.6281575192459874e-05,0.004035043394123522,0.008966248931222552,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,3.2063382739727804e-05,0.005388265686896487,2.9033407112586076e-05,0,0,0,0.518345355771881,0.4693619466543863
2023-06-08,2023-06-12,1.6281575192459874e-05,2.0695756542390123e-05,3.083157976297305e-05,0.004035043394123522,0.00453601958320182,0.005350497845999138,2.1908055364045126e-05,0.004680604166562809,-0.0009271944445634592,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.782303543054608e-05,0.004926926375735805,2.4274603511921158e-05,0,0,0,0.44979474923058266,0.39242983486011757
2023-06-12,2023-06-13,2.1908055364045126e-05,2.1007832891543363e-05,2.7830495675044476e-05,0.004680604166562809,0.004569972502691706,0.00513701615550351,3.793795692219267e-05,0.006159379589065174,-0.0065143075927769105,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.923602913991526e-05,0.005096353086967693,2.5972814787045133e-05,0,0,0,0.4726375893928872,0.41988357967317746
2023-06-13,2023-06-14,3.793795692219267e-05,2.46727229653711e-05,2.7450301930072998e-05,0.006159379589065174,0.004916105646262603,0.005107689163577753,4.118057804754557e-05,0.006417209521867396,-0.007383549929964949,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,3.484620372623228e-05,0.005627526520487362,3.16690547387886e-05,0,0,0,0.5633331958263196,0.5119705421847798
2023-06-14,2023-06-15,4.118057804754557e-05,2.869447734265818e-05,2.85422948038635e-05,0.006417209521867396,0.005281466809936003,0.005211104646105643,2.2190498704439445e-05,0.004710679219012842,0.011167433367098783,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,3.7279114266413165e-05,0.0058555450536989405,3.428740787589813e-05,0,0,0,0.6026642885481328,0.554299550306241
2023-06-15,2023-06-19,2.2190498704439445e-05,2.7899732846136536e-05,2.8956100193736525e-05,0.004710679219012842,0.005200583178126349,0.005260791633456369,9.318065327904019e-06,0.003052550626591477,-0.0032863541753712956,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,3.194840181274684e-05,0.005377575201203832,2.8918315044602436e-05,0,0,0,0.5164865428703627,0.46750133701722585
2023-06-19,2023-06-20,9.318065327904019e-06,2.650703087322537e-05,2.7927728307627147e-05,0.003052550626591477,0.00500408462461994,0.005142646333017945,2.3617647694113882e-05,0.004859799141334329,-0.006796403136608752,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.7929042448692042e-05,0.004852637207075572,2.3548087863494206e-05,0,0,0,0.45150848748400474,0.3806847855209815
2023-06-20,2023-06-21,2.3617647694113882e-05,2.684894933923912e-05,2.6510835973822022e-05,0.004859799141334329,0.0050399236195742434,0.005027092746306027,4.0858945131014366e-05,0.006392100212841971,-0.0022740455545422855,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,3.177293291313266e-05,0.00533372909497065,2.844866605853643e-05,0,0,0,0.5136498649709743,0.45990886392271807
2023-06-21,2023-06-22,4.0858945131014366e-05,2.743314698100346e-05,2.7630477580767567e-05,0.006392100212841971,0.005086467744329604,0.005134540304314323,3.264807526430636e-05,0.005713849426114269,-0.01050673112439735,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,3.666294412574294e-05,0.0057619252727103346,3.3199782848298066e-05,0,0,0,0.592703114664069,0.5367167086437102
2023-06-22,2023-06-26,3.264807526430636e-05,2.5726646424355617e-05,2.7303028977953432e-05,0.005713849426114269,0.004945795725178978,0.005107313475669287,1.3319291232124018e-05,0.0036495604162863253,0.008310492798369713,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,3.381737623927144e-05,0.00552323089197834,3.0506079486103848e-05,0,0,0,0.5467008911788177,0.49316956831374
2023-06-26,2023-06-27,1.3319291232124018e-05,2.3952404929892528e-05,2.7044550568295484e-05,0.0036495604162863253,0.004733571964633674,0.005075040491795855,2.728894888060604e-05,0.005223882548507962,-0.006863156643422907,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.798688106672247e-05,0.004890883388456345,2.3920740319478218e-05,0,0,0,0.452443522295637,0.3867091863599161
2023-06-27,2023-06-28,2.728894888060604e-05,2.754658164043293e-05,2.6716610704898547e-05,0.005223882548507962,0.005167838349016972,0.005045490666312934,2.1131036552676062e-05,0.004596850721165096,-0.005066985682070092,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,3.302498479905665e-05,0.005484146277661531,3.007586039478883e-05,0,0,0,0.5338908758936926,0.4862145296093792
2023-06-28,2023-06-29,2.1131036552676062e-05,2.7049259412145368e-05,2.6477482383494064e-05,0.004596850721165096,0.005115248664983125,0.005020924753134757,4.9413478916665334e-05,0.007029472164868805,0.0014525806874468644,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,3.1182087175785674e-05,0.005296092779533725,2.8048598729429262e-05,0,0,0,0.5040980922707112,0.45344126679729635
2023-06-29,2023-07-03,4.9413478916665334e-05,2.876016616927556e-05,2.771411289987278e-05,0.007029472164868805,0.005242723055388491,0.005126241904557865,1.2250823653697688e-05,0.0035001176628361636,0.007678714169961127,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,3.9442632216491174e-05,0.005994125654997918,3.5929542367904224e-05,0,0,0,0.6376403074746235,0.5808467426094884
2023-07-03,2023-07-04,1.2250823653697688e-05,2.468071584715383e-05,2.6535762767043527e-05,0.0035001176628361636,0.004799976702732871,0.005004494809192762,4.829765889174319e-06,0.0021976728348810973,0.0006913415530389545,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.7938165544545007e-05,0.004875010319777958,2.376572561794159e-05,0,0,0,0.4516559739299619,0.38420317658327713
2023-07-04,2023-07-05,4.829765889174319e-06,2.2982810778563886e-05,2.4007458190419036e-05,0.0021976728348810973,0.004509599186451825,0.004750974554944044,2.1791660395027395e-05,0.004668153852973078,-0.0032374122208138727,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.5157378142552037e-05,0.004394905893901562,1.9315197816250692e-05,0,0,0,0.40670100935518394,0.31225473510203056
2023-07-05,2023-07-06,2.1791660395027395e-05,2.1883353081448163e-05,2.455164606817357e-05,0.004668153852973078,0.004398453447344848,0.004820726436189261,5.807684944867238e-05,0.007620816849175184,-0.003619386543090686,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.9308326777452328e-05,0.005000170333270708,2.50017033617205e-05,0,0,0,0.47380637264182945,0.404184328557345
2023-07-06,2023-07-10,5.807684944867238e-05,2.9272515660647422e-05,2.632390336660931e-05,0.007620816849175184,0.005003246672946866,0.0049685413499274975,1.4379075434488495e-05,0.0037919751363225595,0.0081135760149169,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,4.1848845257035436e-05,0.006038018514813632,3.645766758523222e-05,0,0,0,0.676539801164616,0.5893845583443451
2023-07-10,2023-07-11,1.4379075434488495e-05,2.2265634964212056e-05,2.5255433435029267e-05,0.0037919751363225595,0.004355747267237617,0.0048611260002916195,1.6537946142184992e-05,0.004066687367155852,0.006110562894297311,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.752156654522005e-05,0.004755250673181572,2.2612408964793796e-05,0,0,0,0.4449211213327734,0.36555834625622585
2023-07-11,2023-07-12,1.6537946142184992e-05,2.3123059461909516e-05,2.5082264004297723e-05,0.004066687367155852,0.004469061208101555,0.004840937263839004,1.5824544555209386e-05,0.003978007611255839,0.01118237665803587,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.8404070425220954e-05,0.00487357054421519,2.3751689849441944e-05,0,0,0,0.4591879187996029,0.38397627053672745
2023-07-12,2023-07-13,1.5824544555209386e-05,2.5322015195116533e-05,2.4910038458941154e-05,0.003978007611255839,0.004825128163376503,0.004820450615659238,2.281844908978794e-05,0.004776866032221119,0.001121558897272848,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.9019268847155948e-05,0.004998729797650193,2.4987299589915938e-05,0,0,0,0.46913338361461393,0.40395147326939557
2023-07-13,2023-07-17,2.281844908978794e-05,2.552737293406864e-05,2.4989431319335588e-05,0.004776866032221119,0.004846870599226111,0.004828926176055635,1.8783514390650527e-05,0.00433399519965707,-0.0013970684235364223,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,3.096577007301219e-05,0.005217782372067646,2.7225252882259865e-05,0,0,0,0.5006010512221467,0.4401308341602082
2023-07-17,2023-07-18,1.8783514390650527e-05,1.766870592246427e-05,2.465394464677208e-05,0.00433399519965707,0.004189506269322488,0.004793421531582724,2.5064337245747004e-05,0.005006429590611158,0.007953485090318997,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.6947118789969904e-05,0.004822931437124424,2.3260667647203064e-05,0,0,0,0.43563444286579567,0.37603827222327924
2023-07-18,2023-07-19,2.5064337245747004e-05,1.980575828471597e-05,2.5053161103739682e-05,0.005006429590611158,0.004432397160180207,0.004837575449604891,1.728070050811649e-05,0.004157006195342568,0.004882907576115807,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.9442909545846588e-05,0.005104202580268901,2.605288398042371e-05,0,0,0,0.4759820742367099,0.42117800000508965
2023-07-19,2023-07-20,1.728070050811649e-05,1.9954309157902267e-05,2.484282679210657e-05,0.004157006195342568,0.004450460925817551,0.004813775541822152,2.27119593616913e-05,0.004765706596265794,-0.007538879205517078,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.7408476374428534e-05,0.004887632292256855,2.3888949424312002e-05,0,0,0,0.44309287490946014,0.3861952461122821
2023-07-20,2023-07-24,2.27119593616913e-05,2.1331792119198653e-05,2.4150735993901963e-05,0.004765706596265794,0.004608000722819541,0.004750426769422181,1.8528207182526502e-05,0.0043044404029474615,-0.004364238870004174,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.9321621719124743e-05,0.005109241123258899,2.610434485559986e-05,0,0,0,0.47402130228063566,0.42200993049314955
2023-07-24,2023-07-25,1.8528207182526502e-05,2.0473743737746366e-05,2.3121082772764728e-05,0.0043044404029474615,0.004513515596964811,0.004654391809471275,1.7659456991826103e-05,0.004202315670178301,0.0011615917086936394,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.7817546635428167e-05,0.004942312426416601,2.4426452120311946e-05,0,0,0,0.4497060158776096,0.39488466071485384
2023-07-25,2023-07-26,1.7659456991826103e-05,2.0248932257981478e-05,2.29151263312823e-05,0.004202315670178301,0.004487179691069057,0.00463128437543334,1.5857537433906688e-05,0.003982152361965409,0.007143481379158466,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.7488429165424015e-05,0.0049029549350313615,2.4038967094948383e-05,0,0,0,0.4443854134488251,0.3886204725298845
2023-07-26,2023-07-27,1.5857537433906688e-05,1.8407572295613414e-05,2.3212375063373324e-05,0.003982152361965409,0.004282324245339907,0.004673538999768519,4.817722719062715e-05,0.006940981716632536,-0.012084373893265115,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.6343895928550463e-05,0.004761882397188817,2.2675523964656712e-05,0,0,0,0.42588257821538333,0.36657868048995446
2023-07-27,2023-07-31,4.817722719062715e-05,2.4586877632115546e-05,2.4328719585942117e-05,0.006940981716632536,0.0048391193495979,0.004768138207736619,1.0203053405507898e-05,0.0031942218779395866,0.004059654634727649,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,3.733311331795267e-05,0.005777663351394999,3.338139380205289e-05,0,0,0,0.6035372518848087,0.5396526806588986
2023-07-31,2023-08-01,1.0203053405507898e-05,2.208509644087887e-05,2.2935269962055457e-05,0.0031942218779395866,0.0045248224059326585,0.0046227801016046925,2.438423033512843e-05,0.00493803911842833,-0.006590631846576817,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.618392650314584e-05,0.004654042171990775,2.166010853866861e-05,0,0,0,0.4232964690266844,0.3501631988636846
2023-08-01,2023-08-02,2.438423033512843e-05,2.3256301071399256e-05,2.255964064709283e-05,0.00493803911842833,0.0046515421490288325,0.0045875159967098764,2.069520157643103e-05,0.00454919790473343,-0.006185193881872394,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,3.037488460484742e-05,0.005162008023079569,2.6646326830337837e-05,0,0,0,0.49104863622268974,0.43077175833264997
2023-08-02,2023-08-03,2.069520157643103e-05,2.386344998832024e-05,2.2894909299106783e-05,0.00454919790473343,0.004720918595939859,0.004628408609821109,2.2806551965311217e-05,0.0047756205843127045,-0.0010793600224661042,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.9639560114494352e-05,0.005091970968023782,2.5928168339197054e-05,0,0,0,0.47916118075194886,0.41916181306852385
2023-08-03,2023-08-07,2.2806551965311217e-05,2.5253252894601148e-05,2.26911639847752e-05,0.0047756205843127045,0.004879612240409318,0.0046080330659940515,1.556070058208507e-05,0.003944705385968016,-0.0010805262994702787,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,3.070514172515987e-05,0.005216708247488344,2.7214044939412906e-05,0,0,0,0.4963876625479579,0.4399496435113725
2023-08-07,2023-08-08,1.556070058208507e-05,1.8729947572892733e-05,2.243796689520288e-05,0.003944705385968016,0.004280356974276413,0.004578390096212367,1.7708134653105578e-05,0.004208103450855929,-0.0015738050868448414,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.633210542581374e-05,0.004744988262459883,2.251491361088206e-05,0,0,0,0.42569196974511037,0.36398220987910973
2023-08-08,2023-08-09,1.7708134653105578e-05,2.0230963822412266e-05,2.0996814883222894e-05,0.004208103450855929,0.004483133288859681,0.004450146063757236,1.4489180721350817e-05,0.003806465646942163,-0.005939510838727162,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.736485589155601e-05,0.004890865337713067,2.3920563751643154e-05,0,0,0,0.442387694333317,0.3867063319163277
2023-08-09,2023-08-10,1.4489180721350817e-05,1.8251953899656738e-05,2.1098558386298036e-05,0.003806465646942163,0.004256818594562449,0.0044640709721256895,2.1665049526186805e-05,0.00465457296926225,-0.0020869210393344743,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.5778107990706085e-05,0.004691348310290453,2.2008748968465088e-05,0,0,0,0.41673589670913025,0.3557994147641174
2023-08-10,2023-08-14,2.1665049526186805e-05,1.84459234896079e-05,2.1863798551616783e-05,0.00465457296926225,0.0042778936074682125,0.004575748250961197,1.5380192709429728e-05,0.003921758879562808,-0.003945686038483475,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.7815329784566846e-05,0.004929809083726972,2.4303017601996965e-05,0,0,0,0.44967017766435147,0.3928891847593105
2023-08-14,2023-08-15,1.5380192709429728e-05,1.6960651638431603e-05,2.1572368202271437e-05,0.003921758879562808,0.004107121266518234,0.004541821206715276,2.2153907593919737e-05,0.0047067937700646855,-0.0015847719152887324,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.556794610990057e-05,0.004663716491502117,2.1750251513108815e-05,0,0,0,0.4133383626510395,0.3516204746769022
2023-08-15,2023-08-16,2.2153907593919737e-05,1.8279293040798535e-05,1.993950720887359e-05,0.0047067937700646855,0.004259538943337567,0.004409365612210252,1.5461475204538534e-05,0.0039321082391687205,-0.005957425810413948,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.775348013412966e-05,0.004924840252686835,2.4254051514484527e-05,0,0,0,0.44867029941318654,0.39209758568636105
2023-08-16,2023-08-17,1.5461475204538534e-05,1.7829961151085128e-05,1.9988707198421313e-05,0.0039321082391687205,0.004204339901000125,0.00441573529870326,1.5758465365872886e-05,0.003969693359174344,-1.580186120759594e-05,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.5805413460433907e-05,0.004699027849037747,2.2080862726032315e-05,0,0,0,0.41717732435060767,0.356965225359514
2023-08-17,2023-08-21,1.5758465365872886e-05,1.808381807998954e-05,1.995327625404349e-05,0.003969693359174344,0.004236985443446561,0.004411326480158646,1.2453698189158478e-05,0.0035289797660454894,0.0017630053852589929,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.5976529505557934e-05,0.0047223170008714324,2.230027785671936e-05,0,0,0,0.41994363282180314,0.36051234996894554
2023-08-21,2023-08-22,1.2453698189158478e-05,1.6241547812583872e-05,1.9800055964677544e-05,0.0035289797660454894,0.0040118668028032095,0.004390916123558176,1.2108205608934189e-05,0.00347968469964366,0.0029069586755817163,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.4400447927706567e-05,0.004510806082329337,2.0347371512379342e-05,0,0,0,0.3944642698728453,0.32894113547597703
2023-08-22,2023-08-23,1.2108205608934189e-05,1.5587150392484766e-05,1.931322671554783e-05,0.00347968469964366,0.0039234519668193794,0.004331953335713746,1.3256190829978411e-05,0.003640905221229799,0.010066631903797665,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.4032209996091045e-05,0.004456829318985558,1.9863327578569274e-05,0,0,0,0.38851123543411004,0.3211159497456791
2023-08-23,2023-08-24,1.3256190829978411e-05,1.38076070396965e-05,1.9061984735517276e-05,0.003640905221229799,0.0037102742570524023,0.004300449245785234,1.2382858619760377e-05,0.003518928618167805,-0.0038545795009451342,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.3660059780661026e-05,0.004407356109750751,1.9424787878157276e-05,0,0,0,0.38249495395241095,0.31402639781426356
2023-08-24,2023-08-28,1.2382858619760377e-05,1.3191883722740867e-05,1.848555388888152e-05,0.003518928618167805,0.0036276383328522196,0.004232835565219626,7.609558268187929e-06,0.002758542779836472,0.006251615787444965,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.3159385292615192e-05,0.004336193961547142,1.8802578072157895e-05,0,0,0,0.37440091416444854,0.30396758505974136
2023-08-28,2023-08-29,7.609558268187929e-06,1.1562102303203878e-05,1.8045956514339313e-05,0.002758542779836472,0.003385408216984645,0.004169269046332986,8.446929265541463e-06,0.0029063601403717092,0.005882395169632605,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.1251308105263474e-05,0.004030876020612898,1.624796149355207e-05,0,0,0,0.34355442000172964,0.2626689594578494
2023-08-29,2023-08-30,8.446929265541463e-06,1.0760748518480475e-05,1.739754605542341e-05,0.0029063601403717092,0.003260884291849889,0.004084753298337801,7.26022934958627e-06,0.002694481276532882,0.004337818696979653,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.1132918254587212e-05,0.004011690046389143,1.609365702829772e-05,0,0,0,0.34164049751367814,0.26017443155389397
2023-08-30,2023-08-31,7.26022934958627e-06,9.79115326661089e-06,1.6885365244835216e-05,0.002694481276532882,0.0031038436072277336,0.004011573338046228,8.785289256008419e-06,0.00296399886234938,-0.0031974756767806944,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.0421548982574477e-05,0.0038853107470031836,1.5095639600778436e-05,0,0,0,0.33014030861034865,0.2440402106972454
2023-08-31,2023-09-04,8.785289256008419e-06,8.896972951816892e-06,1.6481993984116234e-05,0.00296399886234938,0.00296846233545165,0.0039552862104176405,5.438899736283413e-06,0.002332144878922279,-0.0010267817019782742,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.046861906028991e-05,0.003895307085766999,1.5173417292426591e-05,0,0,0,0.3309012562738459,0.24529758598966975
2023-09-04,2023-09-05,5.438899736283413e-06,7.508181175121499e-06,1.6008419543315175e-05,0.002332144878922279,0.002731105587602545,0.0038802858702793167,1.1046998545858893e-05,0.00332370253570606,-0.005430048436464016,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,1.9028251682537673e-05,0.0036249707299513536,1.314041279300405e-05,0,0,0,0.30761588595207645,0.21243148296201525
2023-09-05,2023-09-06,1.1046998545858893e-05,8.195669230655691e-06,1.4320681877643891e-05,0.00332370253570606,0.0028441375387764623,0.0037158640893281136,2.3112691350909967e-05,0.004807566052682996,-0.0033170337747591492,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.0664755563862107e-05,0.0039215518994578065,1.537856930014113e-05,0,0,0,0.33407205227342135,0.2486141290783798
2023-09-06,2023-09-07,2.3112691350909967e-05,1.1128821647729393e-05,1.490748360243489e-05,0.004807566052682996,0.0032243787212387193,0.0037891979154528136,1.639133904152129e-05,0.004048621869416962,0.002491420540582645,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.5011506438666348e-05,0.004475150005812883,2.0026967574527045e-05,0,0,0,0.4043428077623747,0.32376139837509466
2023-09-07,2023-09-11,1.639133904152129e-05,1.2955043586116398e-05,1.4544170361816386e-05,0.004048621869416962,0.003495206839815535,0.0037487698586795696,1.2559647638789988e-05,0.0035439593167515323,-0.0006599649476307179,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.3873338688760787e-05,0.004387499267433077,1.9250149821725786e-05,0,0,0,0.38594287872051813,0.31120315155147515
2023-09-11,2023-09-12,1.2559647638789988e-05,1.370991526267271e-05,1.4174372455559975e-05,0.0035439593167515323,0.0036111989306959664,0.003703077195589483,1.0848923541462003e-05,0.0032937704142004197,-0.007325067301488867,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.3107130123277016e-05,0.004301023566071833,1.8498803715905265e-05,0,0,0,0.37355614290118583,0.29905668629262394
2023-09-12,2023-09-13,1.0848923541462003e-05,1.4791920023708428e-05,1.3630843890839554e-05,0.0032937704142004197,0.0038035240377515935,0.0036357203696752885,1.5446952592605048e-05,0.003930261135421545,3.144947224677531e-05,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.301623813891287e-05,0.00431191449743033,1.8592606633149852e-05,0,0,0,0.37208675839006033,0.3005731297354844
2023-09-13,2023-09-14,1.5446952592605048e-05,1.5671910833057658e-05,1.3625673527681374e-05,0.003930261135421545,0.003924835757694691,0.003635063812832267,2.009522056191288e-05,0.004482769296083937,0.0030898668253296823,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.4568866353286395e-05,0.004529690504434698,2.051809606596587e-05,0,0,0,0.3971869678936486,0.3317011149886239
2023-09-14,2023-09-18,2.009522056191288e-05,1.5068416675258242e-05,1.373417743262716e-05,0.004482769296083937,0.003859876406374879,0.0036475486239789944,7.4935624269114595e-06,0.0027374372005420436,0.00862285570580714,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.5591360509591705e-05,0.004647984359564452,2.1603758606755768e-05,0,0,0,0.41371688619724817,0.3492522305562486
2023-09-18,2023-09-19,7.4935624269114595e-06,1.3288861352336276e-05,1.3416194782879921e-05,0.0027374372005420436,0.0035976394725998955,0.003598956421869899,6.942354239158756e-06,0.0026348347650580967,-0.000849112628034376,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.1548549995057734e-05,0.004077118079459088,1.662289183385216e-05,0,0,0,0.3483597131414584,0.2687301851934523
2023-09-19,2023-09-20,6.942354239158756e-06,1.2165402672410028e-05,1.274698136074228e-05,0.0026348347650580967,0.003415814562261208,0.0035071501398606197,2.0673093930942272e-05,0.00454676741553186,-0.0011609226491724317,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.093882172958485e-05,0.00396772889896645,1.574287261569352e-05,0,0,0,0.33850268036184733,0.2545035554449529
2023-09-20,2023-09-21,2.0673093930942272e-05,1.413023675030608e-05,1.2987567779901938e-05,0.00454676741553186,0.0036664139625274964,0.003535559618768304,1.6702304244233103e-05,0.004086845267958294,-0.002336291967233434,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.5346289941890695e-05,0.004576034468394382,2.0940091455933453e-05,0,0,0,0.40975500882344257,0.33852320710293515
2023-09-21,2023-09-25,1.6702304244233103e-05,1.4381307080631694e-05,1.2739767627643456e-05,0.004086845267958294,0.0036977307890348463,0.003507380141399832,1.420681499224625e-05,0.0037691928833964244,-0.005326325761602441,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.4364052648731636e-05,0.004466824061139077,1.9952517193170996e-05,0,0,0,0.3938758939057237,0.32255781328475613
2023-09-25,2023-09-26,1.420681499224625e-05,1.3203625966698369e-05,1.268273761799381e-05,0.0037691928833964244,0.0035550155064973435,0.003499974897955637,1.8121521877479198e-05,0.004256938087108996,-0.007200584769245805,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.3257209928268997e-05,0.004323072777457138,1.868895823919097e-05,0,0,0,0.3759823737996604,0.3021307759738113
2023-09-26,2023-09-27,1.8121521877479198e-05,1.5329217856811914e-05,1.2790149277612274e-05,0.004256938087108996,0.0038589156838107347,0.003513031476498121,1.9837084394734992e-05,0.004453884191886335,-0.01334709189867989,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.509809661479693e-05,0.00457955756079291,2.097234745261551e-05,0,0,0,0.40574264807295873,0.3390446663080246
2023-09-27,2023-09-28,1.9837084394734992e-05,1.7908163887927164e-05,1.3125757741502118e-05,0.004453884191886335,0.0042227255691763815,0.0035550725867636137,2.9437290814515555e-05,0.0054256143260017625,-0.006056447295444001,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.653651888890553e-05,0.004786934665645693,2.291474349316044e-05,0,0,0,0.4289965733208146,0.370445968374592
2023-09-28,2023-10-02,2.9437290814515555e-05,1.966100326464182e-05,1.3913443432664904e-05,0.0054256143260017625,0.004398494951270362,0.003643523933416254,4.298781101985201e-05,0.006556509057406389,-0.023258420842820374,2023,528,4.726871731801677e-05,6.185718147697382e-05,-0.01691557255196796,2.9800910504691885e-05,0.005121323376933032,2.6227953131120756e-05,0,0,0,0.4817696149926456,0.4240082154548869
