origin_date,target_date,actual_return,actual_up,freq_p_up,lag1_return,log_rv,rsk,AR1_LOGIT_p_up,AR1_LOGIT_pred_up,AR1_LOGIT_beta,RV_LOGIT_p_up,RV_LOGIT_pred_up,RV_LOGIT_beta,RSK_LOGIT_p_up,RSK_LOGIT_pred_up,RSK_LOGIT_beta,RM_LOGIT_p_up,RM_LOGIT_pred_up,RM_LOGIT_beta,AR1_RM_LOGIT_p_up,AR1_RM_LOGIT_pred_up,AR1_RM_LOGIT_beta
2023-01-18,2023-01-19,0.0073089230224548715,1,0.5286738351254481,0.005365587038309033,-9.5350107168133,-0.08446567536079322,0.5435582440106779,1,"[0.11516678154989286,0.12236103664960445]",0.5267969537012923,1,"[0.11496942042813736,0.0678628705060082]",0.5289170115372359,1,"[0.11542464677475765,0.15292351018368427]",0.5264310503508781,1,"[0.1160514345476823,0.0940250347985913,0.16847308212457318]",0.5361448492771673,1,"[0.11640959121609226,0.0813304855554237,0.10127967251873442,0.13469681330298186]"
2023-01-19,2023-01-23,0.004641378397072225,1,0.5295169946332737,0.0073089230224548715,-9.77574588361889,0.6334408593605091,0.5502410350354776,1,"[0.11857112307084461,0.12392202285998115]",0.5205898008651751,1,"[0.11835539053736724,0.06743193039472942]",0.5528781694289597,1,"[0.1188269707938056,0.1528224035867425]",0.5430236782933787,1,"[0.11945645147958163,0.0935789005365681,0.16831147216137826]",0.5507284291456304,1,"[0.11983162716151258,0.08328478618128274,0.1010245556914219,0.13374426423181432]"
2023-01-23,2023-01-24,-0.0021806042106341655,0,0.5303571428571429,0.004641378397072225,-9.623238417032294,-0.15887516494183654,0.5434956353683317,1,"[0.1219679283780048,0.12608655648844086]",0.526043684603386,1,"[0.12172312668248066,0.0655619287623963]",0.5281348408066212,1,"[0.12223381270008242,0.15484165588043156]",0.5219417886262547,1,"[0.12286341388334823,0.09209156190350065,0.1701652605279591]",0.5308682203927979,1,"[0.1232543173577547,0.0847613549534339,0.09969908278060782,0.134947541142703]"
2023-01-24,2023-01-25,0.009377306947981145,1,0.5294117647058824,-0.0021806042106341655,-9.624193769340406,1.6627562752096428,0.5222769951963326,1,"[0.11814838519022147,0.12431896343178994]",0.5250118321019513,1,"[0.11792831734004468,0.06649826105688085]",0.5862998263627496,1,"[0.11841746179721636,0.15492074809143827]",0.5859905165749864,1,"[0.11905007549758323,0.09305202871643663,0.17039213595948946]",0.5684318910490447,1,"[0.11942199880658293,0.08268115531205807,0.10048159576937389,0.13603547049158926]"
2023-01-25,2023-01-26,-0.01296148137059172,0,0.5302491103202847,0.009377306947981145,-9.716475230444278,0.29915021979316053,0.5568860078070964,1,"[0.12151783492166589,0.12342011996544643]",0.5232792373530857,1,"[0.12128894895070336,0.06554554440220589]",0.543311519414113,1,"[0.12183698256073325,0.1597717263450011]",0.5348248819580873,1,"[0.12249411638241904,0.0929675641785926,0.17533333466312817]",0.548576960158659,1,"[0.12285445781675264,0.07929350571239038,0.10008973567210473,0.14247125170722427]"
2023-01-26,2023-01-30,-0.000780867764256711,0,0.5293072824156305,-0.01296148137059172,-9.174916609947742,-0.871649395594188,0.4916483660798807,0,"[0.11770436415147456,0.11985974165629701]",0.5380181529215463,1,"[0.11751130935879274,0.06708999142178178]",0.502970656927374,1,"[0.11802077292798117,0.1582741149598645]",0.5127393101249088,1,"[0.11867857571736777,0.0943406303996622,0.17405898120508148]",0.49507824833696923,0,"[0.11900942597269885,0.07584942041302152,0.10117289521961423,0.14260734750649384]"
2023-01-30,2023-01-31,0.0029329146440185048,1,0.5283687943262412,-0.000780867764256711,-10.10843191663916,-0.11506726991334537,0.5253872428356089,1,"[0.11394744639058103,0.12440121148534214]",0.5102884928381737,1,"[0.11373144331486831,0.06502870070140879]",0.5274666347931543,1,"[0.1142510884902285,0.16072213581071065]",0.5016873757296693,1,"[0.11489414420869211,0.09270364094200191,0.17629260571626895]",0.49799269651180017,0,"[0.11525000741095755,0.07998310237847807,0.0999643506652545,0.14306380861435372]"
2023-01-31,2023-02-01,0.014209306984155234,1,0.5292035398230088,0.0029329146440185048,-9.462166360955985,0.7380097591196253,0.5371545232346849,1,"[0.11730810427058068,0.12396863836092425]",0.5295054701030466,1,"[0.11706843362853851,0.061158386138926164]",0.5572127392398776,1,"[0.11762028264580521,0.16051248538914703]",0.5603145420797646,1,"[0.11822847746152418,0.08863130632510395,0.17537445308613453]",0.5597343508504756,1,"[0.11857754800714201,0.07908222437792249,0.09577338143709757,0.14251105312802384]"
2023-02-01,2023-02-02,-0.019258802924405388,0,0.5300353356890459,0.014209306984155234,-9.123107248724631,2.5287933549040975,0.5711319167201518,1,"[0.12066351119547881,0.12473827243629823]",0.5393817455539266,1,"[0.12041052688120646,0.061178287896432634]",0.6184232813624265,1,"[0.12099752689781325,0.16280791179259052]",0.6390493813020078,1,"[0.12162514026573187,0.08903611255832966,0.1777713110934966]",0.6474677387101477,1,"[0.12198110175812725,0.07892047602113533,0.0961718160438057,0.14495386992698675]"
2023-02-02,2023-02-06,-0.022675322755413403,0,0.5291005291005291,-0.019258802924405388,-9.234461924391427,-1.6235225641215238,0.4737102987664127,0,"[0.116869263744022,0.11932274605400585]",0.535216488187574,1,"[0.11664493082751992,0.0587805450833891]",0.47913540850276765,0,"[0.11714909405300153,0.1530326245619497]",0.4835272430103475,0,"[0.11768473604566375,0.08430816465877805,0.16677476375319422]",0.4593609525227369,0,"[0.11799765282469712,0.07625577235477661,0.09109177079050577,0.1348817388689466]"
2023-02-06,2023-02-07,0.0021118104842088093,1,0.528169014084507,-0.022675322755413403,-9.66128072206976,0.05621992271720391,0.45978865600581786,0,"[0.11315019801032342,0.1259061363744613]",0.5234445551736425,1,"[0.11289717146791196,0.05714273954208541]",0.5328816071281713,1,"[0.11342610526195805,0.15780396298808977]",0.5264757748735374,1,"[0.1139658147692387,0.08351744350510329,0.1715123622302285]",0.48055024687890613,0,"[0.11431081869636837,0.08158730443933111,0.09080775579493851,0.1371732113294125]"
2023-02-07,2023-02-08,0.0012830726707274219,1,0.5289982425307557,0.0021118104842088093,-9.336434974495736,-0.12336416843271321,0.5343626170225709,1,"[0.1164506243842408,0.11790090115836653]",0.5323338245481284,1,"[0.11622331893200144,0.0559852397222604]",0.5277201479284969,1,"[0.1167758709359267,0.15809972397005873]",0.5326033856812256,1,"[0.11731216076969864,0.08239547947224264,0.1716418846571537]",0.5365207407237158,1,"[0.11759957937521778,0.0715523501096776,0.08864552365912295,0.1416394051522562]"
2023-02-08,2023-02-09,-0.01363309601641355,0,0.5298245614035088,0.0012830726707274219,-9.38261261177163,-0.13433511465695824,0.5328944024098029,1,"[0.1197812357440451,0.11841886680819239]",0.5320557966052695,1,"[0.11954553815123851,0.05673690149847484]",0.528188152236503,1,"[0.12011063443696957,0.15785974951191079]",0.5314008351025296,1,"[0.12065882551080605,0.08315149253639635,0.1715418193518654]",0.5338911332326504,1,"[0.12095522491423039,0.07240213047478622,0.08947752002633591,0.14119405635772192]"
2023-02-09,2023-02-13,0.002246580080462435,1,0.5288966725043783,-0.01363309601641355,-9.313357635927229,-1.0436937502076566,0.4902710562833925,0,"[0.11604130454022384,0.11791063392031194]",0.5328011839260516,1,"[0.11581572152735871,0.05608783271414885]",0.49677761955302435,0,"[0.11636399760175144,0.15787169429454304]",0.4998631331325176,0,"[0.11689954345686024,0.08246710949579365,0.1714263631116199]",0.4829766000509649,0,"[0.11718682257053299,0.07167905817757073,0.08871957324895206,0.14137155105317717]"
2023-02-13,2023-02-14,-0.005601535351217553,0,0.5297202797202797,0.002246580080462435,-10.004540543568053,0.02538584825549853,0.5352872530196491,1,"[0.1193354942953082,0.11322459516408438]",0.5163968296957903,1,"[0.11912747581586211,0.056969720872394346]",0.5334036500089132,1,"[0.11966627321322919,0.15478724773420208]",0.5144154624530671,1,"[0.12020063465843517,0.0829448853016926,0.168429661040478]",0.515734387679915,1,"[0.12046280809632508,0.06744625920618141,0.0888273372226128,0.14009526166649242]"
2023-02-14,2023-02-15,-0.00459415170952675,0,0.5287958115183246,-0.005601535351217553,-8.80139741606015,-0.5595659779046736,0.5134401919199005,1,"[0.11560891521133612,0.11236831633933853]",0.5465369419334667,1,"[0.11542721716887303,0.06036135284472097]",0.5133050779200218,1,"[0.11593007790220476,0.1542605270245239]",0.5374232718991434,1,"[0.11648965365156655,0.08635995757356146,0.16846440081372477]",0.5328804206305584,1,"[0.11674854871854029,0.06703802838065732,0.09222497716097378,0.14030355186797286]"
2023-02-15,2023-02-16,-0.006862681879679447,0,0.5278745644599303,-0.00459415170952675,-9.492161888341503,-0.32630372792340384,0.5150007569637621,1,"[0.11190959276273922,0.11429219078542105]",0.5273734220027653,1,"[0.11170992258691428,0.0558406560308629]",0.5199741982807099,1,"[0.11222288519516642,0.1556670778210973]",0.5186304405156971,1,"[0.11273926024181018,0.08201395609580463,0.16919421801156773]",0.5123863614689194,1,"[0.11299967358556541,0.06824914542383707,0.08801725923410696,0.1405020458888221]"
2023-02-16,2023-02-20,0.006748464824122836,1,0.5269565217391304,-0.006862681879679447,-9.41925007838642,-0.10004392413742669,0.5076746171478862,1,"[0.10822160526653987,0.11585754042114073]",0.5282446189459705,1,"[0.10802410634870689,0.05591845393567349]",0.5265443547609431,1,"[0.10852296704960837,0.15630855850514605]",0.5284830239129672,1,"[0.10903757772516873,0.08218205683785622,0.16985714366697732]",0.5171362287893181,1,"[0.10930466759980473,0.06984004927527475,0.08832373004251501,0.14048536759901015]"
2023-02-20,2023-02-21,-0.0014091916997209413,0,0.5277777777777778,0.006748464824122836,-10.596065812177399,-0.04971604123251379,0.5455084329497834,1,"[0.11151691471815364,0.11348250403229651]",0.499960806013227,0,"[0.11132250928280743,0.056181523696001684]",0.529041794420759,1,"[0.11183601768312891,0.15614789277532842]",0.48840642784934857,0,"[0.11235803764805896,0.08244419042986764,0.16975348065955986]",0.4958335376117323,0,"[0.11261363625684849,0.06706850927295453,0.08834443693750385,0.1415560120233424]"
2023-02-21,2023-02-22,-0.003627388748837674,0,0.5268630849220104,-0.0014091916997209413,-9.767976853732817,-1.5044573603783327,0.52275246832075,1,"[0.1078244033822282,0.11099152319575498]",0.5187007423394433,1,"[0.10767616584686178,0.06321867927626021]",0.47976159067226964,0,"[0.10814268357552508,0.15587276758873952]",0.46384736434799595,0,"[0.10872498330942834,0.08958838309118883,0.1706342366542863]",0.46896823706801577,0,"[0.1089729768245625,0.06514695776462208,0.09545064324683533,0.14326874129119624]"
2023-02-22,2023-02-23,-0.0023799145483090985,0,0.5259515570934256,-0.003627388748837674,-9.819339850489948,-0.0838522810040512,0.5159495473267626,1,"[0.1041588214236162,0.11143900525197835]",0.5160931683972452,1,"[0.10402350049747365,0.06504385289518928]",0.5261604216783344,1,"[0.10449604062998495,0.1602033515220333]",0.5123400874992817,1,"[0.10511069074533953,0.09192190119744956,0.17526625646497915]",0.505738670317134,1,"[0.10535612263500632,0.06382022995263195,0.0976959657711458,0.14844085964674536]"
2023-02-23,2023-02-27,-0.006076641637363079,0,0.5250431778929189,-0.0023799145483090985,-9.782945255340609,0.6211686657037329,0.5182818004252381,1,"[0.1005095878449195,0.11265677280123372]",0.5159462752946982,1,"[0.10038526390157522,0.06718377732201447]",0.5492001073273223,1,"[0.10082935141715567,0.16003248892664734]",0.5389568769773364,1,"[0.10145782768544162,0.09408543195438526,0.17544013075352705]",0.5301166471285407,1,"[0.10171192885843337,0.06559115017458411,0.09999975482085166,0.14787333148529858]"
2023-02-27,2023-02-28,0.008544007827084865,1,0.5241379310344828,-0.006076641637363079,-10.38044922538682,0.11567684662758988,0.5073420353357138,1,"[0.09687144667160853,0.11343673257431179]",0.49661644452200815,0,"[0.09675909151066582,0.06908168613577777]",0.5309818352606243,1,"[0.09716004069806838,0.15747912598382952]",0.4936477761388631,0,"[0.09778558871033541,0.09570756594105889,0.17316131096257265]",0.4799462619828106,0,"[0.09804872704111059,0.0680164689660509,0.1018196581163778,0.1446268077650933]"
2023-02-28,2023-03-01,0.002384969796692948,1,0.5249569707401033,0.008544007827084865,-9.849482169818732,0.8861435824049069,0.5471807379602041,1,"[0.10015803124768904,0.11132836798526949]",0.5145452309644437,1,"[0.10002521789988374,0.06362100622230214]",0.5576290001803215,1,"[0.10046654601916225,0.157958496115211]",0.5461458857165675,1,"[0.10104914697168098,0.09017774226187635,0.17274522705058215]",0.5524947623589538,1,"[0.10129052913319887,0.06435811636505007,0.09580499281467082,0.14572684658671278]"
2023-03-01,2023-03-02,0.0022052918752684552,1,0.5257731958762887,0.002384969796692948,-9.694273272508521,-0.3961428125623129,0.5318435381443148,1,"[0.10345140156095758,0.11384754876170644]",0.5199280151600488,1,"[0.1032933694111362,0.06139278986401119]",0.5151598192762517,1,"[0.10377689482167304,0.16063021689261686]",0.5058475747011552,1,"[0.10436049301930028,0.08848288395607906,0.17524904701962005]",0.5107004614283883,1,"[0.10461448307984056,0.06588574245567348,0.09427153733842167,0.14754030431717136]"
2023-03-02,2023-03-06,0.004791205859952062,1,0.5265866209262435,0.0022052918752684552,-9.986418984448461,0.13731845246791557,0.5321969566502414,1,"[0.10672697376058865,0.11446216010005004]",0.5131502134957012,1,"[0.10655415047899591,0.060087773655896765]",0.5342324866197249,1,"[0.10705261414247215,0.15957313500414377]",0.5155896272994376,1,"[0.10762394701424115,0.0869344122383906,0.1739144594683463]",0.516257218908086,1,"[0.10788492549523884,0.06707438080778197,0.0928442594028829,0.14573111597460167]"
2023-03-06,2023-03-07,-0.019502927817174505,0,0.5273972602739726,0.004791205859952062,-10.597692266716773,-0.04341056343746611,0.540101728121847,1,"[0.109991872498582,0.11501806273333429]",0.49929162059263227,0,"[0.10979787297625132,0.05707581210145058]",0.5288921655336957,1,"[0.11032812772144812,0.16010886191900855]",0.48776143919476833,0,"[0.11087982994597191,0.08395741107364829,0.17398394545746457]",0.49207906114778094,0,"[0.11114258285444921,0.06718486093208532,0.08988061315383321,0.145750464827007]"
2023-03-07,2023-03-08,0.0014947673855290706,1,0.5264957264957265,-0.019502927817174505,-9.771103380432086,-2.3984027752009913,0.47329364204960794,0,"[0.10635558784717998,0.11325834599964905]",0.5183496338843507,1,"[0.10620416418824431,0.06397120648250187]",0.44750573995574877,0,"[0.10668698767873686,0.1598145232985859]",0.4288472256645522,0,"[0.1072993122172645,0.0909581069326487,0.17482555419818552]",0.41129076346918686,0,"[0.10755873074110028,0.06607352805484817,0.09687402587064287,0.14707461162464514]"
2023-03-08,2023-03-09,0.008479139776637865,1,0.5273037542662116,0.0014947673855290706,-10.201979687188071,0.8424122753663985,0.5307805238798655,1,"[0.10957880380885987,0.10663717485924516]",0.5076036849967341,1,"[0.10944200560514067,0.06224624055073567]",0.557472870461902,1,"[0.10989383840756362,0.15229054391057598]",0.5328504616900885,1,"[0.11044465328756606,0.08751652274971136,0.16642930496923222]",0.5280805991211074,1,"[0.11065909903049126,0.0607124392546056,0.09281388970560822,0.14070829068934337]"
2023-03-09,2023-03-13,0.03922390266985912,1,0.5281090289608177,0.008479139776637865,-10.010476794544767,1.1656933908762173,0.549322806227924,1,"[0.11282033489068204,0.10698039367134869]",0.5146733810889647,1,"[0.11265945041382174,0.058003315438678996]",0.5692623797347094,1,"[0.11316049805182045,0.1548118873091343]",0.5538065737930468,1,"[0.11369238901941292,0.08382583535333937,0.16850578592188517]",0.5576915046841558,1,"[0.11390278549482898,0.05938958319739075,0.08897039731743278,0.14333240353528867]"
2023-03-13,2023-03-14,-6.831845601004185e-05,0,0.5289115646258503,0.03922390266985912,-8.730882379051716,-0.011558425595558076,0.6282186995338579,1,"[0.11606125539081337,0.10944568375013401]",0.5469644250117255,1,"[0.11587119687941914,0.05491659234306857]",0.5314727383579526,1,"[0.1164246905001741,0.15819231600403583]",0.5584885042110691,1,"[0.11695184529231951,0.0814756575147904,0.17166126385191305]",0.6144403380167286,1,"[0.11717146642144746,0.06038271148147721,0.08673048457514222,0.14601047191130073]"
2023-03-14,2023-03-15,0.005429492825571413,1,0.5280135823429541,-6.831845601004185e-05,-9.291849361059489,-0.31404426133209556,0.5273990320409627,1,"[0.11238920155935114,0.09459712810407883]",0.5321715654268487,1,"[0.11224830017657016,0.050003941460677596]",0.5203685268201134,1,"[0.11279626323980772,0.15779490201247237]",0.526185494834502,1,"[0.11326715676913512,0.07623463018391068,0.1703293930522678]",0.5270488629432897,1,"[0.11339009817105476,0.041311785219147905,0.07938947420229182,0.15285432944422547]"
2023-03-15,2023-03-16,0.007555227453053557,1,0.5288135593220339,0.005429492825571413,-8.42976847706258,0.003591957611495854,0.5404251446370113,1,"[0.11560588174682151,0.09443877315815649]",0.552250661507226,1,"[0.11546397190740089,0.05103770388497026]",0.531874681809312,1,"[0.116019982833263,0.15700521143188084]",0.5675239891342096,1,"[0.11650143472765147,0.07720749030450903,0.1697162176891003]",0.5736892227915189,1,"[0.11662658269881203,0.041618458417358,0.08038670438553078,0.1521193313402366]"
2023-03-16,2023-03-20,0.02872053736408438,1,0.5296108291032149,0.007555227453053557,-9.078368086284687,-0.420572474520713,0.5461853219150556,1,"[0.11881966541387787,0.09594586468984356]",0.539564460535179,1,"[0.11868687515795615,0.05677817271690636]",0.5184194500099963,1,"[0.11923991921403986,0.1571499632417244]",0.5321218393178911,1,"[0.11977901240190152,0.08305426276336463,0.17079954608129294]",0.5416019547232142,1,"[0.11991643866317352,0.043781431335643814,0.08633479267055034,0.15228480123158833]"
2023-03-20,2023-03-21,-0.022540888887635533,0,0.5304054054054054,0.02872053736408438,-8.469589578456507,-0.2715927894276777,0.5954355395839277,1,"[0.12202670436227803,0.0980757782603656]",0.5563344192235574,1,"[0.12188799751467895,0.05897013116666777]",0.5242883964654693,1,"[0.12244016922281248,0.1560509189811357]",0.5612872980962007,1,"[0.12300109367553679,0.08520720559879554,0.17008917947643207]",0.5946125149201127,1,"[0.12315462752859477,0.0471438367997189,0.08870310710666818,0.15018993380046977]"
2023-03-21,2023-03-23,0.027026890360552586,1,0.5295109612141653,-0.022540888887635533,-9.037219043999494,-1.083293468225614,0.4824467211594216,0,"[0.11838255965070031,0.08764494587469183]",0.5395647839734389,1,"[0.11826943866721185,0.05238155953674839]",0.496105897211318,0,"[0.11883215431556877,0.15650180037453643]",0.5085568647922436,1,"[0.11932269096972774,0.07845555339637612,0.16939720508460923]",0.4941926720772807,0,"[0.1194121312764776,0.03305932103056426,0.08058271861867422,0.15547084765432312]"
2023-03-23,2023-03-27,-0.016743483624910006,0,0.5303030303030303,0.027026890360552586,-9.145856554852205,-0.1940388435761073,0.5801963704693512,1,"[0.12153696554420688,0.08036106342781038]",0.5382099705923113,1,"[0.12146002987702191,0.054778676902970516]",0.5268958635017406,1,"[0.1220067292802854,0.15339395746703782]",0.538316628873096,1,"[0.12251110380287526,0.08061441170661149,0.16671335720703973]",0.5549197417823266,1,"[0.12257508226738474,0.02582855142201225,0.08231210520893734,0.15581079911299994]"
2023-03-27,2023-03-28,0.0034332385033625634,1,0.5294117647058824,-0.016743483624910006,-9.451881158213162,-0.6064523835433855,0.5012380030936833,1,"[0.11791786042414133,0.07084544526993165]",0.5299703442206941,1,"[0.11787178523874452,0.05262691790476576]",0.5123982716059411,1,"[0.11841018743879138,0.15358843540226297]",0.5118711100344423,1,"[0.1188892508704458,0.07841266774050006,0.16652957329440754]",0.5069695865966592,1,"[0.11891798252241403,0.01399476246057104,0.07928329223327364,0.16064195539304796]"
2023-03-28,2023-03-29,-0.0035200066640662525,0,0.5302013422818792,0.0034332385033625634,-9.850437200455135,0.14782743544671856,0.5350413073307051,1,"[0.1210724198084804,0.06557537406025454]",0.5215649655260003,1,"[0.12104389310216467,0.05272417228475372]",0.5379838522261496,1,"[0.1215854447581445,0.15195371884415354]",0.525916479878237,1,"[0.1220626771824623,0.07825910686919159,0.16486562338346422]",0.526268946680261,1,"[0.12207812034365412,0.008268525878592586,0.07876943215669546,0.16138437697351227]"
2023-03-29,2023-03-30,0.01095211959999184,1,0.5293132328308208,-0.0035200066640662525,-9.705907740895267,-0.43862522186596586,0.5236291495243979,1,"[0.11749971925579816,0.06444789453781619]",0.5237961497263248,1,"[0.11748459209015144,0.05500504118472165]",0.5180243868353986,1,"[0.11799318994126567,0.1510297445584108]",0.5090142985901626,1,"[0.11848248635417713,0.08048282024020087,0.1643108188370543]",0.5085432385123564,1,"[0.11849620892199506,0.00751377215103774,0.0809477698079461,0.16114740130230537]"
2023-03-30,2023-04-03,-0.0014951410281539407,0,0.5301003344481605,0.01095211959999184,-9.861151441217528,0.48152543893496297,0.5458296196737521,1,"[0.12065856229523995,0.06326977681373756]",0.5210684864567121,1,"[0.12064163817279702,0.05368134959825261]",0.5484933571333327,1,"[0.12116172605171113,0.1499018618940467]",0.5369447110272929,1,"[0.1216383822005246,0.07889859888688383,0.16289723061810263]",0.5381574960680341,1,"[0.12164991528868298,0.006484348217348475,0.07929812691155426,0.1601669814952116]"
2023-04-03,2023-04-04,0.022438261652914574,1,0.5292153589315526,-0.0014951410281539407,-9.411028006152224,1.2514582989269802,0.5267523784963598,1,"[0.11709087426937109,0.05959370849614927]",0.5308547011566589,1,"[0.11709526911199886,0.05601554623783233]",0.571540517551347,1,"[0.11757435345214405,0.147874934539495]",0.5777186805520661,1,"[0.11805823850814329,0.08104828770091417,0.1612398099705265]",0.5772264197956062,1,"[0.11806334678883448,0.0031299570918488905,0.08124282400810932,0.15992116593144215]"
2023-04-04,2023-04-05,-0.005804856931160843,0,0.53,0.022438261652914574,-9.138885082936056,3.4154751637820784,0.5603566055514089,1,"[0.12024146057106783,0.05902329973163444]",0.538360693070939,1,"[0.12024860194276417,0.05634619302565217]",0.64053479072596,1,"[0.12076724762766294,0.15143026835860202]",0.6609868409960877,1,"[0.12127561031483715,0.08191862231016672,0.16495276964142708]",0.6611521110159624,1,"[0.12127703871296323,0.0008759413248901518,0.08197332344181878,0.16458412377932613]"
2023-04-05,2023-04-10,-0.006879482296032201,0,0.5291181364392679,-0.005804856931160843,-9.321046418613577,-0.09692372985218224,0.5217941211259801,1,"[0.11667671248442553,0.051419148739181714]",0.5328245702433911,1,"[0.11669789520621408,0.05415628464289784]",0.5286769144185995,1,"[0.11712458130587948,0.13891067271636257]",0.5339586939454548,1,"[0.11754354272918399,0.07687187171059855,0.1511173008926277]",0.5344583226011167,1,"[0.11753880246332397,-0.0036650031512609404,0.07665079983756994,0.15267698366170956]"
2023-04-10,2023-04-11,0.009778682042900317,1,0.5282392026578073,-0.006879482296032201,-9.718802162369665,-0.9060319295390785,0.5193057738776491,1,"[0.11315231034404769,0.053377413329287755]",0.522591183045007,1,"[0.11316441354108098,0.05312826036784437]",0.5037475869624766,1,"[0.11358015743604931,0.13883024072117672]",0.49360649034139387,0,"[0.11398501523327226,0.07578615679626466,0.15084970765829983]",0.49372861376658744,0,"[0.11398332033478735,-0.0012371657057373088,0.07571107596316776,0.15137598485279585]"
2023-04-11,2023-04-12,0.00014376884967890223,1,0.5290215588723052,0.009778682042900317,-10.159267239993595,0.4149975901691743,0.5403161449719098,1,"[0.116288322214952,0.051206050200357414]",0.5134966244786937,1,"[0.11630155591850741,0.05173829100690604]",0.5435127641569778,1,"[0.11671756496042737,0.13634016731330392]",0.5227003103198696,1,"[0.1171043005427868,0.07387077352440369,0.1479927197744198]",0.5222437420525602,1,"[0.11710062430267242,-0.002888254951405872,0.07369694415891095,0.14922230161027414]"
2023-04-12,2023-04-13,0.013518755563448559,1,0.5298013245033113,0.00014376884967890223,-8.792175349573137,5.377330043772381,0.5295972121997433,1,"[0.11942792638090899,0.053914634072295325]",0.5441922994208044,1,"[0.1194205988049266,0.04786595757047135]",0.6822722748044671,1,"[0.11987040085994963,0.13761672691683613]",0.7112588996856039,1,"[0.12023667582112736,0.07020107602715053,0.1487477875511225]",0.7114156342990083,1,"[0.12023613755213515,-0.00039450166965674017,0.07017678278302421,0.1489157807861329]"
2023-04-13,2023-04-18,-0.02051202952328104,0,0.5305785123966942,0.013518755563448559,-9.611872945163933,0.859492796866953,0.5471100150066593,1,"[0.12255004464797359,0.05382702258724088]",0.5275322622214297,1,"[0.12255504373636146,0.051555870157050716]",0.5599272771123857,1,"[0.12314119423134645,0.1502215898450228]",0.557818628486562,1,"[0.12359791904070673,0.07401486899952382,0.16128357310446592]",0.5567602968731628,1,"[0.1235931438094318,-0.00482236042737578,0.07369309946890934,0.16331448072570454]"
2023-04-18,2023-04-19,-0.0053248898846609,0,0.5297029702970297,-0.02051202952328104,-9.622699874771312,3.242818584427111,0.5056890051639704,1,"[0.11902011100500925,0.049360472287528094]",0.5263630700128696,1,"[0.1190405412976391,0.052341260908666545]",0.6296089854458999,1,"[0.11957965845230896,0.1470673176986308]",0.6324647723388034,1,"[0.12002389403894832,0.07437773614819013,0.1581579953860373]",0.6389313188195466,1,"[0.12001667389478478,-0.008877374358969917,0.07378671611810786,0.16190324465357755]"
2023-04-19,2023-04-20,0.004690785041705689,1,0.528830313014827,-0.0053248898846609,-9.456339217624475,-0.8533747427481231,0.5215132167801717,1,"[0.11553354312705458,0.05598201074591577]",0.5293301804638615,1,"[0.11553848260345632,0.053189280638488594]",0.5064658507670201,1,"[0.11597424504801537,0.13569351759655376]",0.5054253272993746,1,"[0.11636723399255723,0.07357738809429254,0.14654726693783326]",0.5049794636900544,1,"[0.11637454596657157,0.007072050965915561,0.07405758804108777,0.14367220721078677]"
2023-04-20,2023-04-24,-0.0046556299777376995,0,0.5296052631578947,0.004690785041705689,-9.398565759387076,2.967882143562867,0.5351651625001399,1,"[0.1186414475704415,0.05429298781165363]",0.5314595761043757,1,"[0.11865137983592602,0.05326905538823677]",0.6126983764012794,1,"[0.11908119982789005,0.13339348687048458]",0.6216804546766093,1,"[0.11946950913502735,0.0733282849390587,0.14419864092497878]",0.6208031749419906,1,"[0.11947546497550303,0.0060621344302022595,0.07373923736017263,0.14173353344119416]"
2023-04-24,2023-04-25,0.0006169844123671893,1,0.5287356321839081,-0.0046556299777376995,-9.785780492923195,-0.08264166786567244,0.5226511162765862,1,"[0.11514430108633511,0.05279667786293912]",0.5215723510941387,1,"[0.11515663638147287,0.05272834425226682]",0.5282260670687681,1,"[0.11550500472981752,0.12330170731433299]",0.5185707686583495,1,"[0.11584109331488761,0.07107049760593122,0.13356535794140853]",0.5174558361606781,1,"[0.11584966501808486,0.009078806144707293,0.07169068043609245,0.12988955292858007]"
2023-04-25,2023-04-26,0.0028692743431693044,1,0.5295081967213114,0.0006169844123671893,-9.484348199524893,0.4394938590435838,0.5299058603194988,1,"[0.11824311354099813,0.05131186205175792]",0.529366393399023,1,"[0.11825353181479807,0.05098249854587983]",0.5423847018100353,1,"[0.11861624666674359,0.12315867297296791]",0.5432803630801323,1,"[0.11894307232434366,0.06926199373264968,0.13316126125504713]",0.5430328812297787,1,"[0.11894943755531028,0.007171722123425968,0.06974798409244584,0.1302570933077511]"
2023-04-26,2023-04-27,-0.005485375422380328,0,0.530278232405892,0.0028692743431693044,-9.4552572470942,-0.4060658102511834,0.5333713353820999,1,"[0.1213364918525348,0.05137044603646484]",0.5307901592575199,1,"[0.12134647964751542,0.05091171562009378]",0.5213502306173098,1,"[0.12172774989331703,0.12440021657858365]",0.52137329587335,1,"[0.12206237593117175,0.0693778348472603,0.13443798993948972]",0.5219747229963675,1,"[0.12206829839650797,0.006658478325744052,0.06982909008449394,0.13174114003202178]"
